plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,DOY,cGDD
IND_03_VT_D,IND_03,IND,NY,Core,42.16714,74.2009,633,Vermont,D,5,68,5,5,12,148,601.1
IND_03_MD_E,IND_03,IND,NY,Core,42.16714,74.2009,633,Maryland,E,4,64,5,4,8,138,662.4
IND_03_MD_C,IND_03,IND,NY,Core,42.16714,74.2009,633,Maryland,C,3,52,4,3,10,143,683.5
IND_03_NC_E,IND_03,IND,NY,Core,42.16714,74.2009,633,North_Carolina,E,4,64,5,4,8,111,684.95
IND_03_NC_A,IND_03,IND,NY,Core,42.16714,74.2009,633,North_Carolina,A,5,68,5,5,12,122,750.9
IND_03_NC_D,IND_03,IND,NY,Core,42.16714,74.2009,633,North_Carolina,D,6,20,2,6,6,118,725.5
IND_03_VT_C,IND_03,IND,NY,Core,42.16714,74.2009,633,Vermont,C,4,64,5,4,8,146,591.2
IND_03_VT_E,IND_03,IND,NY,Core,42.16714,74.2009,633,Vermont,E,3,52,4,3,10,143,568.5
IND_03_MD_A,IND_03,IND,NY,Core,42.16714,74.2009,633,Maryland,A,6,34,3,6,6,130,613.55
IND_03_MD_B,IND_03,IND,NY,Core,42.16714,74.2009,633,Maryland,B,3,3,1,3,3,143,683.5
IND_03_NC_B,IND_03,IND,NY,Core,42.16714,74.2009,633,North_Carolina,B,3,38,3,3,10,122,750.9
IND_03_VT_A,IND_03,IND,NY,Core,42.16714,74.2009,633,Vermont,A,6,48,4,6,6,143,568.5
IND_03_NC_C,IND_03,IND,NY,Core,42.16714,74.2009,633,North_Carolina,C,6,48,4,6,6,111,684.95
IND_04_VT_E,IND_04,IND,NY,Core,42.16395,74.20231,641,Vermont,E,4,49,4,4,7,141,554.55
IND_04_VT_B,IND_04,IND,NY,Core,42.16395,74.20231,641,Vermont,B,4,62,5,4,6,139,538.3
IND_04_MD_E,IND_04,IND,NY,Core,42.16395,74.20231,641,Maryland,E,4,2,1,4,2,147,703.95
IND_04_VT_C,IND_04,IND,NY,Core,42.16395,74.20231,641,Vermont,C,4,2,1,4,2,146,591.2
IND_04_VT_D,IND_04,IND,NY,Core,42.16395,74.20231,641,Vermont,D,5,37,3,5,9,141,554.55
IND_04_MD_C,IND_04,IND,NY,Core,42.16395,74.20231,641,Maryland,C,4,49,4,4,7,130,613.55
IND_04_MD_B,IND_04,IND,NY,Core,42.16395,74.20231,641,Maryland,B,5,37,3,5,9,130,613.55
IND_04_NC_B,IND_04,IND,NY,Core,42.16395,74.20231,641,North_Carolina,B,4,35,3,4,7,104,626.35
IND_04_MD_A,IND_04,IND,NY,Core,42.16395,74.20231,641,Maryland,A,4,9,1,4,9,139,665.65
IND_04_MD_D,IND_04,IND,NY,Core,42.16395,74.20231,641,Maryland,D,4,13,1,4,13,127,595.9
IND_04_NC_C,IND_04,IND,NY,Core,42.16395,74.20231,641,North_Carolina,C,4,13,1,4,13,105,634.4
IND_04_NC_E,IND_04,IND,NY,Core,42.16395,74.20231,641,North_Carolina,E,4,2,1,4,2,122,750.9
IND_04_NC_A,IND_04,IND,NY,Core,42.16395,74.20231,641,North_Carolina,A,5,37,3,5,9,111,684.95
IND_04_VT_A,IND_04,IND,NY,Core,42.16395,74.20231,641,Vermont,A,4,58,5,4,2,143,568.5
IND_05_MD_C,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,C,3,41,3,3,13,117,549.55
IND_05_MD_D,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,D,5,58,5,5,2,138,662.4
IND_05_NC_D,IND_05,IND,NY,Core,42.16349,74.20258,636,North_Carolina,D,4,25,2,4,11,100,595.95
IND_05_NC_B,IND_05,IND,NY,Core,42.16349,74.20258,636,North_Carolina,B,3,55,4,3,13,97,570.9
IND_05_NC_C,IND_05,IND,NY,Core,42.16349,74.20258,636,North_Carolina,C,5,58,5,5,2,105,634.4
IND_05_VT_D,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,D,6,56,4,6,14,141,554.55
IND_05_VT_C,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,C,2,30,3,2,2,139,538.3
IND_05_VT_A,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,A,3,13,1,3,13,146,591.2
IND_05_VT_E,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,E,3,27,2,3,13,141,554.55
IND_05_MD_A,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,A,4,39,3,4,11,135,642.5
IND_05_MD_E,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,E,2,44,4,2,2,125,585.4
IND_05_NC_A,IND_05,IND,NY,Core,42.16349,74.20258,636,North_Carolina,A,6,28,2,6,14,104,626.35
IND_05_MD_B,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,B,6,56,4,6,14,124,579.6
IND_05_VT_B,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,B,4,53,4,4,11,139,538.3
IND_05_NC_E,IND_05,IND,NY,Core,42.16349,74.20258,636,North_Carolina,E,2,16,2,2,2,111,684.95
IND_06_MD_B,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,B,5,23,2,5,9,137,657.5
IND_06_VT_A,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,A,6,60,5,6,4,146,591.2
IND_06_NC_D,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,D,6,48,4,6,6,118,725.5
IND_06_MD_C,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,C,2,67,5,2,11,135,642.5
IND_06_VT_B,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,B,6,20,2,6,6,143,568.5
IND_06_VT_C,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,C,6,10,1,6,10,148,601.1
IND_06_NC_B,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,B,2,67,5,2,11,118,725.5
IND_06_VT_E,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,E,6,4,1,6,4,141,554.55
IND_06_MD_D,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,D,2,11,1,2,11,138,662.4
IND_06_MD_E,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,E,6,10,1,6,10,145,693.8
IND_06_MD_A,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,A,6,48,4,6,6,144,687.4
IND_06_VT_D,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,D,5,23,2,5,9,141,554.55
IND_06_NC_E,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,E,6,10,1,6,10,105,634.4
IND_06_NC_C,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,C,2,11,1,2,11,111,684.95
IND_06_NC_A,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,A,5,51,4,5,9,111,684.95
JAY_01_VT_C,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,C,5,16,2,5,2,141,554.55
JAY_01_NC_C,JAY_01,JAY,VT,Core,44.92981,72.52965,900,North_Carolina,C,5,65,5,5,9,122,750.9
JAY_01_VT_D,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,D,3,16,2,3,2,141,554.55
JAY_01_MD_A,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Maryland,A,5,16,2,5,2,147,703.95
JAY_01_NC_B,JAY_01,JAY,VT,Core,44.92981,72.52965,900,North_Carolina,B,4,32,3,4,4,122,750.9
JAY_01_VT_E,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,E,4,46,4,4,4,141,554.55
JAY_01_MD_E,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Maryland,E,5,30,3,5,2,145,693.8
JAY_01_MD_C,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Maryland,C,4,46,4,4,4,135,642.5
JAY_01_MD_D,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Maryland,D,5,65,5,5,9,143,683.5
JAY_01_VT_B,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,B,5,30,3,5,2,146,591.2
JAY_01_VT_A,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,A,3,6,1,3,6,146,591.2
JAY_01_MD_B,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Maryland,B,3,16,2,3,2,139,665.65
JAY_01_NC_D,JAY_01,JAY,VT,Core,44.92981,72.52965,900,North_Carolina,D,5,30,3,5,2,105,634.4
JAY_02_MD_A,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,A,2,37,3,2,9,141,674.8
JAY_02_NC_A,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,A,2,18,2,2,4,111,684.95
JAY_02_VT_E,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,E,6,54,4,6,12,141,554.55
JAY_02_NC_B,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,B,6,40,3,6,12,105,634.4
JAY_02_MD_E,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,E,3,7,1,3,7,135,642.5
JAY_02_VT_A,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,A,5,67,5,5,11,136,523.95
JAY_02_VT_B,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,B,2,51,4,2,9,136,523.95
JAY_02_NC_C,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,C,3,4,1,3,4,97,570.9
JAY_02_VT_D,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,D,2,46,4,2,4,141,554.55
JAY_02_MD_B,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,B,2,46,4,2,4,133,629.9
JAY_02_MD_D,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,D,3,4,1,3,4,138,662.4
JAY_02_NC_D,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,D,2,23,2,2,9,105,634.4
JAY_02_MD_C,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,C,6,54,4,6,12,139,665.65
JAY_02_VT_C,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,C,3,7,1,3,7,143,568.5
JAY_02_NC_E,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,E,3,7,1,3,7,111,684.95
JAY_03_MD_C,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,C,4,36,3,4,8,135,642.5
JAY_03_NC_C,JAY_03,JAY,VT,Core,44.92305,72.51562,861,North_Carolina,C,6,55,4,6,13,105,634.4
JAY_03_NC_A,JAY_03,JAY,VT,Core,44.92305,72.51562,861,North_Carolina,A,4,64,5,4,8,104,626.35
JAY_03_MD_E,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,E,2,25,2,2,11,138,662.4
JAY_03_NC_D,JAY_03,JAY,VT,Core,44.92305,72.51562,861,North_Carolina,D,2,2,1,2,2,105,634.4
JAY_03_VT_B,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,B,6,69,5,6,13,139,538.3
JAY_03_NC_E,JAY_03,JAY,VT,Core,44.92305,72.51562,861,North_Carolina,E,2,39,3,2,11,105,634.4
JAY_03_NC_B,JAY_03,JAY,VT,Core,44.92305,72.51562,861,North_Carolina,B,4,50,4,4,8,111,684.95
JAY_03_VT_D,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,D,4,64,5,4,8,141,554.55
JAY_03_VT_E,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,E,4,22,2,4,8,136,523.95
JAY_03_VT_A,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,A,6,55,4,6,13,136,523.95
JAY_03_VT_C,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,C,2,53,4,2,11,143,568.5
JAY_03_MD_B,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,B,4,7,1,4,7,127,595.9
JAY_03_MD_D,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,D,6,41,3,6,13,133,629.9
JAY_03_MD_A,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,A,2,2,1,2,2,130,613.55
KAN_02_VT_B,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,B,5,61,5,5,5,146,591.2
KAN_02_NC_B,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,B,6,66,5,6,10,122,750.9
KAN_02_MD_A,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,A,3,10,1,3,10,144,687.4
KAN_02_MD_B,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,B,5,68,5,5,12,137,657.5
KAN_02_VT_C,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,C,2,11,1,2,11,143,568.5
KAN_02_VT_A,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,A,6,49,4,6,7,143,568.5
KAN_02_NC_E,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,E,2,11,1,2,11,111,684.95
KAN_02_NC_D,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,D,3,10,1,3,10,122,750.9
KAN_02_VT_E,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,E,2,5,1,2,5,141,554.55
KAN_02_MD_C,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,C,6,66,5,6,10,143,683.5
KAN_02_MD_E,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,E,2,11,1,2,11,138,662.4
KAN_02_VT_D,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,D,3,3,1,3,3,139,538.3
KAN_02_NC_A,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,A,3,3,1,3,3,118,725.5
KAN_02_MD_D,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,D,6,35,3,6,7,138,662.4
KAN_02_NC_C,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,C,6,49,4,6,7,111,684.95
KAN_03_MD_A,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,A,2,59,5,2,3,139,665.65
KAN_03_MD_E,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,E,2,54,4,2,12,138,662.4
KAN_03_NC_A,KAN_03,KAN,NH,Core,44.02137,71.47896,785,North_Carolina,A,2,34,3,2,6,111,684.95
KAN_03_VT_B,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,B,6,12,1,6,12,146,591.2
KAN_03_NC_D,KAN_03,KAN,NH,Core,44.02137,71.47896,785,North_Carolina,D,2,59,5,2,3,128,797.4
KAN_03_VT_E,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,E,5,40,3,5,12,136,523.95
KAN_03_VT_D,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,D,2,34,3,2,6,146,591.2
KAN_03_NC_E,KAN_03,KAN,NH,Core,44.02137,71.47896,785,North_Carolina,E,2,26,2,2,12,118,725.5
KAN_03_MD_D,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,D,5,60,5,5,4,138,662.4
KAN_03_MD_B,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,B,2,34,3,2,6,137,657.5
KAN_03_MD_C,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,C,5,26,2,5,12,141,674.8
KAN_03_VT_C,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,C,2,40,3,2,12,139,538.3
KAN_03_VT_A,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,A,3,11,1,3,11,143,568.5
KAN_03_NC_C,KAN_03,KAN,NH,Core,44.02137,71.47896,785,North_Carolina,C,5,60,5,5,4,111,684.95
KAN_03_NC_B,KAN_03,KAN,NH,Core,44.02137,71.47896,785,North_Carolina,B,5,26,2,5,12,122,750.9
KAN_04_MD_D,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,D,3,8,1,3,8,138,662.4
KAN_04_MD_B,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,B,6,36,3,6,8,130,613.55
KAN_04_NC_E,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,E,3,42,3,3,14,105,634.4
KAN_04_VT_D,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,D,6,36,3,6,8,143,568.5
KAN_04_MD_A,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,A,3,2,1,3,2,141,674.8
KAN_04_VT_A,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,A,5,63,5,5,7,139,538.3
KAN_04_VT_B,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,B,5,69,5,5,13,146,591.2
KAN_04_VT_B,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,B,5,69,5,5,13,139,538.3
KAN_04_NC_B,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,B,2,57,5,2,1,122,750.9
KAN_04_MD_C,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,C,2,57,5,2,1,139,665.65
KAN_04_NC_D,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,D,3,2,1,3,2,111,684.95
KAN_04_MD_E,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,E,3,28,2,3,14,127,595.9
KAN_04_NC_A,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,A,6,36,3,6,8,104,626.35
KAN_04_NC_C,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,C,3,8,1,3,8,111,684.95
KAN_04_VT_C,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,C,3,56,4,3,14,141,554.55
KAN_04_VT_E,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,E,6,14,1,6,14,141,554.55
KAN_05_NC_E,KAN_05,KAN,NH,Core,44.02235,71.47746,777,North_Carolina,E,3,2,1,3,2,118,725.5
KAN_05_VT_B,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,B,6,2,1,6,2,139,538.3
KAN_05_NC_A,KAN_05,KAN,NH,Core,44.02235,71.47746,777,North_Carolina,A,5,22,2,5,8,122,750.9
KAN_05_MD_A,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,A,2,69,5,2,13,144,687.4
KAN_05_MD_C,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,C,6,8,1,6,8,135,642.5
KAN_05_MD_D,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,D,3,30,3,3,2,141,674.8
KAN_05_NC_C,KAN_05,KAN,NH,Core,44.02235,71.47746,777,North_Carolina,C,3,44,4,3,2,111,684.95
KAN_05_VT_C,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,C,3,2,1,3,2,143,568.5
KAN_05_MD_B,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,B,5,50,4,5,8,139,665.65
KAN_05_VT_A,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,A,3,44,4,3,2,139,538.3
KAN_05_VT_E,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,E,2,63,5,2,7,141,554.55
KAN_05_MD_E,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,E,3,2,1,3,2,138,662.4
KAN_05_VT_D,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,D,5,50,4,5,8,141,554.55
KAN_05_NC_B,KAN_05,KAN,NH,Core,44.02235,71.47746,777,North_Carolina,B,6,8,1,6,8,105,634.4
KAN_06_VT_C,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,C,2,58,5,2,2,143,568.5
KAN_06_NC_A,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,A,3,6,1,3,6,118,725.5
KAN_06_VT_A,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,A,6,39,3,6,11,139,538.3
KAN_06_MD_E,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,E,2,58,5,2,2,138,662.4
KAN_06_NC_C,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,C,6,25,2,6,11,122,750.9
KAN_06_VT_C,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,C,2,58,5,2,2,141,554.55
KAN_06_VT_B,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,B,3,65,5,3,9,139,538.3
KAN_06_VT_E,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,E,6,23,2,6,9,136,523.95
KAN_06_MD_C,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,C,6,37,3,6,9,133,629.9
KAN_06_MD_A,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,A,5,6,1,5,6,135,642.5
KAN_06_MD_B,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,B,5,65,5,5,9,137,657.5
KAN_06_MD_D,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,D,6,25,2,6,11,146,696.9
KAN_06_NC_B,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,B,6,51,4,6,9,111,684.95
KAN_06_NC_E,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,E,2,58,5,2,2,105,634.4
KAN_06_VT_D,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,D,3,6,1,3,6,139,538.3
KAN_06_NC_D,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,D,5,6,1,5,6,105,634.4
KIL_01_VT_A,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,A,6,67,5,6,11,143,568.5
KIL_01_MD_D,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,D,2,4,1,2,4,138,662.4
KIL_01_NC_A,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,A,5,63,5,5,7,104,626.35
KIL_01_MD_C,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,C,5,67,5,5,11,124,579.6
KIL_01_MD_E,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,E,4,55,4,4,13,130,613.55
KIL_01_VT_B,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,B,3,3,1,3,3,141,554.55
KIL_01_MD_B,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,B,3,8,1,3,8,133,629.9
KIL_01_NC_D,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,D,5,68,5,5,12,105,634.4
KIL_01_NC_B,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,B,5,67,5,5,11,104,626.35
KIL_01_MD_A,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,A,5,68,5,5,12,133,629.9
KIL_01_NC_C,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,C,2,4,1,2,4,122,750.9
KIL_01_VT_C,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,C,4,41,3,4,13,139,538.3
KIL_01_VT_A,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,A,6,67,5,6,11,139,538.3
KIL_01_VT_E,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,E,3,4,1,3,4,136,523.95
KIL_01_VT_D,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,D,5,63,5,5,7,136,523.95
KIL_01_NC_E,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,E,4,27,2,4,13,105,634.4
KIL_02_MD_C,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Maryland,C,3,69,5,3,13,124,579.6
KIL_02_NC_E,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,North_Carolina,E,3,21,2,3,7,100,595.95
KIL_02_VT_B,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Vermont,B,4,43,4,4,1,139,538.3
KIL_02_NC_D,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,North_Carolina,D,4,15,2,4,1,105,634.4
KIL_02_MD_E,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Maryland,E,3,49,4,3,7,124,579.6
KIL_02_MD_D,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Maryland,D,2,12,1,2,12,138,662.4
KIL_02_MD_B,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Maryland,B,3,46,4,3,4,130,613.55
KIL_02_MD_A,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Maryland,A,4,29,3,4,1,137,657.5
KIL_02_NC_B,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,North_Carolina,B,3,69,5,3,13,105,634.4
KIL_02_NC_C,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,North_Carolina,C,2,12,1,2,12,118,725.5
KIL_02_NC_A,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,North_Carolina,A,3,18,2,3,4,111,684.95
KIL_02_VT_C,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Vermont,C,3,35,3,3,7,136,523.95
KIL_02_VT_D,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Vermont,D,3,46,4,3,4,132,501.85
KIL_03_VT_C,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,C,3,32,3,3,4,139,538.3
KIL_03_MD_A,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Maryland,A,3,7,1,3,7,NA,NA
KIL_03_VT_A,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,A,3,3,1,3,3,139,538.3
KIL_03_NC_A,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,North_Carolina,A,4,43,4,4,1,101,604.35
KIL_03_MD_B,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Maryland,B,4,15,2,4,1,137,657.5
KIL_03_NC_C,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,North_Carolina,C,5,68,5,5,12,118,725.5
KIL_03_NC_E,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,North_Carolina,E,3,18,2,3,4,111,684.95
KIL_03_VT_D,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,D,4,15,2,4,1,139,538.3
KIL_03_NC_B,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,North_Carolina,B,5,19,2,5,5,104,626.35
KIL_03_VT_B,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,B,5,64,5,5,8,136,523.95
KIL_03_VT_E,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,E,5,33,3,5,5,136,523.95
KIL_03_MD_D,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Maryland,D,5,68,5,5,12,124,579.6
KIL_03_MD_E,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Maryland,E,3,46,4,3,4,130,613.55
KIL_03_NC_D,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,North_Carolina,D,3,7,1,3,7,111,684.95
KIL_04_VT_A,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Vermont,A,6,33,3,6,5,136,523.95
KIL_04_MD_C,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Maryland,C,2,58,5,2,2,135,642.5
KIL_04_MD_A,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Maryland,A,5,4,1,5,4,125,585.4
KIL_04_MD_D,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Maryland,D,6,19,2,6,5,141,674.8
KIL_04_NC_C,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,North_Carolina,C,6,19,2,6,5,111,684.95
