"","plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","mBed","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","FinalHT","Height_Fall2019","Growth"
"836","BRB_03_NC_D","BRB_03","BRB","WV","Edge",39.11863,79.58606,983,"NC_D","North_Carolina","D",6,63,5,6,7,54.5,33,21.5
"837","BRB_03_NC_E","BRB_03","BRB","WV","Edge",39.11863,79.58606,983,"NC_E","North_Carolina","E",5,46,4,5,4,38,25,13
"838","BRB_03_VT_A","BRB_03","BRB","WV","Edge",39.11863,79.58606,983,"VT_A","Vermont","A",3,24,2,3,10,40.5,24,16.5
"839","BRB_03_VT_B","BRB_03","BRB","WV","Edge",39.11863,79.58606,983,"VT_B","Vermont","B",2,8,1,2,8,40.5,31.5,9
"840","BRB_03_VT_C","BRB_03","BRB","WV","Edge",39.11863,79.58606,983,"VT_C","Vermont","C",5,18,2,5,4,49.5,35,14.5
"841","BRB_03_VT_D","BRB_03","BRB","WV","Edge",39.11863,79.58606,983,"VT_D","Vermont","D",3,4,1,3,4,55,36,19
"842","BRB_03_VT_E","BRB_03","BRB","WV","Edge",39.11863,79.58606,983,"VT_E","Vermont","E",5,53,4,5,11,45,30,15
"843","BRB_04_MD_A","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"MD_A","Maryland","A",2,68,5,2,12,36.5,22.5,14
"844","BRB_04_MD_B","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"MD_B","Maryland","B",5,51,4,5,9,33.5,22,11.5
"845","BRB_04_MD_C","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"MD_C","Maryland","C",5,58,5,5,2,56,41.5,14.5
"846","BRB_04_MD_D","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"MD_D","Maryland","D",6,69,5,6,13,47.5,27.5,20
"847","BRB_04_MD_E","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"MD_E","Maryland","E",6,40,3,6,12,72.5,46.5,26
"848","BRB_04_NC_A","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"NC_A","North_Carolina","A",5,23,2,5,9,28.5,22,6.5
"849","BRB_04_NC_B","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"NC_B","North_Carolina","B",5,58,5,5,2,51.5,34.5,17
"850","BRB_04_NC_C","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"NC_C","North_Carolina","C",6,69,5,6,13,49,31,18
"851","BRB_04_NC_D","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"NC_D","North_Carolina","D",2,68,5,2,12,47,32,15
"852","BRB_04_NC_E","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"NC_E","North_Carolina","E",6,54,4,6,12,44,30,14
"853","BRB_04_VT_A","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"VT_A","Vermont","A",2,2,1,2,2,48,35,13
"854","BRB_04_VT_B","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"VT_B","Vermont","B",6,3,1,6,3,61.5,40.5,21
"855","BRB_04_VT_C","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"VT_C","Vermont","C",6,26,2,6,12,41.5,20,21.5
"856","BRB_04_VT_D","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"VT_D","Vermont","D",5,51,4,5,9,48,28.5,19.5
"857","BRB_04_VT_E","BRB_04","BRB","WV","Edge",39.11602,79.58139,986,"VT_E","Vermont","E",3,13,1,3,13,40,20,20
"858","BRU_02_MD_A","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"MD_A","Maryland","A",4,64,5,4,8,65.7,38.5,27.2
"859","BRU_02_MD_B","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"MD_B","Maryland","B",2,65,5,2,9,64.5,37.5,27
"860","BRU_02_MD_C","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"MD_C","Maryland","C",5,43,4,5,1,43.5,21.5,22
"861","BRU_02_MD_E","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"MD_E","Maryland","E",2,9,1,2,9,56,41,15
"862","BRU_02_NC_A","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"NC_A","North_Carolina","A",6,6,1,6,6,74,50.5,23.5
"863","BRU_02_NC_B","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"NC_B","North_Carolina","B",5,29,3,5,1,72.5,54,18.5
"864","BRU_02_NC_C","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"NC_C","North_Carolina","C",2,65,5,2,9,62.5,45,17.5
"865","BRU_02_NC_D","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"NC_D","North_Carolina","D",4,64,5,4,8,61,54,7
"866","BRU_02_VT_A","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"VT_A","Vermont","A",6,6,1,6,6,45.5,29.5,16
"867","BRU_02_VT_B","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"VT_B","Vermont","B",4,7,1,4,7,49.5,29,20.5
"868","BRU_02_VT_C","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"VT_C","Vermont","C",2,9,1,2,9,53,35,18
"869","BRU_02_VT_D","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"VT_D","Vermont","D",6,6,1,6,6,56.5,34,22.5
"870","BRU_02_VT_E","BRU_02","BRU","PA","Margin",41.35133,75.17426,539,"VT_E","Vermont","E",5,43,4,5,1,49,37,12
"871","BRU_03_MD_A","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"MD_A","Maryland","A",6,47,4,6,5,47,30.5,16.5
"872","BRU_03_MD_B","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"MD_B","Maryland","B",6,64,5,6,8,81,36.5,44.5
"873","BRU_03_MD_D","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"MD_D","Maryland","D",2,67,5,2,11,35.5,24,11.5
"874","BRU_03_MD_E","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"MD_E","Maryland","E",5,19,2,5,5,48.5,28.5,20
"875","BRU_03_NC_A","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"NC_A","North_Carolina","A",2,7,1,2,7,56.5,42.5,14
"876","BRU_03_NC_B","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"NC_B","North_Carolina","B",6,10,1,6,10,52,37,15
"877","BRU_03_NC_C","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"NC_C","North_Carolina","C",2,67,5,2,11,15,15,0
"878","BRU_03_NC_D","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"NC_D","North_Carolina","D",6,47,4,6,5,26,20,6
"879","BRU_03_NC_E","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"NC_E","North_Carolina","E",5,33,3,5,5,51.5,40.5,11
"880","BRU_03_VT_B","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"VT_B","Vermont","B",6,19,2,6,5,46.5,29,17.5
"881","BRU_03_VT_C","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"VT_C","Vermont","C",5,47,4,5,5,49,32,17
"882","BRU_03_VT_D","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"VT_D","Vermont","D",2,7,1,2,7,58.5,37.5,21
"883","BRU_03_VT_E","BRU_03","BRU","PA","Margin",41.34784,75.20009,551,"VT_E","Vermont","E",2,61,5,2,5,72,43.5,28.5
"884","BRU_04_MD_A","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"MD_A","Maryland","A",4,33,3,4,5,67,43,24
"885","BRU_04_MD_B","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"MD_B","Maryland","B",4,5,1,4,5,68.5,37,31.5
"886","BRU_04_MD_C","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"MD_C","Maryland","C",4,18,2,4,4,62,39.5,22.5
"887","BRU_04_MD_D","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"MD_D","Maryland","D",3,69,5,3,13,66.5,46,20.5
"888","BRU_04_MD_E","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"MD_E","Maryland","E",3,24,2,3,10,75.5,35,40.5
"889","BRU_04_NC_A","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"NC_A","North_Carolina","A",4,66,5,4,10,68,37.5,30.5
"890","BRU_04_NC_B","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"NC_B","North_Carolina","B",4,18,2,4,4,76,50,26
"891","BRU_04_NC_C","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"NC_C","North_Carolina","C",3,69,5,3,13,65.5,41.5,24
"892","BRU_04_NC_D","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"NC_D","North_Carolina","D",4,19,2,4,5,69,43,26
"893","BRU_04_NC_E","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"NC_E","North_Carolina","E",3,38,3,3,10,52,40,12
"894","BRU_04_VT_A","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"VT_A","Vermont","A",5,2,1,5,2,75,45,30
"895","BRU_04_VT_B","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"VT_B","Vermont","B",4,47,4,4,5,82.5,52.5,30
"896","BRU_04_VT_C","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"VT_C","Vermont","C",3,52,4,3,10,67,36.5,30.5
"897","BRU_04_VT_D","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"VT_D","Vermont","D",4,66,5,4,10,77,42,35
"898","BRU_04_VT_E","BRU_04","BRU","PA","Margin",41.3456,75.20216,559,"VT_E","Vermont","E",4,32,3,4,4,59,50.5,8.5
"899","BRU_05_MD_A","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"MD_A","Maryland","A",5,21,2,5,7,35.7,23,12.7
"900","BRU_05_MD_B","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"MD_B","Maryland","B",4,59,5,4,3,70.5,51,19.5
"901","BRU_05_MD_C","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"MD_C","Maryland","C",2,30,3,2,2,63,42.5,20.5
"902","BRU_05_MD_E","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"MD_E","Maryland","E",6,61,5,6,5,65,30,35
"903","BRU_05_NC_A","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"NC_A","North_Carolina","A",4,12,1,4,12,34,26.5,7.5
"904","BRU_05_NC_B","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"NC_B","North_Carolina","B",2,44,4,2,2,51.5,23.5,28
"905","BRU_05_NC_C","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"NC_C","North_Carolina","C",4,21,2,4,7,48,33.5,14.5
"906","BRU_05_NC_D","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"NC_D","North_Carolina","D",5,35,3,5,7,50,35.5,14.5
"907","BRU_05_NC_E","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"NC_E","North_Carolina","E",6,61,5,6,5,73,57,16
"908","BRU_05_VT_A","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"VT_A","Vermont","A",4,35,3,4,7,51.5,32.5,19
"909","BRU_05_VT_B","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"VT_B","Vermont","B",5,35,3,5,7,52,30,22
"910","BRU_05_VT_C","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"VT_C","Vermont","C",6,61,5,6,5,73.5,56.5,17
"911","BRU_05_VT_D","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"VT_D","Vermont","D",4,12,1,4,12,53.5,30,23.5
"912","BRU_05_VT_E","BRU_05","BRU","PA","Margin",41.34357,75.20504,570,"VT_E","Vermont","E",2,16,2,2,2,47,29,18
"913","BRU_06_MD_A","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"MD_A","Maryland","A",5,5,1,5,5,45.4,34.5,10.9
"914","BRU_06_MD_B","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"MD_B","Maryland","B",5,36,3,5,8,83.5,44.5,39
"915","BRU_06_MD_C","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"MD_C","Maryland","C",4,66,5,4,10,58,44,14
"916","BRU_06_MD_D","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"MD_D","Maryland","D",4,63,5,4,7,76,55.5,20.5
"917","BRU_06_MD_E","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"MD_E","Maryland","E",6,2,1,6,2,80,47,33
"918","BRU_06_NC_A","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"NC_A","North_Carolina","A",5,36,3,5,8,62,41.5,20.5
"919","BRU_06_NC_B","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"NC_B","North_Carolina","B",4,66,5,4,10,64,45,19
"920","BRU_06_NC_C","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"NC_C","North_Carolina","C",4,63,5,4,7,56,36,20
"921","BRU_06_NC_D","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"NC_D","North_Carolina","D",5,5,1,5,5,49,32,17
"922","BRU_06_NC_E","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"NC_E","North_Carolina","E",6,2,1,6,2,48.5,36.5,12
"923","BRU_06_VT_A","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"VT_A","Vermont","A",4,8,1,4,8,61,41,20
"924","BRU_06_VT_B","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"VT_B","Vermont","B",3,66,5,3,10,72,37,35
"925","BRU_06_VT_C","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"VT_C","Vermont","C",6,2,1,6,2,54,38.5,15.5
"926","BRU_06_VT_D","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"VT_D","Vermont","D",5,36,3,5,8,65,38.5,26.5
"927","BRU_06_VT_E","BRU_06","BRU","PA","Margin",41.34406,75.20509,570,"VT_E","Vermont","E",4,5,1,4,5,57,34.5,22.5
"928","CAM_01_MD_A","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"MD_A","Maryland","A",2,6,1,2,6,46.7,33,13.7
"929","CAM_01_MD_B","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"MD_B","Maryland","B",4,63,5,4,7,56.5,33.5,23
"930","CAM_01_MD_C","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"MD_C","Maryland","C",6,49,4,6,7,67.5,44.5,23
"931","CAM_01_MD_D","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"MD_D","Maryland","D",4,45,4,4,3,47.5,27.5,20
"932","CAM_01_MD_E","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"MD_E","Maryland","E",4,29,3,4,1,33.5,22,11.5
"933","CAM_01_NC_B","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"NC_B","North_Carolina","B",6,35,3,6,7,26,18.5,7.5
"934","CAM_01_NC_C","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"NC_C","North_Carolina","C",4,31,3,4,3,58.5,35,23.5
"935","CAM_01_NC_D","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"NC_D","North_Carolina","D",2,6,1,2,6,50,31.5,18.5
"936","CAM_01_NC_E","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"NC_E","North_Carolina","E",4,43,4,4,1,29,20.5,8.5
"937","CAM_01_VT_A","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"VT_A","Vermont","A",4,17,2,4,3,37.5,24,13.5
"938","CAM_01_VT_B","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"VT_B","Vermont","B",6,65,5,6,9,54.5,34,20.5
"939","CAM_01_VT_C","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"VT_C","Vermont","C",4,15,2,4,1,41,29.5,11.5
"940","CAM_01_VT_D","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"VT_D","Vermont","D",4,8,1,4,8,31.5,19,12.5
"941","CAM_01_VT_E","CAM_01","CAM","VT","Core",44.30394,72.91039,538,"VT_E","Vermont","E",6,49,4,6,7,42.5,29.5,13
"942","CAM_02_MD_A","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"MD_A","Maryland","A",6,35,3,6,7,40.4,25.5,14.9
"943","CAM_02_MD_B","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"MD_B","Maryland","B",6,60,5,6,4,26,14,12
"944","CAM_02_MD_C","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"MD_C","Maryland","C",4,57,5,4,1,33.5,16.5,17
"945","CAM_02_MD_D","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"MD_D","Maryland","D",3,10,1,3,10,32,17,15
"946","CAM_02_NC_A","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"NC_A","North_Carolina","A",2,11,1,2,11,28,17.5,10.5
"947","CAM_02_NC_B","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"NC_B","North_Carolina","B",4,57,5,4,1,32.5,16.5,16
"948","CAM_02_NC_C","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"NC_C","North_Carolina","C",3,10,1,3,10,35.5,22.5,13
"949","CAM_02_NC_D","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"NC_D","North_Carolina","D",6,21,2,6,7,57.5,31.5,26
"950","CAM_02_NC_E","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"NC_E","North_Carolina","E",6,63,5,6,7,37.5,23,14.5
"951","CAM_02_VT_A","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"VT_A","Vermont","A",5,61,5,5,5,53,39,14
"952","CAM_02_VT_B","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"VT_B","Vermont","B",6,49,4,6,7,31,17,14
"953","CAM_02_VT_C","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"VT_C","Vermont","C",6,63,5,6,7,27.5,15.5,12
"954","CAM_02_VT_E","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"VT_E","Vermont","E",4,14,1,4,14,32,22,10
"955","CAM_03_MD_A","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"MD_A","Maryland","A",5,2,1,5,2,39.5,26,13.5
"956","CAM_03_MD_B","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"MD_B","Maryland","B",4,69,5,4,13,24,14.5,9.5
"957","CAM_03_MD_C","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"MD_C","Maryland","C",2,36,3,2,8,51,27.5,23.5
"958","CAM_03_MD_D","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"MD_D","Maryland","D",6,57,5,6,1,29,29,0
"959","CAM_03_MD_E","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"MD_E","Maryland","E",4,20,2,4,6,46,25,21
"960","CAM_03_NC_A","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"NC_A","North_Carolina","A",4,2,1,4,2,30,28.5,1.5
"961","CAM_03_NC_C","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"NC_C","North_Carolina","C",6,57,5,6,1,34.5,22,12.5
"962","CAM_03_NC_D","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"NC_D","North_Carolina","D",5,2,1,5,2,46,26.5,19.5
"963","CAM_03_NC_E","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"NC_E","North_Carolina","E",4,34,3,4,6,45,27.5,17.5
"964","CAM_03_VT_A","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"VT_A","Vermont","A",2,14,1,2,14,42,25.5,16.5
"965","CAM_03_VT_B","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"VT_B","Vermont","B",3,69,5,3,13,47.5,28.5,19
"966","CAM_03_VT_C","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"VT_C","Vermont","C",4,48,4,4,6,42,29.5,12.5
"967","CAM_03_VT_D","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"VT_D","Vermont","D",4,2,1,4,2,44.5,25.5,19
"968","CAM_03_VT_E","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"VT_E","Vermont","E",2,22,2,2,8,58.5,34.5,24
"969","CAM_04_MD_B","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"MD_B","Maryland","B",6,58,5,6,2,42.5,23.5,19
"970","CAM_04_MD_C","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"MD_C","Maryland","C",2,17,2,2,3,26.5,13.5,13
"971","CAM_04_MD_D","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"MD_D","Maryland","D",6,17,2,6,3,41,20.5,20.5
"972","CAM_04_MD_E","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"MD_E","Maryland","E",4,35,3,4,7,50,33,17
"973","CAM_04_NC_B","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"NC_B","North_Carolina","B",2,17,2,2,3,33,22.5,10.5
"974","CAM_04_NC_C","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"NC_C","North_Carolina","C",6,17,2,6,3,46,26.5,19.5
"975","CAM_04_NC_D","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"NC_D","North_Carolina","D",4,68,5,4,12,38,25,13
"976","CAM_04_NC_E","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"NC_E","North_Carolina","E",4,49,4,4,7,42,28,14
"977","CAM_04_VT_A","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"VT_A","Vermont","A",6,31,3,6,3,50,22.5,27.5
"978","CAM_04_VT_B","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"VT_B","Vermont","B",4,3,1,4,3,29,16.5,12.5
"979","CAM_04_VT_C","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"VT_C","Vermont","C",4,21,2,4,7,32.5,19.5,13
"980","CAM_04_VT_D","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"VT_D","Vermont","D",2,13,1,2,13,39.5,20,19.5
"981","CAM_05_MD_A","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"MD_A","Maryland","A",5,56,4,5,14,40.5,27,13.5
"982","CAM_05_MD_B","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"MD_B","Maryland","B",6,44,4,6,2,41,27.5,13.5
"983","CAM_05_MD_C","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"MD_C","Maryland","C",3,35,3,3,7,55.5,28,27.5
"984","CAM_05_MD_D","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"MD_D","Maryland","D",2,29,3,2,1,37.5,20,17.5
"985","CAM_05_MD_E","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"MD_E","Maryland","E",3,6,1,3,6,41,25,16
"986","CAM_05_NC_A","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"NC_A","North_Carolina","A",6,16,2,6,2,34,20,14
"987","CAM_05_NC_B","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"NC_B","North_Carolina","B",3,49,4,3,7,14,6.5,7.5
"988","CAM_05_NC_C","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"NC_C","North_Carolina","C",2,43,4,2,1,34.5,25,9.5
"989","CAM_05_NC_D","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"NC_D","North_Carolina","D",5,56,4,5,14,32,19,13
"990","CAM_05_NC_E","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"NC_E","North_Carolina","E",3,6,1,3,6,37,30,7
"991","CAM_05_VT_A","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"VT_A","Vermont","A",2,43,4,2,1,52.5,31,21.5
"992","CAM_05_VT_B","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"VT_B","Vermont","B",5,28,2,5,14,45.5,30,15.5
"993","CAM_05_VT_C","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"VT_C","Vermont","C",3,6,1,3,6,52.5,30,22.5
"994","CAM_05_VT_D","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"VT_D","Vermont","D",6,44,4,6,2,34,26,8
"995","CAM_05_VT_E","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"VT_E","Vermont","E",3,21,2,3,7,35.5,17.5,18
"996","CAM_06_MD_A","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"MD_A","Maryland","A",6,27,2,6,13,30.5,20,10.5
"997","CAM_06_MD_B","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"MD_B","Maryland","B",2,23,2,2,9,85.5,35,50.5
"998","CAM_06_MD_C","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"MD_C","Maryland","C",3,17,2,3,3,35.5,24.5,11
"999","CAM_06_MD_D","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"MD_D","Maryland","D",2,51,4,2,9,54.5,41.5,13
"1000","CAM_06_MD_E","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"MD_E","Maryland","E",4,10,1,4,10,40.5,27,13.5
"1001","CAM_06_NC_A","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"NC_A","North_Carolina","A",2,51,4,2,9,47.5,34,13.5
"1002","CAM_06_NC_B","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"NC_B","North_Carolina","B",3,17,2,3,3,56,42.5,13.5
"1003","CAM_06_NC_C","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"NC_C","North_Carolina","C",2,37,3,2,9,35,26.5,8.5
"1004","CAM_06_NC_D","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"NC_D","North_Carolina","D",6,41,3,6,13,37.5,30,7.5
"1005","CAM_06_NC_E","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"NC_E","North_Carolina","E",4,10,1,4,10,36,24,12
"1006","CAM_06_VT_A","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"VT_A","Vermont","A",2,23,2,2,9,48.5,32,16.5
"1007","CAM_06_VT_B","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"VT_B","Vermont","B",6,41,3,6,13,49,25.5,23.5
"1008","CAM_06_VT_C","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"VT_C","Vermont","C",4,10,1,4,10,46.5,37.5,9
"1009","CAM_06_VT_D","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"VT_D","Vermont","D",2,23,2,2,9,56,36,20
"1010","CAM_06_VT_E","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"VT_E","Vermont","E",3,31,3,3,3,60,41.5,18.5
"1011","CRR_01_MD_A","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"MD_A","Maryland","A",6,21,2,6,7,51.2,37,14.2
"1012","CRR_01_MD_B","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"MD_B","Maryland","B",3,24,2,3,10,67.5,49.5,18
"1013","CRR_01_MD_C","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"MD_C","Maryland","C",3,63,5,3,7,57.5,37.5,20
"1014","CRR_01_MD_D","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"MD_D","Maryland","D",5,7,1,5,7,45,27,18
"1015","CRR_01_MD_E","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"MD_E","Maryland","E",3,54,4,3,12,59,44.5,14.5
"1016","CRR_01_NC_A","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"NC_A","North_Carolina","A",3,52,4,3,10,49,31.5,17.5
"1017","CRR_01_NC_B","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"NC_B","North_Carolina","B",3,63,5,3,7,56,36,20
"1018","CRR_01_NC_C","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"NC_C","North_Carolina","C",5,7,1,5,7,63,39.5,23.5
"1019","CRR_01_NC_D","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"NC_D","North_Carolina","D",6,35,3,6,7,51,32,19
