plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudSet
TWI_06_VT_D,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Vermont,D,3,11,1,3,11,270
TWI_06_VT_E,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Vermont,E,6,10,1,6,10,291
TWI_06_NC_A,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,North_Carolina,A,3,11,1,3,11,290
TWI_06_NC_B,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,North_Carolina,B,2,61,5,2,5,262
TWI_06_NC_C,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,North_Carolina,C,2,24,2,2,10,206
TWI_06_VT_A,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Vermont,A,2,38,3,2,10,294
TWI_06_VT_B,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Vermont,B,6,31,3,6,3,196
TWI_06_MD_A,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Maryland,A,6,17,2,6,3,242
TWI_06_MD_B,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Maryland,B,5,60,5,5,4,261
TWI_06_MD_C,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Maryland,C,2,61,5,2,5,274
TWI_06_MD_D,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Maryland,D,2,24,2,2,10,247
TWI_06_MD_E,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,Maryland,E,3,25,2,3,11,267
TWI_06_NC_D,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,North_Carolina,D,6,31,3,6,3,238
TWI_06_NC_E,TWI_06,TWI,NY,Core,42.12489,74.12855,1100,North_Carolina,E,3,39,3,3,11,288
WA_412_VT_A,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Vermont,A,3,63,5,3,7,302
WA_412_NC_B,WA_412,WA,NC,Edge,35.34417,83.35255,1285,North_Carolina,B,2,9,1,2,9,254
WA_412_NC_C,WA_412,WA,NC,Edge,35.34417,83.35255,1285,North_Carolina,C,5,8,1,5,8,266
WA_412_NC_D,WA_412,WA,NC,Edge,35.34417,83.35255,1285,North_Carolina,D,6,58,5,6,2,280
WA_412_NC_E,WA_412,WA,NC,Edge,35.34417,83.35255,1285,North_Carolina,E,2,63,5,2,7,276
WA_412_VT_C,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Vermont,C,2,63,5,2,7,291
WA_412_VT_D,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Vermont,D,2,65,5,2,9,284
WA_412_VT_B,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Vermont,B,2,13,1,2,13,294
WA_412_MD_C,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Maryland,C,2,9,1,2,9,274
WA_412_MD_D,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Maryland,D,5,8,1,5,8,274
WA_412_MD_A,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Maryland,A,6,58,5,6,2,267
WA_412_MD_E,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Maryland,E,2,63,5,2,7,242
WA_412_MD_B,WA_412,WA,NC,Edge,35.34417,83.35255,1285,Maryland,B,6,6,1,6,6,261
WA_412_NC_A,WA_412,WA,NC,Edge,35.34417,83.35255,1285,North_Carolina,A,2,65,5,2,9,259
WA_414_VT_A,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Vermont,A,6,46,4,6,4,234
WA_414_VT_B,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Vermont,B,5,21,2,5,7,199
WA_414_VT_C,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Vermont,C,5,26,2,5,12,298
WA_414_NC_A,WA_414,WA,NC,Edge,35.34103,83.35087,1273,North_Carolina,A,6,7,1,6,7,262
WA_414_NC_B,WA_414,WA,NC,Edge,35.34103,83.35087,1273,North_Carolina,B,3,62,5,3,6,197
WA_414_NC_C,WA_414,WA,NC,Edge,35.34103,83.35087,1273,North_Carolina,C,6,46,4,6,4,266
WA_414_NC_D,WA_414,WA,NC,Edge,35.34103,83.35087,1273,North_Carolina,D,5,49,4,5,7,260
WA_414_VT_E,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Vermont,E,5,9,1,5,9,298
WA_414_VT_D,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Vermont,D,6,7,1,6,7,288
WA_414_MD_D,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Maryland,D,6,32,3,6,4,224
WA_414_MD_B,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Maryland,B,2,64,5,2,8,219
WA_414_MD_E,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Maryland,E,5,40,3,5,12,252
WA_414_MD_C,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Maryland,C,3,62,5,3,6,274
WA_414_MD_A,WA_414,WA,NC,Edge,35.34103,83.35087,1273,Maryland,A,5,49,4,5,7,260
WA_414_NC_E,WA_414,WA,NC,Edge,35.34103,83.35087,1273,North_Carolina,E,5,54,4,5,12,217
WA_416_VT_C,WA_416,WA,NC,Edge,35.33896,83.3516,1251,Vermont,C,3,37,3,3,9,294
WA_416_VT_A,WA_416,WA,NC,Edge,35.33896,83.3516,1251,Vermont,A,6,65,5,6,9,242
WA_416_VT_B,WA_416,WA,NC,Edge,35.33896,83.3516,1251,Vermont,B,2,10,1,2,10,281
WA_416_NC_D,WA_416,WA,NC,Edge,35.33896,83.3516,1251,North_Carolina,D,6,61,5,6,5,206
WA_416_NC_E,WA_416,WA,NC,Edge,35.33896,83.3516,1251,North_Carolina,E,3,23,2,3,9,280
WA_416_VT_D,WA_416,WA,NC,Edge,35.33896,83.3516,1251,Vermont,D,4,43,4,4,1,274
WA_416_MD_A,WA_416,WA,NC,Edge,35.33896,83.3516,1251,Maryland,A,6,61,5,6,5,260
WA_416_MD_B,WA_416,WA,NC,Edge,35.33896,83.3516,1251,Maryland,B,4,43,4,4,1,265
WA_416_MD_E,WA_416,WA,NC,Edge,35.33896,83.3516,1251,Maryland,E,3,51,4,3,9,267
WA_418_NC_A,WA_418,WA,NC,Edge,35.3378,83.35202,1264,North_Carolina,A,2,16,2,2,2,276
WA_418_VT_A,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Vermont,A,3,22,2,3,8,277
WA_418_VT_B,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Vermont,B,4,17,2,4,3,284
WA_418_VT_C,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Vermont,C,5,2,1,5,2,291
WA_418_VT_D,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Vermont,D,2,44,4,2,2,291
WA_418_MD_A,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Maryland,A,4,45,4,4,3,267
WA_418_NC_B,WA_418,WA,NC,Edge,35.3378,83.35202,1264,North_Carolina,B,3,56,4,3,14,266
WA_418_NC_C,WA_418,WA,NC,Edge,35.3378,83.35202,1264,North_Carolina,C,3,36,3,3,8,262
WA_418_VT_E,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Vermont,E,3,28,2,3,14,291
WA_418_MD_D,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Maryland,D,3,50,4,3,8,256
WA_418_MD_E,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Maryland,E,5,2,1,5,2,255
WA_418_MD_C,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Maryland,C,3,42,3,3,14,274
WA_418_MD_B,WA_418,WA,NC,Edge,35.3378,83.35202,1264,Maryland,B,2,44,4,2,2,242
WA_419_VT_E,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Vermont,E,6,33,3,6,5,294
WA_419_VT_D,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Vermont,D,6,33,3,6,5,298
WA_419_MD_A,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Maryland,A,2,32,3,2,4,252
WA_419_MD_B,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Maryland,B,6,33,3,6,5,265
WA_419_MD_C,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Maryland,C,6,19,2,6,5,274
WA_419_MD_D,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Maryland,D,3,38,3,3,10,256
WA_419_MD_E,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Maryland,E,6,52,4,6,10,267
WA_419_NC_A,WA_419,WA,NC,Edge,35.34348,83.35368,1277,North_Carolina,A,6,33,3,6,5,252
WA_419_NC_B,WA_419,WA,NC,Edge,35.34348,83.35368,1277,North_Carolina,B,6,19,2,6,5,206
WA_419_NC_C,WA_419,WA,NC,Edge,35.34348,83.35368,1277,North_Carolina,C,3,52,4,3,10,199
WA_419_VT_B,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Vermont,B,2,46,4,2,4,294
WA_419_VT_C,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Vermont,C,6,38,3,6,10,298
WA_419_VT_A,WA_419,WA,NC,Edge,35.34348,83.35368,1277,Vermont,A,3,52,4,3,10,291
WA_419_NC_D,WA_419,WA,NC,Edge,35.34348,83.35368,1277,North_Carolina,D,2,18,2,2,4,266
WA_419_NC_E,WA_419,WA,NC,Edge,35.34348,83.35368,1277,North_Carolina,E,6,24,2,6,10,199
WCA_01_VT_A,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Vermont,A,6,66,5,6,10,291
WCA_01_VT_B,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Vermont,B,3,58,5,3,2,253
WCA_01_VT_C,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Vermont,C,6,42,3,6,14,274
WCA_01_NC_D,WCA_01,WCA,NY,Core,42.46577,74.57816,574,North_Carolina,D,5,13,1,5,13,280
WCA_01_NC_E,WCA_01,WCA,NY,Core,42.46577,74.57816,574,North_Carolina,E,6,28,2,6,14,283
WCA_01_VT_D,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Vermont,D,3,43,4,3,1,246
WCA_01_VT_E,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Vermont,E,4,47,4,4,5,270
WCA_01_MD_A,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Maryland,A,5,13,1,5,13,260
WCA_01_MD_B,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Maryland,B,3,43,4,3,1,277
WCA_01_MD_C,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Maryland,C,4,47,4,4,5,278
WCA_01_MD_D,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Maryland,D,2,5,1,2,5,260
WCA_01_MD_E,WCA_01,WCA,NY,Core,42.46577,74.57816,574,Maryland,E,6,56,4,6,14,267
WCA_01_NC_A,WCA_01,WCA,NY,Core,42.46577,74.57816,574,North_Carolina,A,3,15,2,3,1,273
WCA_01_NC_B,WCA_01,WCA,NY,Core,42.46577,74.57816,574,North_Carolina,B,4,33,3,4,5,290
WCA_01_NC_C,WCA_01,WCA,NY,Core,42.46577,74.57816,574,North_Carolina,C,2,5,1,2,5,269
WCA_02_NC_A,WCA_02,WCA,NY,Core,42.4851,74.597,582,North_Carolina,A,6,20,2,6,6,199
WCA_02_NC_B,WCA_02,WCA,NY,Core,42.4851,74.597,582,North_Carolina,B,3,54,4,3,12,259
WCA_02_NC_C,WCA_02,WCA,NY,Core,42.4851,74.597,582,North_Carolina,C,5,19,2,5,5,259
WCA_02_VT_A,WCA_02,WCA,NY,Core,42.4851,74.597,582,Vermont,A,5,33,3,5,5,218
WCA_02_VT_C,WCA_02,WCA,NY,Core,42.4851,74.597,582,Vermont,C,2,31,3,2,3,298
WCA_02_VT_B,WCA_02,WCA,NY,Core,42.4851,74.597,582,Vermont,B,6,16,2,6,2,238
WCA_02_NC_D,WCA_02,WCA,NY,Core,42.4851,74.597,582,North_Carolina,D,6,44,4,6,2,217
WCA_02_NC_E,WCA_02,WCA,NY,Core,42.4851,74.597,582,North_Carolina,E,2,17,2,2,3,206
WCA_02_VT_E,WCA_02,WCA,NY,Core,42.4851,74.597,582,Vermont,E,3,26,2,3,12,274
WCA_02_VT_D,WCA_02,WCA,NY,Core,42.4851,74.597,582,Vermont,D,6,48,4,6,6,298
WCA_02_MD_A,WCA_02,WCA,NY,Core,42.4851,74.597,582,Maryland,A,6,44,4,6,2,260
WCA_02_MD_E,WCA_02,WCA,NY,Core,42.4851,74.597,582,Maryland,E,2,45,4,2,3,260
WCA_02_MD_B,WCA_02,WCA,NY,Core,42.4851,74.597,582,Maryland,B,6,48,4,6,6,218
WCA_02_MD_D,WCA_02,WCA,NY,Core,42.4851,74.597,582,Maryland,D,5,19,2,5,5,274
WCA_02_MD_C,WCA_02,WCA,NY,Core,42.4851,74.597,582,Maryland,C,3,40,3,3,12,274
WCA_03_VT_E,WCA_03,WCA,NY,Core,42.4851,74.597,582,Vermont,E,2,44,4,2,2,199
WCA_03_VT_D,WCA_03,WCA,NY,Core,42.4851,74.597,582,Vermont,D,4,19,2,4,5,256
WCA_03_MD_A,WCA_03,WCA,NY,Core,42.4851,74.597,582,Maryland,A,5,36,3,5,8,203
WCA_03_MD_B,WCA_03,WCA,NY,Core,42.4851,74.597,582,Maryland,B,4,19,2,4,5,265
WCA_03_MD_C,WCA_03,WCA,NY,Core,42.4851,74.597,582,Maryland,C,2,44,4,2,2,274
WCA_03_MD_D,WCA_03,WCA,NY,Core,42.4851,74.597,582,Maryland,D,2,62,5,2,6,256
WCA_03_MD_E,WCA_03,WCA,NY,Core,42.4851,74.597,582,Maryland,E,4,69,5,4,13,267
WCA_03_NC_D,WCA_03,WCA,NY,Core,42.4851,74.597,582,North_Carolina,D,5,22,2,5,8,206
WCA_03_NC_E,WCA_03,WCA,NY,Core,42.4851,74.597,582,North_Carolina,E,4,69,5,4,13,210
WCA_03_NC_A,WCA_03,WCA,NY,Core,42.4851,74.597,582,North_Carolina,A,4,47,4,4,5,288
WCA_03_VT_A,WCA_03,WCA,NY,Core,42.4851,74.597,582,Vermont,A,6,9,1,6,9,218
WCA_03_VT_C,WCA_03,WCA,NY,Core,42.4851,74.597,582,Vermont,C,4,69,5,4,13,274
WCA_03_VT_B,WCA_03,WCA,NY,Core,42.4851,74.597,582,Vermont,B,5,50,4,5,8,256
WCA_03_NC_B,WCA_03,WCA,NY,Core,42.4851,74.597,582,North_Carolina,B,2,30,3,2,2,210
WCA_03_NC_C,WCA_03,WCA,NY,Core,42.4851,74.597,582,North_Carolina,C,2,62,5,2,6,210
WCA_04_VT_A,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Vermont,A,2,10,1,2,10,277
WCA_04_VT_C,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Vermont,C,2,68,5,2,12,256
WCA_04_VT_B,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Vermont,B,6,27,2,6,13,246
WCA_04_VT_D,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Vermont,D,5,21,2,5,7,291
WCA_04_VT_E,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Vermont,E,5,20,2,5,6,291
WCA_04_NC_B,WCA_04,WCA,NY,Core,42.48974,74.5986,566,North_Carolina,B,5,48,4,5,6,276
WCA_04_NC_C,WCA_04,WCA,NY,Core,42.48974,74.5986,566,North_Carolina,C,6,61,5,6,5,266
WCA_04_NC_D,WCA_04,WCA,NY,Core,42.48974,74.5986,566,North_Carolina,D,6,55,4,6,13,206
WCA_04_NC_E,WCA_04,WCA,NY,Core,42.48974,74.5986,566,North_Carolina,E,2,68,5,2,12,234
WCA_04_MD_A,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Maryland,A,6,55,4,6,13,263
WCA_04_MD_B,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Maryland,B,5,21,2,5,7,268
WCA_04_MD_C,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Maryland,C,5,34,3,5,6,210
WCA_04_MD_D,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Maryland,D,6,61,5,6,5,247
WCA_04_MD_D,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Maryland,D,6,61,5,6,5,204
WCA_04_MD_E,WCA_04,WCA,NY,Core,42.48974,74.5986,566,Maryland,E,2,68,5,2,12,217
WCA_05_VT_A,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Vermont,A,4,43,4,4,1,270
WCA_05_VT_C,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Vermont,C,2,8,1,2,8,242
WCA_05_VT_B,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Vermont,B,2,24,2,2,10,294
WCA_05_NC_A,WCA_05,WCA,NY,Core,42.48933,74.59966,568,North_Carolina,A,4,58,5,4,2,269
WCA_05_VT_D,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Vermont,D,4,58,5,4,2,288
WCA_05_VT_E,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Vermont,E,6,18,2,6,4,267
WCA_05_MD_A,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Maryland,A,2,52,4,2,10,260
WCA_05_MD_B,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Maryland,B,4,13,1,4,13,261
WCA_05_MD_C,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Maryland,C,6,32,3,6,4,274
WCA_05_MD_E,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Maryland,E,2,8,1,2,8,242
WCA_05_MD_D,WCA_05,WCA,NY,Core,42.48933,74.59966,568,Maryland,D,4,29,3,4,1,247
WCA_05_NC_B,WCA_05,WCA,NY,Core,42.48933,74.59966,568,North_Carolina,B,6,46,4,6,4,252
WCA_05_NC_C,WCA_05,WCA,NY,Core,42.48933,74.59966,568,North_Carolina,C,4,43,4,4,1,269
WCA_05_NC_D,WCA_05,WCA,NY,Core,42.48933,74.59966,568,North_Carolina,D,2,52,4,2,10,260
WCA_05_NC_E,WCA_05,WCA,NY,Core,42.48933,74.59966,568,North_Carolina,E,2,8,1,2,8,213
WCA_07_VT_C,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Vermont,C,4,54,4,4,12,256
WCA_07_VT_D,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Vermont,D,6,19,2,6,5,256
WCA_07_VT_E,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Vermont,E,3,55,4,3,13,291
WCA_07_NC_B,WCA_07,WCA,NY,Core,42.49206,74.64082,571,North_Carolina,B,3,41,3,3,13,280
WCA_07_NC_C,WCA_07,WCA,NY,Core,42.49206,74.64082,571,North_Carolina,C,6,58,5,6,2,269
WCA_07_NC_D,WCA_07,WCA,NY,Core,42.49206,74.64082,571,North_Carolina,D,4,17,2,4,3,273
WCA_07_NC_E,WCA_07,WCA,NY,Core,42.49206,74.64082,571,North_Carolina,E,4,40,3,4,12,266
WCA_07_VT_B,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Vermont,B,4,45,4,4,3,291
WCA_07_VT_A,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Vermont,A,2,13,1,2,13,218
WCA_07_MD_A,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Maryland,A,4,31,3,4,3,204
WCA_07_MD_B,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Maryland,B,6,19,2,6,5,261
WCA_07_MD_C,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Maryland,C,3,55,4,3,13,274
WCA_07_MD_A,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Maryland,A,4,31,3,4,3,231
WCA_07_MD_D,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Maryland,D,6,58,5,6,2,277
WCA_07_MD_E,WCA_07,WCA,NY,Core,42.49206,74.64082,571,Maryland,E,4,26,2,4,12,267
WCA_07_NC_A,WCA_07,WCA,NY,Core,42.49206,74.64082,571,North_Carolina,A,6,47,4,6,5,210
WHI_01_VT_B,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Vermont,B,5,5,1,5,5,256
WHI_01_VT_A,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Vermont,A,4,69,5,4,13,291
WHI_01_NC_A,WHI_01,WHI,NY,Core,44.39593,73.90094,893,North_Carolina,A,5,30,3,5,2,197
WHI_01_VT_C,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Vermont,C,2,43,4,2,1,288
WHI_01_VT_D,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Vermont,D,5,30,3,5,2,284
WHI_01_VT_E,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Vermont,E,4,2,1,4,2,196
WHI_01_NC_B,WHI_01,WHI,NY,Core,44.39593,73.90094,893,North_Carolina,B,4,69,5,4,13,280
WHI_01_NC_C,WHI_01,WHI,NY,Core,44.39593,73.90094,893,North_Carolina,C,4,2,1,4,2,213
WHI_01_NC_D,WHI_01,WHI,NY,Core,44.39593,73.90094,893,North_Carolina,D,3,66,5,3,10,197
WHI_01_NC_E,WHI_01,WHI,NY,Core,44.39593,73.90094,893,North_Carolina,E,2,29,3,2,1,210
WHI_01_MD_E,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Maryland,E,2,15,2,2,1,270
WHI_01_MD_C,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Maryland,C,4,69,5,4,13,274
WHI_01_MD_A,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Maryland,A,3,66,5,3,10,260
WHI_01_MD_B,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Maryland,B,5,30,3,5,2,204
WHI_01_MD_D,WHI_01,WHI,NY,Core,44.39593,73.90094,893,Maryland,D,4,2,1,4,2,274
WHI_03_VT_A,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Vermont,A,3,34,3,3,6,284
WHI_03_VT_B,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Vermont,B,6,10,1,6,10,256
WHI_03_NC_A,WHI_03,WHI,NY,Core,44.39735,73.89967,881,North_Carolina,A,5,4,1,5,4,210
WHI_03_VT_C,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Vermont,C,6,55,4,6,13,294
WHI_03_VT_E,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Vermont,E,4,26,2,4,12,284
WHI_03_VT_D,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Vermont,D,5,4,1,5,4,291
WHI_03_MD_A,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Maryland,A,2,61,5,2,5,260
WHI_03_MD_E,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Maryland,E,6,27,2,6,13,267
WHI_03_MD_B,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Maryland,B,3,67,5,3,11,261
WHI_03_MD_C,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Maryland,C,4,40,3,4,12,278
WHI_03_MD_D,WHI_03,WHI,NY,Core,44.39735,73.89967,881,Maryland,D,3,20,2,3,6,274
WHI_03_NC_B,WHI_03,WHI,NY,Core,44.39735,73.89967,881,North_Carolina,B,4,54,4,4,12,266
WHI_03_NC_C,WHI_03,WHI,NY,Core,44.39735,73.89967,881,North_Carolina,C,3,20,2,3,6,210
WHI_03_NC_D,WHI_03,WHI,NY,Core,44.39735,73.89967,881,North_Carolina,D,2,61,5,2,5,210
WHI_03_NC_E,WHI_03,WHI,NY,Core,44.39735,73.89967,881,North_Carolina,E,6,41,3,6,13,273
WHI_04_VT_C,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Vermont,C,3,55,4,3,13,199
WHI_04_VT_E,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Vermont,E,4,24,2,4,10,249
WHI_04_NC_B,WHI_04,WHI,NY,Core,44.39754,73.89878,877,North_Carolina,B,4,52,4,4,10,206
WHI_04_NC_C,WHI_04,WHI,NY,Core,44.39754,73.89878,877,North_Carolina,C,6,23,2,6,9,206
WHI_04_NC_D,WHI_04,WHI,NY,Core,44.39754,73.89878,877,North_Carolina,D,2,47,4,2,5,206
WHI_04_NC_E,WHI_04,WHI,NY,Core,44.39754,73.89878,877,North_Carolina,E,3,41,3,3,13,262
WHI_04_MD_B,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Maryland,B,2,9,1,2,9,252
WHI_04_MD_C,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Maryland,C,4,38,3,4,10,226
WHI_04_MD_D,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Maryland,D,6,23,2,6,9,234
WHI_04_MD_E,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Maryland,E,3,27,2,3,13,267
WHI_04_VT_B,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Vermont,B,2,19,2,2,5,218
WHI_04_VT_A,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Vermont,A,6,37,3,6,9,234
WHI_04_MD_A,WHI_04,WHI,NY,Core,44.39754,73.89878,877,Maryland,A,2,47,4,2,5,203
WHI_04_NC_A,WHI_04,WHI,NY,Core,44.39754,73.89878,877,North_Carolina,A,6,62,5,6,6,234
WHI_05_VT_C,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Vermont,C,3,38,3,3,10,213
WHI_05_VT_A,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Vermont,A,6,50,4,6,8,234
WHI_05_VT_B,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Vermont,B,6,33,3,6,5,260
WHI_05_NC_A,WHI_05,WHI,NY,Core,44.3988,73.8951,852,North_Carolina,A,6,64,5,6,8,288
WHI_05_VT_D,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Vermont,D,6,64,5,6,8,284
WHI_05_VT_E,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Vermont,E,4,43,4,4,1,281
WHI_05_MD_A,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Maryland,A,6,19,2,6,5,247
WHI_05_NC_B,WHI_05,WHI,NY,Core,44.3988,73.8951,852,North_Carolina,B,4,29,3,4,1,203
WHI_05_NC_C,WHI_05,WHI,NY,Core,44.3988,73.8951,852,North_Carolina,C,6,50,4,6,8,213
WHI_05_NC_D,WHI_05,WHI,NY,Core,44.3988,73.8951,852,North_Carolina,D,6,33,3,6,5,206
WHI_05_MD_C,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Maryland,C,4,43,4,4,1,278
WHI_05_MD_B,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Maryland,B,2,7,1,2,7,265
WHI_05_MD_D,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Maryland,D,6,36,3,6,8,204
WHI_05_MD_E,WHI_05,WHI,NY,Core,44.3988,73.8951,852,Maryland,E,3,52,4,3,10,255
WHI_05_NC_E,WHI_05,WHI,NY,Core,44.3988,73.8951,852,North_Carolina,E,3,24,2,3,10,199
WHI_07_MD_A,WHI_07,WHI,NY,Core,44.37091,73.90691,1208,Maryland,A,3,51,4,3,9,231
WHI_07_MD_B,WHI_07,WHI,NY,Core,44.37091,73.90691,1208,Maryland,B,2,19,2,2,5,261
WHI_07_MD_C,WHI_07,WHI,NY,Core,44.37091,73.90691,1208,Maryland,C,6,65,5,6,9,274
WHI_07_MD_D,WHI_07,WHI,NY,Core,44.37091,73.90691,1208,Maryland,D,2,50,4,2,8,274
WHI_07_MD_E,WHI_07,WHI,NY,Core,44.37091,73.90691,1208,Maryland,E,3,26,2,3,12,267
WHI_07_NC_B,WHI_07,WHI,NY,Core,44.37091,73.90691,1208,North_Carolina,B,6,65,5,6,9,252
WHI_07_NC_C,WHI_07,WHI,NY,Core,44.37091,73.90691,1208,North_Carolina,C,2,36,3,2,8,238
WHI_07_NC_D,WHI_07,WHI,NY,Core,44.37091,73.90691,1208,North_Carolina,D,3,51,4,3,9,220
