"plant_ID","Family","Population","Region","Latitude","Longitude","Elevation","Bed","mBed","Garden","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0","Value","Trait"
"MRC_08_NC_A","MRC_08","MRC","Edge",36.6625,81.51611,1554,"A","North_Carolina_A","North_Carolina",-2.302236,2.299932,-9.853611,-5.010164,31.9,333,37.75,53.5,684.95,"BudBreak"
"MRC_08_MD_A","MRC_08","MRC","Edge",36.6625,81.51611,1554,"A","Maryland_A","Maryland",-2.302236,2.299932,-4.791044,-3.537747,31.9,333,36.4,282.5,665.65,"BudBreak"
"MRC_16_VT_B","MRC_16","MRC","Edge",36.65629,81.54009,1616,"B","Vermont_B","Vermont",-2.076458,2.312299,-3.445419,-5.808376,31.7,341,39.25,531.5,554.55,"BudBreak"
"MRC_16_VT_C","MRC_16","MRC","Edge",36.65629,81.54009,1616,"C","Vermont_C","Vermont",-2.076458,2.312299,-3.445419,-5.808376,31.7,341,39.25,531.5,591.2,"BudBreak"
"MRC_16_NC_C","MRC_16","MRC","Edge",36.65629,81.54009,1616,"C","North_Carolina_C","North_Carolina",-2.076458,2.312299,-9.853611,-5.010164,31.7,341,37.75,53.5,750.9,"BudBreak"
"MRC_16_NC_D","MRC_16","MRC","Edge",36.65629,81.54009,1616,"D","North_Carolina_D","North_Carolina",-2.076458,2.312299,-9.853611,-5.010164,31.7,341,37.75,53.5,634.4,"BudBreak"
"MRC_16_NC_E","MRC_16","MRC","Edge",36.65629,81.54009,1616,"E","North_Carolina_E","North_Carolina",-2.076458,2.312299,-9.853611,-5.010164,31.7,341,37.75,53.5,750.9,"BudBreak"
"MRC_16_NC_A","MRC_16","MRC","Edge",36.65629,81.54009,1616,"A","North_Carolina_A","North_Carolina",-2.076458,2.312299,-9.853611,-5.010164,31.7,341,37.75,53.5,684.95,"BudBreak"
"MRC_16_NC_B","MRC_16","MRC","Edge",36.65629,81.54009,1616,"B","North_Carolina_B","North_Carolina",-2.076458,2.312299,-9.853611,-5.010164,31.7,341,37.75,53.5,750.9,"BudBreak"
"MRC_16_VT_C","MRC_16","MRC","Edge",36.65629,81.54009,1616,"C","Vermont_C","Vermont",-2.076458,2.312299,-3.445419,-5.808376,31.7,341,39.25,531.5,554.55,"BudBreak"
"MRC_16_MD_E","MRC_16","MRC","Edge",36.65629,81.54009,1616,"E","Maryland_E","Maryland",-2.076458,2.312299,-4.791044,-3.537747,31.7,341,36.4,282.5,662.4,"BudBreak"
"MRC_16_MD_A","MRC_16","MRC","Edge",36.65629,81.54009,1616,"A","Maryland_A","Maryland",-2.076458,2.312299,-4.791044,-3.537747,31.7,341,36.4,282.5,674.8,"BudBreak"
"MRC_16_MD_C","MRC_16","MRC","Edge",36.65629,81.54009,1616,"C","Maryland_C","Maryland",-2.076458,2.312299,-4.791044,-3.537747,31.7,341,36.4,282.5,696.9,"BudBreak"
"MRC_16_VT_E","MRC_16","MRC","Edge",36.65629,81.54009,1616,"E","Vermont_E","Vermont",-2.076458,2.312299,-3.445419,-5.808376,31.7,341,39.25,531.5,554.55,"BudBreak"
"MRC_16_MD_D","MRC_16","MRC","Edge",36.65629,81.54009,1616,"D","Maryland_D","Maryland",-2.076458,2.312299,-4.791044,-3.537747,31.7,341,36.4,282.5,613.55,"BudBreak"
"MRC_16_VT_A","MRC_16","MRC","Edge",36.65629,81.54009,1616,"A","Vermont_A","Vermont",-2.076458,2.312299,-3.445419,-5.808376,31.7,341,39.25,531.5,601.1,"BudBreak"
"MRC_16_MD_B","MRC_16","MRC","Edge",36.65629,81.54009,1616,"B","Maryland_B","Maryland",-2.076458,2.312299,-4.791044,-3.537747,31.7,341,36.4,282.5,696.9,"BudBreak"
"MRC_16_VT_D","MRC_16","MRC","Edge",36.65629,81.54009,1616,"D","Vermont_D","Vermont",-2.076458,2.312299,-3.445419,-5.808376,31.7,341,39.25,531.5,591.2,"BudBreak"
"MRC_18_MD_D","MRC_18","MRC","Edge",36.65793,81.53847,1645,"D","Maryland_D","Maryland",-2.096945,2.457746,-4.791044,-3.537747,31.6,348,36.4,282.5,662.4,"BudBreak"
"MRC_18_NC_B","MRC_18","MRC","Edge",36.65793,81.53847,1645,"B","North_Carolina_B","North_Carolina",-2.096945,2.457746,-9.853611,-5.010164,31.6,348,37.75,53.5,626.35,"BudBreak"
"MRC_18_VT_B","MRC_18","MRC","Edge",36.65793,81.53847,1645,"B","Vermont_B","Vermont",-2.096945,2.457746,-3.445419,-5.808376,31.6,348,39.25,531.5,523.95,"BudBreak"
"MRC_18_VT_E","MRC_18","MRC","Edge",36.65793,81.53847,1645,"E","Vermont_E","Vermont",-2.096945,2.457746,-3.445419,-5.808376,31.6,348,39.25,531.5,554.55,"BudBreak"
"MRC_18_VT_A","MRC_18","MRC","Edge",36.65793,81.53847,1645,"A","Vermont_A","Vermont",-2.096945,2.457746,-3.445419,-5.808376,31.6,348,39.25,531.5,591.2,"BudBreak"
"MRC_18_MD_C","MRC_18","MRC","Edge",36.65793,81.53847,1645,"C","Maryland_C","Maryland",-2.096945,2.457746,-4.791044,-3.537747,31.6,348,36.4,282.5,696.9,"BudBreak"
"MRC_18_VT_C","MRC_18","MRC","Edge",36.65793,81.53847,1645,"C","Vermont_C","Vermont",-2.096945,2.457746,-3.445419,-5.808376,31.6,348,39.25,531.5,610.9,"BudBreak"
"MRC_18_NC_D","MRC_18","MRC","Edge",36.65793,81.53847,1645,"D","North_Carolina_D","North_Carolina",-2.096945,2.457746,-9.853611,-5.010164,31.6,348,37.75,53.5,634.4,"BudBreak"
"MRC_18_VT_D","MRC_18","MRC","Edge",36.65793,81.53847,1645,"D","Vermont_D","Vermont",-2.096945,2.457746,-3.445419,-5.808376,31.6,348,39.25,531.5,554.55,"BudBreak"
"MRC_18_MD_A","MRC_18","MRC","Edge",36.65793,81.53847,1645,"A","Maryland_A","Maryland",-2.096945,2.457746,-4.791044,-3.537747,31.6,348,36.4,282.5,674.8,"BudBreak"
"MRC_18_NC_E","MRC_18","MRC","Edge",36.65793,81.53847,1645,"E","North_Carolina_E","North_Carolina",-2.096945,2.457746,-9.853611,-5.010164,31.6,348,37.75,53.5,750.9,"BudBreak"
"MRC_18_NC_A","MRC_18","MRC","Edge",36.65793,81.53847,1645,"A","North_Carolina_A","North_Carolina",-2.096945,2.457746,-9.853611,-5.010164,31.6,348,37.75,53.5,750.9,"BudBreak"
"MRC_18_MD_E","MRC_18","MRC","Edge",36.65793,81.53847,1645,"E","Maryland_E","Maryland",-2.096945,2.457746,-4.791044,-3.537747,31.6,348,36.4,282.5,642.5,"BudBreak"
"MRC_18_MD_B","MRC_18","MRC","Edge",36.65793,81.53847,1645,"B","Maryland_B","Maryland",-2.096945,2.457746,-4.791044,-3.537747,31.6,348,36.4,282.5,642.5,"BudBreak"
"MSK_01_VT_A","MSK_01","MSK","Core",44.43429,71.43275,1197,"A","Vermont_A","Vermont",3.482493,2.041591,-3.445419,-5.808376,31.1,1211,39.25,531.5,538.3,"BudBreak"
"MSK_01_VT_D","MSK_01","MSK","Core",44.43429,71.43275,1197,"D","Vermont_D","Vermont",3.482493,2.041591,-3.445419,-5.808376,31.1,1211,39.25,531.5,554.55,"BudBreak"
"MSK_01_MD_C","MSK_01","MSK","Core",44.43429,71.43275,1197,"C","Maryland_C","Maryland",3.482493,2.041591,-4.791044,-3.537747,31.1,1211,36.4,282.5,683.5,"BudBreak"
"MSK_01_MD_E","MSK_01","MSK","Core",44.43429,71.43275,1197,"E","Maryland_E","Maryland",3.482493,2.041591,-4.791044,-3.537747,31.1,1211,36.4,282.5,679.3,"BudBreak"
"MSK_01_NC_E","MSK_01","MSK","Core",44.43429,71.43275,1197,"E","North_Carolina_E","North_Carolina",3.482493,2.041591,-9.853611,-5.010164,31.1,1211,37.75,53.5,684.95,"BudBreak"
"MSK_01_MD_B","MSK_01","MSK","Core",44.43429,71.43275,1197,"B","Maryland_B","Maryland",3.482493,2.041591,-4.791044,-3.537747,31.1,1211,36.4,282.5,674.8,"BudBreak"
"MSK_01_MD_A","MSK_01","MSK","Core",44.43429,71.43275,1197,"A","Maryland_A","Maryland",3.482493,2.041591,-4.791044,-3.537747,31.1,1211,36.4,282.5,657.5,"BudBreak"
"MSK_01_NC_D","MSK_01","MSK","Core",44.43429,71.43275,1197,"D","North_Carolina_D","North_Carolina",3.482493,2.041591,-9.853611,-5.010164,31.1,1211,37.75,53.5,684.95,"BudBreak"
"MSK_01_NC_B","MSK_01","MSK","Core",44.43429,71.43275,1197,"B","North_Carolina_B","North_Carolina",3.482493,2.041591,-9.853611,-5.010164,31.1,1211,37.75,53.5,777.7,"BudBreak"
"MSK_01_NC_C","MSK_01","MSK","Core",44.43429,71.43275,1197,"C","North_Carolina_C","North_Carolina",3.482493,2.041591,-9.853611,-5.010164,31.1,1211,37.75,53.5,634.4,"BudBreak"
"MSK_01_MD_D","MSK_01","MSK","Core",44.43429,71.43275,1197,"D","Maryland_D","Maryland",3.482493,2.041591,-4.791044,-3.537747,31.1,1211,36.4,282.5,662.4,"BudBreak"
"MSK_01_VT_C","MSK_01","MSK","Core",44.43429,71.43275,1197,"C","Vermont_C","Vermont",3.482493,2.041591,-3.445419,-5.808376,31.1,1211,39.25,531.5,591.2,"BudBreak"
"MSK_01_VT_E","MSK_01","MSK","Core",44.43429,71.43275,1197,"E","Vermont_E","Vermont",3.482493,2.041591,-3.445419,-5.808376,31.1,1211,39.25,531.5,538.3,"BudBreak"
"MSK_01_NC_A","MSK_01","MSK","Core",44.43429,71.43275,1197,"A","North_Carolina_A","North_Carolina",3.482493,2.041591,-9.853611,-5.010164,31.1,1211,37.75,53.5,684.95,"BudBreak"
"MSK_01_VT_B","MSK_01","MSK","Core",44.43429,71.43275,1197,"B","Vermont_B","Vermont",3.482493,2.041591,-3.445419,-5.808376,31.1,1211,39.25,531.5,523.95,"BudBreak"
"MSK_02_VT_D","MSK_02","MSK","Core",44.43365,71.41321,1226,"D","Vermont_D","Vermont",3.660718,2.09956,-3.445419,-5.808376,31.1,1233,39.25,531.5,568.5,"BudBreak"
"MSK_02_MD_B","MSK_02","MSK","Core",44.43365,71.41321,1226,"B","Maryland_B","Maryland",3.660718,2.09956,-4.791044,-3.537747,31.1,1233,36.4,282.5,629.9,"BudBreak"
"MSK_02_VT_C","MSK_02","MSK","Core",44.43365,71.41321,1226,"C","Vermont_C","Vermont",3.660718,2.09956,-3.445419,-5.808376,31.1,1233,39.25,531.5,568.5,"BudBreak"
"MSK_02_MD_A","MSK_02","MSK","Core",44.43365,71.41321,1226,"A","Maryland_A","Maryland",3.660718,2.09956,-4.791044,-3.537747,31.1,1233,36.4,282.5,629.9,"BudBreak"
"MSK_02_NC_D","MSK_02","MSK","Core",44.43365,71.41321,1226,"D","North_Carolina_D","North_Carolina",3.660718,2.09956,-9.853611,-5.010164,31.1,1233,37.75,53.5,684.95,"BudBreak"
"MSK_02_NC_C","MSK_02","MSK","Core",44.43365,71.41321,1226,"C","North_Carolina_C","North_Carolina",3.660718,2.09956,-9.853611,-5.010164,31.1,1233,37.75,53.5,750.9,"BudBreak"
"MSK_02_MD_C","MSK_02","MSK","Core",44.43365,71.41321,1226,"C","Maryland_C","Maryland",3.660718,2.09956,-4.791044,-3.537747,31.1,1233,36.4,282.5,665.65,"BudBreak"
"MSK_02_MD_D","MSK_02","MSK","Core",44.43365,71.41321,1226,"D","Maryland_D","Maryland",3.660718,2.09956,-4.791044,-3.537747,31.1,1233,36.4,282.5,662.4,"BudBreak"
"MSK_02_NC_A","MSK_02","MSK","Core",44.43365,71.41321,1226,"A","North_Carolina_A","North_Carolina",3.660718,2.09956,-9.853611,-5.010164,31.1,1233,37.75,53.5,684.95,"BudBreak"
"MSK_02_VT_A","MSK_02","MSK","Core",44.43365,71.41321,1226,"A","Vermont_A","Vermont",3.660718,2.09956,-3.445419,-5.808376,31.1,1233,39.25,531.5,523.95,"BudBreak"
"MSK_02_NC_B","MSK_02","MSK","Core",44.43365,71.41321,1226,"B","North_Carolina_B","North_Carolina",3.660718,2.09956,-9.853611,-5.010164,31.1,1233,37.75,53.5,750.9,"BudBreak"
"MSK_03_NC_D","MSK_03","MSK","Core",44.43383,71.42283,1158,"D","North_Carolina_D","North_Carolina",3.432132,1.858421,-9.853611,-5.010164,31.3,1212,37.75,53.5,634.4,"BudBreak"
"MSK_03_VT_A","MSK_03","MSK","Core",44.43383,71.42283,1158,"A","Vermont_A","Vermont",3.432132,1.858421,-3.445419,-5.808376,31.3,1212,39.25,531.5,523.95,"BudBreak"
"MSK_03_VT_B","MSK_03","MSK","Core",44.43383,71.42283,1158,"B","Vermont_B","Vermont",3.432132,1.858421,-3.445419,-5.808376,31.3,1212,39.25,531.5,538.3,"BudBreak"
"MSK_03_NC_C","MSK_03","MSK","Core",44.43383,71.42283,1158,"C","North_Carolina_C","North_Carolina",3.432132,1.858421,-9.853611,-5.010164,31.3,1212,37.75,53.5,750.9,"BudBreak"
"MSK_03_MD_D","MSK_03","MSK","Core",44.43383,71.42283,1158,"D","Maryland_D","Maryland",3.432132,1.858421,-4.791044,-3.537747,31.3,1212,36.4,282.5,696.9,"BudBreak"
"MSK_03_VT_E","MSK_03","MSK","Core",44.43383,71.42283,1158,"E","Vermont_E","Vermont",3.432132,1.858421,-3.445419,-5.808376,31.3,1212,39.25,531.5,554.55,"BudBreak"
"MSK_03_NC_A","MSK_03","MSK","Core",44.43383,71.42283,1158,"A","North_Carolina_A","North_Carolina",3.432132,1.858421,-9.853611,-5.010164,31.3,1212,37.75,53.5,604.35,"BudBreak"
"MSK_03_NC_E","MSK_03","MSK","Core",44.43383,71.42283,1158,"E","North_Carolina_E","North_Carolina",3.432132,1.858421,-9.853611,-5.010164,31.3,1212,37.75,53.5,634.4,"BudBreak"
"MSK_03_VT_D","MSK_03","MSK","Core",44.43383,71.42283,1158,"D","Vermont_D","Vermont",3.432132,1.858421,-3.445419,-5.808376,31.3,1212,39.25,531.5,523.95,"BudBreak"
"MSK_03_MD_B","MSK_03","MSK","Core",44.43383,71.42283,1158,"B","Maryland_B","Maryland",3.432132,1.858421,-4.791044,-3.537747,31.3,1212,36.4,282.5,332.1,"BudBreak"
"MSK_03_MD_A","MSK_03","MSK","Core",44.43383,71.42283,1158,"A","Maryland_A","Maryland",3.432132,1.858421,-4.791044,-3.537747,31.3,1212,36.4,282.5,629.9,"BudBreak"
"MSK_03_NC_B","MSK_03","MSK","Core",44.43383,71.42283,1158,"B","North_Carolina_B","North_Carolina",3.432132,1.858421,-9.853611,-5.010164,31.3,1212,37.75,53.5,580.3,"BudBreak"
"MSK_03_VT_C","MSK_03","MSK","Core",44.43383,71.42283,1158,"C","Vermont_C","Vermont",3.432132,1.858421,-3.445419,-5.808376,31.3,1212,39.25,531.5,501.85,"BudBreak"
"MSK_04_NC_C","MSK_04","MSK","Core",44.4242,71.44677,850,"C","North_Carolina_C","North_Carolina",2.412025,0.5977355,-9.853611,-5.010164,32.8,1111,37.75,53.5,750.9,"BudBreak"
"MSK_04_MD_D","MSK_04","MSK","Core",44.4242,71.44677,850,"D","Maryland_D","Maryland",2.412025,0.5977355,-4.791044,-3.537747,32.8,1111,36.4,282.5,642.5,"BudBreak"
"MSK_04_NC_E","MSK_04","MSK","Core",44.4242,71.44677,850,"E","North_Carolina_E","North_Carolina",2.412025,0.5977355,-9.853611,-5.010164,32.8,1111,37.75,53.5,570.9,"BudBreak"
"MSK_04_VT_B","MSK_04","MSK","Core",44.4242,71.44677,850,"B","Vermont_B","Vermont",2.412025,0.5977355,-3.445419,-5.808376,32.8,1111,39.25,531.5,591.2,"BudBreak"
"MSK_04_VT_C","MSK_04","MSK","Core",44.4242,71.44677,850,"C","Vermont_C","Vermont",2.412025,0.5977355,-3.445419,-5.808376,32.8,1111,39.25,531.5,554.55,"BudBreak"
"MSK_04_MD_A","MSK_04","MSK","Core",44.4242,71.44677,850,"A","Maryland_A","Maryland",2.412025,0.5977355,-4.791044,-3.537747,32.8,1111,36.4,282.5,613.55,"BudBreak"
"MSK_04_MD_E","MSK_04","MSK","Core",44.4242,71.44677,850,"E","Maryland_E","Maryland",2.412025,0.5977355,-4.791044,-3.537747,32.8,1111,36.4,282.5,642.5,"BudBreak"
"MSK_04_NC_D","MSK_04","MSK","Core",44.4242,71.44677,850,"D","North_Carolina_D","North_Carolina",2.412025,0.5977355,-9.853611,-5.010164,32.8,1111,37.75,53.5,750.9,"BudBreak"
"MT_01_NC_A","MT_01","MT","Edge",35.7568,82.2524,1711,"A","North_Carolina_A","North_Carolina",-3.225826,3.431037,-9.853611,-5.010164,31.1,281,37.75,53.5,725.5,"BudBreak"
"MT_01_NC_C","MT_01","MT","Edge",35.7568,82.2524,1711,"C","North_Carolina_C","North_Carolina",-3.225826,3.431037,-9.853611,-5.010164,31.1,281,37.75,53.5,526.4,"BudBreak"
"MT_01_VT_E","MT_01","MT","Edge",35.7568,82.2524,1711,"E","Vermont_E","Vermont",-3.225826,3.431037,-3.445419,-5.808376,31.1,281,39.25,531.5,591.2,"BudBreak"
"MT_01_VT_D","MT_01","MT","Edge",35.7568,82.2524,1711,"D","Vermont_D","Vermont",-3.225826,3.431037,-3.445419,-5.808376,31.1,281,39.25,531.5,538.3,"BudBreak"
"MT_01_NC_B","MT_01","MT","Edge",35.7568,82.2524,1711,"B","North_Carolina_B","North_Carolina",-3.225826,3.431037,-9.853611,-5.010164,31.1,281,37.75,53.5,750.9,"BudBreak"
"MT_01_MD_B","MT_01","MT","Edge",35.7568,82.2524,1711,"B","Maryland_B","Maryland",-3.225826,3.431037,-4.791044,-3.537747,31.1,281,36.4,282.5,579.6,"BudBreak"
"MT_01_NC_D","MT_01","MT","Edge",35.7568,82.2524,1711,"D","North_Carolina_D","North_Carolina",-3.225826,3.431037,-9.853611,-5.010164,31.1,281,37.75,53.5,725.5,"BudBreak"
"MT_01_VT_C","MT_01","MT","Edge",35.7568,82.2524,1711,"C","Vermont_C","Vermont",-3.225826,3.431037,-3.445419,-5.808376,31.1,281,39.25,531.5,601.1,"BudBreak"
"MT_01_MD_C","MT_01","MT","Edge",35.7568,82.2524,1711,"C","Maryland_C","Maryland",-3.225826,3.431037,-4.791044,-3.537747,31.1,281,36.4,282.5,665.65,"BudBreak"
"MT_01_VT_A","MT_01","MT","Edge",35.7568,82.2524,1711,"A","Vermont_A","Vermont",-3.225826,3.431037,-3.445419,-5.808376,31.1,281,39.25,531.5,591.2,"BudBreak"
"MT_01_MD_A","MT_01","MT","Edge",35.7568,82.2524,1711,"A","Maryland_A","Maryland",-3.225826,3.431037,-4.791044,-3.537747,31.1,281,36.4,282.5,674.8,"BudBreak"
"MT_01_VT_B","MT_01","MT","Edge",35.7568,82.2524,1711,"B","Vermont_B","Vermont",-3.225826,3.431037,-3.445419,-5.808376,31.1,281,39.25,531.5,568.5,"BudBreak"
"MT_01_NC_E","MT_01","MT","Edge",35.7568,82.2524,1711,"E","North_Carolina_E","North_Carolina",-3.225826,3.431037,-9.853611,-5.010164,31.1,281,37.75,53.5,684.95,"BudBreak"
"MT_01_MD_E","MT_01","MT","Edge",35.7568,82.2524,1711,"E","Maryland_E","Maryland",-3.225826,3.431037,-4.791044,-3.537747,31.1,281,36.4,282.5,693.8,"BudBreak"
"MT_01_MD_D","MT_01","MT","Edge",35.7568,82.2524,1711,"D","Maryland_D","Maryland",-3.225826,3.431037,-4.791044,-3.537747,31.1,281,36.4,282.5,696.9,"BudBreak"
"MT_04_MD_C","MT_04","MT","Edge",35.75649,82.25134,1678,"C","Maryland_C","Maryland",-3.250327,3.265353,-4.791044,-3.537747,31.3,275,36.4,282.5,674.8,"BudBreak"
"MT_04_MD_A","MT_04","MT","Edge",35.75649,82.25134,1678,"A","Maryland_A","Maryland",-3.250327,3.265353,-4.791044,-3.537747,31.3,275,36.4,282.5,687.4,"BudBreak"
"MT_04_VT_A","MT_04","MT","Edge",35.75649,82.25134,1678,"A","Vermont_A","Vermont",-3.250327,3.265353,-3.445419,-5.808376,31.3,275,39.25,531.5,591.2,"BudBreak"
"MT_04_NC_A","MT_04","MT","Edge",35.75649,82.25134,1678,"A","North_Carolina_A","North_Carolina",-3.250327,3.265353,-9.853611,-5.010164,31.3,275,37.75,53.5,750.9,"BudBreak"
"MT_04_MD_B","MT_04","MT","Edge",35.75649,82.25134,1678,"B","Maryland_B","Maryland",-3.250327,3.265353,-4.791044,-3.537747,31.3,275,36.4,282.5,665.65,"BudBreak"
"MT_04_NC_C","MT_04","MT","Edge",35.75649,82.25134,1678,"C","North_Carolina_C","North_Carolina",-3.250327,3.265353,-9.853611,-5.010164,31.3,275,37.75,53.5,750.9,"BudBreak"
"MT_04_VT_C","MT_04","MT","Edge",35.75649,82.25134,1678,"C","Vermont_C","Vermont",-3.250327,3.265353,-3.445419,-5.808376,31.3,275,39.25,531.5,538.3,"BudBreak"
"MT_04_VT_E","MT_04","MT","Edge",35.75649,82.25134,1678,"E","Vermont_E","Vermont",-3.250327,3.265353,-3.445419,-5.808376,31.3,275,39.25,531.5,591.2,"BudBreak"
"MT_04_VT_B","MT_04","MT","Edge",35.75649,82.25134,1678,"B","Vermont_B","Vermont",-3.250327,3.265353,-3.445419,-5.808376,31.3,275,39.25,531.5,538.3,"BudBreak"
"MT_04_NC_E","MT_04","MT","Edge",35.75649,82.25134,1678,"E","North_Carolina_E","North_Carolina",-3.250327,3.265353,-9.853611,-5.010164,31.3,275,37.75,53.5,684.95,"BudBreak"
"MT_04_MD_D","MT_04","MT","Edge",35.75649,82.25134,1678,"D","Maryland_D","Maryland",-3.250327,3.265353,-4.791044,-3.537747,31.3,275,36.4,282.5,642.5,"BudBreak"
"MT_04_NC_B","MT_04","MT","Edge",35.75649,82.25134,1678,"B","North_Carolina_B","North_Carolina",-3.250327,3.265353,-9.853611,-5.010164,31.3,275,37.75,53.5,750.9,"BudBreak"
"MT_04_VT_D","MT_04","MT","Edge",35.75649,82.25134,1678,"D","Vermont_D","Vermont",-3.250327,3.265353,-3.445419,-5.808376,31.3,275,39.25,531.5,523.95,"BudBreak"
"MT_04_MD_E","MT_04","MT","Edge",35.75649,82.25134,1678,"E","Maryland_E","Maryland",-3.250327,3.265353,-4.791044,-3.537747,31.3,275,36.4,282.5,669.6,"BudBreak"
"MT_04_NC_D","MT_04","MT","Edge",35.75649,82.25134,1678,"D","North_Carolina_D","North_Carolina",-3.250327,3.265353,-9.853611,-5.010164,31.3,275,37.75,53.5,725.5,"BudBreak"
"MT_05_NC_D","MT_05","MT","Edge",35.75581,82.25083,1649,"D","North_Carolina_D","North_Carolina",-3.297159,3.207067,-9.853611,-5.010164,31.4,270,37.75,53.5,750.9,"BudBreak"
"MT_05_VT_D","MT_05","MT","Edge",35.75581,82.25083,1649,"D","Vermont_D","Vermont",-3.297159,3.207067,-3.445419,-5.808376,31.4,270,39.25,531.5,591.2,"BudBreak"
"MT_05_MD_B","MT_05","MT","Edge",35.75581,82.25083,1649,"B","Maryland_B","Maryland",-3.297159,3.207067,-4.791044,-3.537747,31.4,270,36.4,282.5,642.5,"BudBreak"
"MT_05_VT_E","MT_05","MT","Edge",35.75581,82.25083,1649,"E","Vermont_E","Vermont",-3.297159,3.207067,-3.445419,-5.808376,31.4,270,39.25,531.5,601.1,"BudBreak"
"MT_05_MD_E","MT_05","MT","Edge",35.75581,82.25083,1649,"E","Maryland_E","Maryland",-3.297159,3.207067,-4.791044,-3.537747,31.4,270,36.4,282.5,613.55,"BudBreak"
"MT_05_MD_D","MT_05","MT","Edge",35.75581,82.25083,1649,"D","Maryland_D","Maryland",-3.297159,3.207067,-4.791044,-3.537747,31.4,270,36.4,282.5,662.4,"BudBreak"
"MT_05_NC_E","MT_05","MT","Edge",35.75581,82.25083,1649,"E","North_Carolina_E","North_Carolina",-3.297159,3.207067,-9.853611,-5.010164,31.4,270,37.75,53.5,725.5,"BudBreak"
"MT_05_MD_A","MT_05","MT","Edge",35.75581,82.25083,1649,"A","Maryland_A","Maryland",-3.297159,3.207067,-4.791044,-3.537747,31.4,270,36.4,282.5,687.4,"BudBreak"
"MT_05_MD_C","MT_05","MT","Edge",35.75581,82.25083,1649,"C","Maryland_C","Maryland",-3.297159,3.207067,-4.791044,-3.537747,31.4,270,36.4,282.5,715.1,"BudBreak"
"MT_05_VT_A","MT_05","MT","Edge",35.75581,82.25083,1649,"A","Vermont_A","Vermont",-3.297159,3.207067,-3.445419,-5.808376,31.4,270,39.25,531.5,554.55,"BudBreak"
"MT_05_NC_C","MT_05","MT","Edge",35.75581,82.25083,1649,"C","North_Carolina_C","North_Carolina",-3.297159,3.207067,-9.853611,-5.010164,31.4,270,37.75,53.5,634.4,"BudBreak"
"MT_05_VT_B","MT_05","MT","Edge",35.75581,82.25083,1649,"B","Vermont_B","Vermont",-3.297159,3.207067,-3.445419,-5.808376,31.4,270,39.25,531.5,591.2,"BudBreak"
"MT_05_VT_C","MT_05","MT","Edge",35.75581,82.25083,1649,"C","Vermont_C","Vermont",-3.297159,3.207067,-3.445419,-5.808376,31.4,270,39.25,531.5,568.5,"BudBreak"
"MT_05_NC_B","MT_05","MT","Edge",35.75581,82.25083,1649,"B","North_Carolina_B","North_Carolina",-3.297159,3.207067,-9.853611,-5.010164,31.4,270,37.75,53.5,684.95,"BudBreak"
"MT_05_NC_A","MT_05","MT","Edge",35.75581,82.25083,1649,"A","North_Carolina_A","North_Carolina",-3.297159,3.207067,-9.853611,-5.010164,31.4,270,37.75,53.5,604.35,"BudBreak"
"MT_07_MD_B","MT_07","MT","Edge",35.75458,82.24234,1470,"B","Maryland_B","Maryland",-3.560332,2.491348,-4.791044,-3.537747,32.2,241,36.4,282.5,683.5,"BudBreak"
"MT_07_MD_A","MT_07","MT","Edge",35.75458,82.24234,1470,"A","Maryland_A","Maryland",-3.560332,2.491348,-4.791044,-3.537747,32.2,241,36.4,282.5,642.5,"BudBreak"
"MT_07_NC_B","MT_07","MT","Edge",35.75458,82.24234,1470,"B","North_Carolina_B","North_Carolina",-3.560332,2.491348,-9.853611,-5.010164,32.2,241,37.75,53.5,725.5,"BudBreak"
"MT_07_VT_D","MT_07","MT","Edge",35.75458,82.24234,1470,"D","Vermont_D","Vermont",-3.560332,2.491348,-3.445419,-5.808376,32.2,241,39.25,531.5,591.2,"BudBreak"
"MT_07_NC_A","MT_07","MT","Edge",35.75458,82.24234,1470,"A","North_Carolina_A","North_Carolina",-3.560332,2.491348,-9.853611,-5.010164,32.2,241,37.75,53.5,725.5,"BudBreak"
"MT_07_MD_C","MT_07","MT","Edge",35.75458,82.24234,1470,"C","Maryland_C","Maryland",-3.560332,2.491348,-4.791044,-3.537747,32.2,241,36.4,282.5,665.65,"BudBreak"
"MT_07_VT_A","MT_07","MT","Edge",35.75458,82.24234,1470,"A","Vermont_A","Vermont",-3.560332,2.491348,-3.445419,-5.808376,32.2,241,39.25,531.5,554.55,"BudBreak"
"MT_07_MD_D","MT_07","MT","Edge",35.75458,82.24234,1470,"D","Maryland_D","Maryland",-3.560332,2.491348,-4.791044,-3.537747,32.2,241,36.4,282.5,662.4,"BudBreak"
"MT_07_VT_B","MT_07","MT","Edge",35.75458,82.24234,1470,"B","Vermont_B","Vermont",-3.560332,2.491348,-3.445419,-5.808376,32.2,241,39.25,531.5,591.2,"BudBreak"
"MT_07_VT_E","MT_07","MT","Edge",35.75458,82.24234,1470,"E","Vermont_E","Vermont",-3.560332,2.491348,-3.445419,-5.808376,32.2,241,39.25,531.5,591.2,"BudBreak"
"MT_07_MD_E","MT_07","MT","Edge",35.75458,82.24234,1470,"E","Maryland_E","Maryland",-3.560332,2.491348,-4.791044,-3.537747,32.2,241,36.4,282.5,693.8,"BudBreak"
