"plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","BudSet","mBed","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0"
"BBE_01_NC_E","BBE_01","BBE","NH","Core",43.83596,71.55484,365,"North_Carolina","E",2,21,2,2,7,202,"North_Carolina_E",0.892297199307082,-2.21945830488208,-9.85361058869086,-5.01016433622286,35.2,933,37.75,53.5
"BBE_01_VT_B","BBE_01","BBE","NH","Core",43.83596,71.55484,365,"Vermont","B",6,37,3,6,9,236,"Vermont_B",0.892297199307082,-2.21945830488208,-3.44541897005897,-5.80837560984597,35.2,933,39.25,531.5
"BBE_01_VT_E","BBE_01","BBE","NH","Core",43.83596,71.55484,365,"Vermont","E",4,6,1,4,6,209,"Vermont_E",0.892297199307082,-2.21945830488208,-3.44541897005897,-5.80837560984597,35.2,933,39.25,531.5
"BBE_01_VT_C","BBE_01","BBE","NH","Core",43.83596,71.55484,365,"Vermont","C",2,35,3,2,7,209,"Vermont_C",0.892297199307082,-2.21945830488208,-3.44541897005897,-5.80837560984597,35.2,933,39.25,531.5
"BBE_01_VT_D","BBE_01","BBE","NH","Core",43.83596,71.55484,365,"Vermont","D",4,5,1,4,5,271,"Vermont_D",0.892297199307082,-2.21945830488208,-3.44541897005897,-5.80837560984597,35.2,933,39.25,531.5
"BBE_01_MD_D","BBE_01","BBE","NH","Core",43.83596,71.55484,365,"Maryland","D",4,15,2,4,1,202,"Maryland_D",0.892297199307082,-2.21945830488208,-4.79104440324931,-3.53774746780395,35.2,933,36.4,282.5
"BBE_02_VT_E","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Vermont","E",4,3,1,4,3,209,"Vermont_E",0.904166337493701,-2.17308249850577,-3.44541897005897,-5.80837560984597,35.1,937,39.25,531.5
"BBE_02_VT_B","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Vermont","B",5,66,5,5,10,271,"Vermont_B",0.904166337493701,-2.17308249850577,-3.44541897005897,-5.80837560984597,35.1,937,39.25,531.5
"BBE_02_VT_C","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Vermont","C",4,27,2,4,13,249,"Vermont_C",0.904166337493701,-2.17308249850577,-3.44541897005897,-5.80837560984597,35.1,937,39.25,531.5
"BBE_02_VT_D","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Vermont","D",2,52,4,2,10,249,"Vermont_D",0.904166337493701,-2.17308249850577,-3.44541897005897,-5.80837560984597,35.1,937,39.25,531.5
"BBE_02_MD_A","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Maryland","A",3,5,1,3,5,209,"Maryland_A",0.904166337493701,-2.17308249850577,-4.79104440324931,-3.53774746780395,35.1,937,36.4,282.5
"BBE_02_MD_B","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Maryland","B",2,52,4,2,10,199,"Maryland_B",0.904166337493701,-2.17308249850577,-4.79104440324931,-3.53774746780395,35.1,937,36.4,282.5
"BBE_02_MD_C","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Maryland","C",4,68,5,4,12,202,"Maryland_C",0.904166337493701,-2.17308249850577,-4.79104440324931,-3.53774746780395,35.1,937,36.4,282.5
"BBE_02_MD_D","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Maryland","D",4,14,1,4,14,224,"Maryland_D",0.904166337493701,-2.17308249850577,-4.79104440324931,-3.53774746780395,35.1,937,36.4,282.5
"BBE_02_NC_A","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"North_Carolina","A",2,24,2,2,10,195,"North_Carolina_A",0.904166337493701,-2.17308249850577,-9.85361058869086,-5.01016433622286,35.1,937,37.75,53.5
"BBE_02_VT_A","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"Vermont","A",4,57,5,4,1,236,"Vermont_A",0.904166337493701,-2.17308249850577,-3.44541897005897,-5.80837560984597,35.1,937,39.25,531.5
"BBE_02_NC_B","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"North_Carolina","B",4,68,5,4,12,196,"North_Carolina_B",0.904166337493701,-2.17308249850577,-9.85361058869086,-5.01016433622286,35.1,937,37.75,53.5
"BBE_02_NC_C","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"North_Carolina","C",4,14,1,4,14,202,"North_Carolina_C",0.904166337493701,-2.17308249850577,-9.85361058869086,-5.01016433622286,35.1,937,37.75,53.5
"BBE_02_NC_E","BBE_02","BBE","NH","Core",43.83457,71.54906,368,"North_Carolina","E",4,55,4,4,13,198,"North_Carolina_E",0.904166337493701,-2.17308249850577,-9.85361058869086,-5.01016433622286,35.1,937,37.75,53.5
"BBE_03_NC_C","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"North_Carolina","C",6,56,4,6,14,200,"North_Carolina_C",0.909835819954456,-2.05921199188246,-9.85361058869086,-5.01016433622286,35,941,37.75,53.5
"BBE_03_NC_D","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"North_Carolina","D",3,35,3,3,7,197,"North_Carolina_D",0.909835819954456,-2.05921199188246,-9.85361058869086,-5.01016433622286,35,941,37.75,53.5
"BBE_03_VT_A","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Vermont","A",6,56,4,6,14,209,"Vermont_A",0.909835819954456,-2.05921199188246,-3.44541897005897,-5.80837560984597,35,941,39.25,531.5
"BBE_03_VT_D","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Vermont","D",2,17,2,2,3,271,"Vermont_D",0.909835819954456,-2.05921199188246,-3.44541897005897,-5.80837560984597,35,941,39.25,531.5
"BBE_03_VT_E","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Vermont","E",4,58,5,4,2,249,"Vermont_E",0.909835819954456,-2.05921199188246,-3.44541897005897,-5.80837560984597,35,941,39.25,531.5
"BBE_03_VT_B","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Vermont","B",3,35,3,3,7,222,"Vermont_B",0.909835819954456,-2.05921199188246,-3.44541897005897,-5.80837560984597,35,941,39.25,531.5
"BBE_03_VT_C","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Vermont","C",3,46,4,3,4,236,"Vermont_C",0.909835819954456,-2.05921199188246,-3.44541897005897,-5.80837560984597,35,941,39.25,531.5
"BBE_03_MD_A","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Maryland","A",3,21,2,3,7,209,"Maryland_A",0.909835819954456,-2.05921199188246,-4.79104440324931,-3.53774746780395,35,941,36.4,282.5
"BBE_03_MD_B","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Maryland","B",2,17,2,2,3,216,"Maryland_B",0.909835819954456,-2.05921199188246,-4.79104440324931,-3.53774746780395,35,941,36.4,282.5
"BBE_03_MD_C","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Maryland","C",4,13,1,4,13,201,"Maryland_C",0.909835819954456,-2.05921199188246,-4.79104440324931,-3.53774746780395,35,941,36.4,282.5
"BBE_03_MD_D","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Maryland","D",6,42,3,6,14,235,"Maryland_D",0.909835819954456,-2.05921199188246,-4.79104440324931,-3.53774746780395,35,941,36.4,282.5
"BBE_03_MD_E","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"Maryland","E",3,18,2,3,4,203,"Maryland_E",0.909835819954456,-2.05921199188246,-4.79104440324931,-3.53774746780395,35,941,36.4,282.5
"BBE_03_NC_A","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"North_Carolina","A",2,45,4,2,3,241,"North_Carolina_A",0.909835819954456,-2.05921199188246,-9.85361058869086,-5.01016433622286,35,941,37.75,53.5
"BBE_03_NC_B","BBE_03","BBE","NH","Core",43.83484,71.53966,373,"North_Carolina","B",4,13,1,4,13,196,"North_Carolina_B",0.909835819954456,-2.05921199188246,-9.85361058869086,-5.01016433622286,35,941,37.75,53.5
"BBE_04_MD_E","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Maryland","E",6,12,1,6,12,240,"Maryland_E",0.931256331716618,-2.02050290644203,-4.79104440324931,-3.53774746780395,35,943,36.4,282.5
"BBE_04_NC_A","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"North_Carolina","A",4,36,3,4,8,241,"North_Carolina_A",0.931256331716618,-2.02050290644203,-9.85361058869086,-5.01016433622286,35,943,37.75,53.5
"BBE_04_NC_B","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"North_Carolina","B",3,24,2,3,10,221,"North_Carolina_B",0.931256331716618,-2.02050290644203,-9.85361058869086,-5.01016433622286,35,943,37.75,53.5
"BBE_04_NC_C","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"North_Carolina","C",4,38,3,4,10,200,"North_Carolina_C",0.931256331716618,-2.02050290644203,-9.85361058869086,-5.01016433622286,35,943,37.75,53.5
"BBE_04_NC_E","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"North_Carolina","E",6,12,1,6,12,197,"North_Carolina_E",0.931256331716618,-2.02050290644203,-9.85361058869086,-5.01016433622286,35,943,37.75,53.5
"BBE_04_VT_B","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Vermont","B",3,37,3,3,9,222,"Vermont_B",0.931256331716618,-2.02050290644203,-3.44541897005897,-5.80837560984597,35,943,39.25,531.5
"BBE_04_VT_C","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Vermont","C",6,12,1,6,12,236,"Vermont_C",0.931256331716618,-2.02050290644203,-3.44541897005897,-5.80837560984597,35,943,39.25,531.5
"BBE_04_VT_D","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Vermont","D",4,36,3,4,8,263,"Vermont_D",0.931256331716618,-2.02050290644203,-3.44541897005897,-5.80837560984597,35,943,39.25,531.5
"BBE_04_VT_E","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Vermont","E",3,38,3,3,10,236,"Vermont_E",0.931256331716618,-2.02050290644203,-3.44541897005897,-5.80837560984597,35,943,39.25,531.5
"BBE_04_VT_A","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Vermont","A",4,24,2,4,10,236,"Vermont_A",0.931256331716618,-2.02050290644203,-3.44541897005897,-5.80837560984597,35,943,39.25,531.5
"BBE_04_MD_A","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Maryland","A",3,23,2,3,9,209,"Maryland_A",0.931256331716618,-2.02050290644203,-4.79104440324931,-3.53774746780395,35,943,36.4,282.5
"BBE_04_MD_C","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Maryland","C",3,24,2,3,10,210,"Maryland_C",0.931256331716618,-2.02050290644203,-4.79104440324931,-3.53774746780395,35,943,36.4,282.5
"BBE_04_MD_D","BBE_04","BBE","NH","Core",43.83367,71.53963,383,"Maryland","D",4,52,4,4,10,212,"Maryland_D",0.931256331716618,-2.02050290644203,-4.79104440324931,-3.53774746780395,35,943,36.4,282.5
"BBE_05_VT_C","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Vermont","C",2,49,4,2,7,209,"Vermont_C",0.918447250716504,-2.08824554412627,-3.44541897005897,-5.80837560984597,35,942,39.25,531.5
"BBE_05_VT_B","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Vermont","B",6,6,1,6,6,222,"Vermont_B",0.918447250716504,-2.08824554412627,-3.44541897005897,-5.80837560984597,35,942,39.25,531.5
"BBE_05_VT_D","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Vermont","D",6,32,3,6,4,195,"Vermont_D",0.918447250716504,-2.08824554412627,-3.44541897005897,-5.80837560984597,35,942,39.25,531.5
"BBE_05_VT_A","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Vermont","A",3,68,5,3,12,222,"Vermont_A",0.918447250716504,-2.08824554412627,-3.44541897005897,-5.80837560984597,35,942,39.25,531.5
"BBE_05_MD_A","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Maryland","A",2,65,5,2,9,251,"Maryland_A",0.918447250716504,-2.08824554412627,-4.79104440324931,-3.53774746780395,35,942,36.4,282.5
"BBE_05_MD_B","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Maryland","B",6,32,3,6,4,199,"Maryland_B",0.918447250716504,-2.08824554412627,-4.79104440324931,-3.53774746780395,35,942,36.4,282.5
"BBE_05_MD_C","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Maryland","C",5,46,4,5,4,210,"Maryland_C",0.918447250716504,-2.08824554412627,-4.79104440324931,-3.53774746780395,35,942,36.4,282.5
"BBE_05_VT_E","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Vermont","E",5,46,4,5,4,197,"Vermont_E",0.918447250716504,-2.08824554412627,-3.44541897005897,-5.80837560984597,35,942,39.25,531.5
"BBE_05_MD_D","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Maryland","D",5,3,1,5,3,202,"Maryland_D",0.918447250716504,-2.08824554412627,-4.79104440324931,-3.53774746780395,35,942,36.4,282.5
"BBE_05_MD_E","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"Maryland","E",2,21,2,2,7,240,"Maryland_E",0.918447250716504,-2.08824554412627,-4.79104440324931,-3.53774746780395,35,942,36.4,282.5
"BBE_05_NC_B","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"North_Carolina","B",5,32,3,5,4,196,"North_Carolina_B",0.918447250716504,-2.08824554412627,-9.85361058869086,-5.01016433622286,35,942,37.75,53.5
"BBE_05_NC_D","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"North_Carolina","D",2,65,5,2,9,197,"North_Carolina_D",0.918447250716504,-2.08824554412627,-9.85361058869086,-5.01016433622286,35,942,37.75,53.5
"BBE_05_NC_E","BBE_05","BBE","NH","Core",43.83176,71.54305,374,"North_Carolina","E",2,35,3,2,7,198,"North_Carolina_E",0.918447250716504,-2.08824554412627,-9.85361058869086,-5.01016433622286,35,942,37.75,53.5
"BER_01_MD_B","BER_01","BER","ME","Core",44.69079,70.37595,481,"Maryland","B",6,67,5,6,11,199,"Maryland_B",2.05246398622531,-1.96648001036101,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_01_MD_C","BER_01","BER","ME","Core",44.69079,70.37595,481,"Maryland","C",4,23,2,4,9,201,"Maryland_C",2.05246398622531,-1.96648001036101,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_01_MD_D","BER_01","BER","ME","Core",44.69079,70.37595,481,"Maryland","D",2,55,4,2,13,202,"Maryland_D",2.05246398622531,-1.96648001036101,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_01_MD_E","BER_01","BER","ME","Core",44.69079,70.37595,481,"Maryland","E",3,42,3,3,14,203,"Maryland_E",2.05246398622531,-1.96648001036101,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_01_VT_A","BER_01","BER","ME","Core",44.69079,70.37595,481,"Vermont","A",2,27,2,2,13,215,"Vermont_A",2.05246398622531,-1.96648001036101,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_01_VT_C","BER_01","BER","ME","Core",44.69079,70.37595,481,"Vermont","C",3,28,2,3,14,188,"Vermont_C",2.05246398622531,-1.96648001036101,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_01_VT_D","BER_01","BER","ME","Core",44.69079,70.37595,481,"Vermont","D",2,4,1,2,4,236,"Vermont_D",2.05246398622531,-1.96648001036101,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_01_VT_E","BER_01","BER","ME","Core",44.69079,70.37595,481,"Vermont","E",4,37,3,4,9,249,"Vermont_E",2.05246398622531,-1.96648001036101,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_01_NC_A","BER_01","BER","ME","Core",44.69079,70.37595,481,"North_Carolina","A",2,4,1,2,4,250,"North_Carolina_A",2.05246398622531,-1.96648001036101,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
"BER_01_MD_A","BER_01","BER","ME","Core",44.69079,70.37595,481,"Maryland","A",5,40,3,5,12,197,"Maryland_A",2.05246398622531,-1.96648001036101,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_01_NC_B","BER_01","BER","ME","Core",44.69079,70.37595,481,"North_Carolina","B",4,23,2,4,9,196,"North_Carolina_B",2.05246398622531,-1.96648001036101,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
"BER_01_NC_D","BER_01","BER","ME","Core",44.69079,70.37595,481,"North_Carolina","D",5,26,2,5,12,197,"North_Carolina_D",2.05246398622531,-1.96648001036101,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
"BER_01_NC_E","BER_01","BER","ME","Core",44.69079,70.37595,481,"North_Carolina","E",3,56,4,3,14,198,"North_Carolina_E",2.05246398622531,-1.96648001036101,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
"BER_02_VT_A","BER_02","BER","ME","Core",44.69043,70.37637,487,"Vermont","A",3,17,2,3,3,215,"Vermont_A",2.05116377286978,-1.95270835760865,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_02_MD_A","BER_02","BER","ME","Core",44.69043,70.37637,487,"Maryland","A",6,3,1,6,3,204,"Maryland_A",2.05116377286978,-1.95270835760865,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_02_MD_B","BER_02","BER","ME","Core",44.69043,70.37637,487,"Maryland","B",4,48,4,4,6,199,"Maryland_B",2.05116377286978,-1.95270835760865,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_02_MD_C","BER_02","BER","ME","Core",44.69043,70.37637,487,"Maryland","C",5,2,1,5,2,201,"Maryland_C",2.05116377286978,-1.95270835760865,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_02_MD_D","BER_02","BER","ME","Core",44.69043,70.37637,487,"Maryland","D",3,45,4,3,3,202,"Maryland_D",2.05116377286978,-1.95270835760865,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_02_VT_D","BER_02","BER","ME","Core",44.69043,70.37637,487,"Vermont","D",4,48,4,4,6,271,"Vermont_D",2.05116377286978,-1.95270835760865,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_02_VT_C","BER_02","BER","ME","Core",44.69043,70.37637,487,"Vermont","C",6,43,4,6,1,204,"Vermont_C",2.05116377286978,-1.95270835760865,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_02_VT_E","BER_02","BER","ME","Core",44.69043,70.37637,487,"Vermont","E",3,69,5,3,13,188,"Vermont_E",2.05116377286978,-1.95270835760865,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_02_MD_E","BER_02","BER","ME","Core",44.69043,70.37637,487,"Maryland","E",6,15,2,6,1,203,"Maryland_E",2.05116377286978,-1.95270835760865,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_02_NC_E","BER_02","BER","ME","Core",44.69043,70.37637,487,"North_Carolina","E",6,29,3,6,1,202,"North_Carolina_E",2.05116377286978,-1.95270835760865,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
"BER_03_VT_D","BER_03","BER","ME","Core",44.68987,70.37686,482,"Vermont","D",6,4,1,6,4,236,"Vermont_D",1.96382402726494,-1.94635049482604,-3.44541897005897,-5.80837560984597,34.8,1067,39.25,531.5
"BER_03_VT_E","BER_03","BER","ME","Core",44.68987,70.37686,482,"Vermont","E",2,2,1,2,2,271,"Vermont_E",1.96382402726494,-1.94635049482604,-3.44541897005897,-5.80837560984597,34.8,1067,39.25,531.5
"BER_03_VT_B","BER_03","BER","ME","Core",44.68987,70.37686,482,"Vermont","B",4,25,2,4,11,244,"Vermont_B",1.96382402726494,-1.94635049482604,-3.44541897005897,-5.80837560984597,34.8,1067,39.25,531.5
"BER_03_VT_A","BER_03","BER","ME","Core",44.68987,70.37686,482,"Vermont","A",5,39,3,5,11,244,"Vermont_A",1.96382402726494,-1.94635049482604,-3.44541897005897,-5.80837560984597,34.8,1067,39.25,531.5
"BER_03_MD_E","BER_03","BER","ME","Core",44.68987,70.37686,482,"Maryland","E",5,4,1,5,4,207,"Maryland_E",1.96382402726494,-1.94635049482604,-4.79104440324931,-3.53774746780395,34.8,1067,36.4,282.5
"BER_03_NC_B","BER_03","BER","ME","Core",44.68987,70.37686,482,"North_Carolina","B",6,69,5,6,13,227,"North_Carolina_B",1.96382402726494,-1.94635049482604,-9.85361058869086,-5.01016433622286,34.8,1067,37.75,53.5
"BER_03_NC_C","BER_03","BER","ME","Core",44.68987,70.37686,482,"North_Carolina","C",5,25,2,5,11,241,"North_Carolina_C",1.96382402726494,-1.94635049482604,-9.85361058869086,-5.01016433622286,34.8,1067,37.75,53.5
"BER_03_NC_D","BER_03","BER","ME","Core",44.68987,70.37686,482,"North_Carolina","D",4,53,4,4,11,197,"North_Carolina_D",1.96382402726494,-1.94635049482604,-9.85361058869086,-5.01016433622286,34.8,1067,37.75,53.5
"BER_03_NC_E","BER_03","BER","ME","Core",44.68987,70.37686,482,"North_Carolina","E",5,4,1,5,4,197,"North_Carolina_E",1.96382402726494,-1.94635049482604,-9.85361058869086,-5.01016433622286,34.8,1067,37.75,53.5
"BER_03_MD_A","BER_03","BER","ME","Core",44.68987,70.37686,482,"Maryland","A",4,53,4,4,11,199,"Maryland_A",1.96382402726494,-1.94635049482604,-4.79104440324931,-3.53774746780395,34.8,1067,36.4,282.5
"BER_03_MD_B","BER_03","BER","ME","Core",44.68987,70.37686,482,"Maryland","B",2,67,5,2,11,238,"Maryland_B",1.96382402726494,-1.94635049482604,-4.79104440324931,-3.53774746780395,34.8,1067,36.4,282.5
"BER_03_MD_C","BER_03","BER","ME","Core",44.68987,70.37686,482,"Maryland","C",6,69,5,6,13,205,"Maryland_C",1.96382402726494,-1.94635049482604,-4.79104440324931,-3.53774746780395,34.8,1067,36.4,282.5
"BER_03_MD_D","BER_03","BER","ME","Core",44.68987,70.37686,482,"Maryland","D",5,25,2,5,11,202,"Maryland_D",1.96382402726494,-1.94635049482604,-4.79104440324931,-3.53774746780395,34.8,1067,36.4,282.5
"BER_03_NC_A","BER_03","BER","ME","Core",44.68987,70.37686,482,"North_Carolina","A",6,4,1,6,4,195,"North_Carolina_A",1.96382402726494,-1.94635049482604,-9.85361058869086,-5.01016433622286,34.8,1067,37.75,53.5
"BER_04_MD_A","BER_04","BER","ME","Core",44.68953,70.37609,487,"Maryland","A",3,67,5,3,11,199,"Maryland_A",2.05146000721981,-1.93863133963652,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_04_MD_C","BER_04","BER","ME","Core",44.68953,70.37609,487,"Maryland","C",3,32,3,3,4,201,"Maryland_C",2.05146000721981,-1.93863133963652,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_04_MD_D","BER_04","BER","ME","Core",44.68953,70.37609,487,"Maryland","D",3,35,3,3,7,217,"Maryland_D",2.05146000721981,-1.93863133963652,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_04_MD_E","BER_04","BER","ME","Core",44.68953,70.37609,487,"Maryland","E",6,54,4,6,12,203,"Maryland_E",2.05146000721981,-1.93863133963652,-4.79104440324931,-3.53774746780395,34.8,1069,36.4,282.5
"BER_04_NC_A","BER_04","BER","ME","Core",44.68953,70.37609,487,"North_Carolina","A",5,39,3,5,11,195,"North_Carolina_A",2.05146000721981,-1.93863133963652,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
"BER_04_VT_A","BER_04","BER","ME","Core",44.68953,70.37609,487,"Vermont","A",3,49,4,3,7,209,"Vermont_A",2.05146000721981,-1.93863133963652,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_04_VT_B","BER_04","BER","ME","Core",44.68953,70.37609,487,"Vermont","B",5,4,1,5,4,244,"Vermont_B",2.05146000721981,-1.93863133963652,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_04_VT_E","BER_04","BER","ME","Core",44.68953,70.37609,487,"Vermont","E",3,18,2,3,4,271,"Vermont_E",2.05146000721981,-1.93863133963652,-3.44541897005897,-5.80837560984597,34.8,1069,39.25,531.5
"BER_04_NC_B","BER_04","BER","ME","Core",44.68953,70.37609,487,"North_Carolina","B",3,46,4,3,4,196,"North_Carolina_B",2.05146000721981,-1.93863133963652,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
"BER_04_NC_C","BER_04","BER","ME","Core",44.68953,70.37609,487,"North_Carolina","C",3,49,4,3,7,196,"North_Carolina_C",2.05146000721981,-1.93863133963652,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
"BER_04_NC_D","BER_04","BER","ME","Core",44.68953,70.37609,487,"North_Carolina","D",3,67,5,3,11,197,"North_Carolina_D",2.05146000721981,-1.93863133963652,-9.85361058869086,-5.01016433622286,34.8,1069,37.75,53.5
