"","plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","mBed","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","initial_ht","Height_Fall2019","Growth"
"2259","JAY_02_MD_C","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"MD_C","Maryland","C",6,54,4,6,12,19,27,8
"2260","JAY_02_MD_D","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"MD_D","Maryland","D",3,4,1,3,4,19.5,22,2.5
"2261","JAY_02_MD_E","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"MD_E","Maryland","E",3,7,1,3,7,22.5,28.5,6
"2262","JAY_02_NC_A","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"NC_A","North_Carolina","A",2,18,2,2,4,14,28,14
"2263","JAY_02_NC_B","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"NC_B","North_Carolina","B",6,40,3,6,12,16.5,26,9.5
"2264","JAY_02_NC_C","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"NC_C","North_Carolina","C",3,4,1,3,4,17,18,1
"2265","JAY_02_NC_D","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"NC_D","North_Carolina","D",2,23,2,2,9,16,25.5,9.5
"2266","JAY_02_VT_A","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"VT_A","Vermont","A",5,67,5,5,11,13.5,15.5,2
"2267","JAY_02_VT_B","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"VT_B","Vermont","B",2,52,4,2,9,14.5,20.5,6
"2268","JAY_02_VT_C","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"VT_C","Vermont","C",3,7,1,3,7,24,35,11
"2269","JAY_02_VT_D","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"VT_D","Vermont","D",2,46,4,2,4,6,7,1
"2270","JAY_02_VT_E","JAY_02","JAY","VT","Core",44.9235,72.51746,897,"VT_E","Vermont","E",6,54,4,6,12,15.5,26,10.5
"2271","JAY_03_MD_A","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"MD_A","Maryland","A",2,2,1,2,2,12,14.5,2.5
"2272","JAY_03_MD_B","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"MD_B","Maryland","B",4,8,1,4,7,11,12.5,1.5
"2273","JAY_03_MD_C","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"MD_C","Maryland","C",4,36,3,4,8,11.5,25,13.5
"2274","JAY_03_MD_D","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"MD_D","Maryland","D",6,41,3,6,13,9,22,13
"2275","JAY_03_MD_E","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"MD_E","Maryland","E",2,25,2,2,11,15,28,13
"2276","JAY_03_NC_B","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"NC_B","North_Carolina","B",4,50,4,4,8,13.5,25.5,12
"2277","JAY_03_NC_C","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"NC_C","North_Carolina","C",6,55,4,6,13,17,23.5,6.5
"2278","JAY_03_NC_D","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"NC_D","North_Carolina","D",2,2,1,2,2,8,15,7
"2279","JAY_03_NC_E","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"NC_E","North_Carolina","E",2,39,3,2,11,4,9,5
"2280","JAY_03_VT_A","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"VT_A","Vermont","A",6,55,4,6,13,11.5,19.5,8
"2281","JAY_03_VT_B","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"VT_B","Vermont","B",6,69,5,6,13,11,19.5,8.5
"2282","JAY_03_VT_C","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"VT_C","Vermont","C",2,53,4,2,11,13.5,16.5,3
"2283","JAY_03_VT_D","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"VT_D","Vermont","D",4,64,5,4,8,11,16,5
"2284","JAY_03_VT_E","JAY_03","JAY","VT","Core",44.92305,72.51562,861,"VT_E","Vermont","E",4,22,2,4,8,10,11,1
"2285","KAN_02_MD_A","KAN_02","KAN","NH","Core",44.02552,71.495,862,"MD_A","Maryland","A",3,10,1,3,10,21.5,48,26.5
"2286","KAN_02_MD_B","KAN_02","KAN","NH","Core",44.02552,71.495,862,"MD_B","Maryland","B",5,68,5,5,12,16,18,2
"2287","KAN_02_MD_C","KAN_02","KAN","NH","Core",44.02552,71.495,862,"MD_C","Maryland","C",6,66,5,6,10,30,32.5,2.5
"2288","KAN_02_MD_D","KAN_02","KAN","NH","Core",44.02552,71.495,862,"MD_D","Maryland","D",6,35,3,6,7,22,29,7
"2289","KAN_02_MD_E","KAN_02","KAN","NH","Core",44.02552,71.495,862,"MD_E","Maryland","E",2,11,1,2,11,19,36,17
"2290","KAN_02_NC_A","KAN_02","KAN","NH","Core",44.02552,71.495,862,"NC_A","North_Carolina","A",3,3,1,3,3,17.5,23.5,6
"2291","KAN_02_NC_B","KAN_02","KAN","NH","Core",44.02552,71.495,862,"NC_B","North_Carolina","B",6,66,5,6,10,33.5,34,0.5
"2292","KAN_02_NC_C","KAN_02","KAN","NH","Core",44.02552,71.495,862,"NC_C","North_Carolina","C",6,49,4,6,7,18.5,30.5,12
"2293","KAN_02_NC_D","KAN_02","KAN","NH","Core",44.02552,71.495,862,"NC_D","North_Carolina","D",3,10,1,3,10,12,18.5,6.5
"2294","KAN_02_VT_A","KAN_02","KAN","NH","Core",44.02552,71.495,862,"VT_A","Vermont","A",6,49,4,6,7,32,41,9
"2295","KAN_02_VT_B","KAN_02","KAN","NH","Core",44.02552,71.495,862,"VT_B","Vermont","B",5,63,5,5,5,19,38.5,19.5
"2296","KAN_02_VT_C","KAN_02","KAN","NH","Core",44.02552,71.495,862,"VT_C","Vermont","C",2,11,1,2,11,31.5,35,3.5
"2297","KAN_02_VT_D","KAN_02","KAN","NH","Core",44.02552,71.495,862,"VT_D","Vermont","D",3,3,1,3,3,22,28.5,6.5
"2298","KAN_02_VT_E","KAN_02","KAN","NH","Core",44.02552,71.495,862,"VT_E","Vermont","E",2,5,1,2,5,22.5,29,6.5
"2299","KAN_03_MD_A","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"MD_A","Maryland","A",2,59,5,2,3,42,43.5,1.5
"2300","KAN_03_MD_B","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"MD_B","Maryland","B",2,35,3,2,6,15,25.5,10.5
"2301","KAN_03_MD_C","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"MD_C","Maryland","C",5,26,2,5,12,22,40,18
"2302","KAN_03_MD_D","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"MD_D","Maryland","D",5,60,5,5,4,33,36,3
"2303","KAN_03_MD_E","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"MD_E","Maryland","E",2,54,4,2,12,32,32.5,0.5
"2304","KAN_03_NC_A","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"NC_A","North_Carolina","A",2,34,3,2,6,15.5,25,9.5
"2305","KAN_03_NC_B","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"NC_B","North_Carolina","B",5,26,2,5,12,31,39,8
"2306","KAN_03_NC_C","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"NC_C","North_Carolina","C",5,60,5,5,4,14,24,10
"2307","KAN_03_NC_D","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"NC_D","North_Carolina","D",2,59,5,2,3,34.5,45,10.5
"2308","KAN_03_VT_A","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"VT_A","Vermont","A",3,11,1,3,11,32,33.5,1.5
"2309","KAN_03_VT_B","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"VT_B","Vermont","B",6,14,1,6,12,27,32.5,5.5
"2310","KAN_03_VT_C","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"VT_C","Vermont","C",2,40,3,2,12,34.5,39,4.5
"2311","KAN_03_VT_D","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"VT_D","Vermont","D",2,34,3,2,6,16.5,36,19.5
"2312","KAN_03_VT_E","KAN_03","KAN","NH","Core",44.02137,71.47896,785,"VT_E","Vermont","E",5,40,3,5,12,12.5,28.5,16
"2313","KAN_04_MD_A","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"MD_A","Maryland","A",3,2,1,3,2,15.5,28,12.5
"2314","KAN_04_MD_B","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"MD_B","Maryland","B",6,38,3,6,8,14,20.5,6.5
"2315","KAN_04_MD_C","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"MD_C","Maryland","C",2,57,5,2,1,13,36,23
"2316","KAN_04_MD_D","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"MD_D","Maryland","D",3,8,1,3,8,18.5,28.5,10
"2317","KAN_04_MD_E","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"MD_E","Maryland","E",3,28,2,3,14,20,39.5,19.5
"2318","KAN_04_NC_A","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"NC_A","North_Carolina","A",6,36,3,6,8,21,31,10
"2319","KAN_04_NC_B","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"NC_B","North_Carolina","B",2,57,5,2,1,20.5,43,22.5
"2320","KAN_04_NC_C","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"NC_C","North_Carolina","C",3,8,1,3,8,17,20,3
"2321","KAN_04_NC_D","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"NC_D","North_Carolina","D",3,2,1,3,2,16,19,3
"2322","KAN_04_NC_E","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"NC_E","North_Carolina","E",3,42,3,3,14,12.5,21,8.5
"2323","KAN_04_VT_A","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"VT_A","Vermont","A",5,63,5,5,7,14,26.5,12.5
"2324","KAN_04_VT_B","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"VT_B","Vermont","B",5,69,5,5,13,13,34.5,21.5
"2325","KAN_04_VT_C","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"VT_C","Vermont","C",3,56,4,3,14,12,27.5,15.5
"2326","KAN_04_VT_D","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"VT_D","Vermont","D",6,36,3,6,8,17.5,26,8.5
"2327","KAN_04_VT_E","KAN_04","KAN","NH","Core",44.02144,71.47961,787,"VT_E","Vermont","E",6,14,1,6,14,17,32,15
"2328","KAN_05_MD_A","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"MD_A","Maryland","A",2,69,5,2,13,28.5,30.5,2
"2329","KAN_05_MD_B","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"MD_B","Maryland","B",5,52,4,5,8,14,27.5,13.5
"2330","KAN_05_MD_C","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"MD_C","Maryland","C",6,8,1,6,8,32.5,37,4.5
"2331","KAN_05_MD_D","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"MD_D","Maryland","D",3,30,3,3,2,22.5,30.5,8
"2332","KAN_05_MD_E","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"MD_E","Maryland","E",3,2,1,3,2,24.5,29.5,5
"2333","KAN_05_NC_A","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"NC_A","North_Carolina","A",5,22,2,5,8,32,37,5
"2334","KAN_05_NC_B","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"NC_B","North_Carolina","B",6,8,1,6,8,6,10.5,4.5
"2335","KAN_05_NC_C","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"NC_C","North_Carolina","C",3,44,4,3,2,27.5,35.5,8
"2336","KAN_05_NC_D","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"NC_D","North_Carolina","D",2,69,5,2,13,11.5,13,1.5
"2337","KAN_05_VT_A","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"VT_A","Vermont","A",3,44,4,3,2,16,17.5,1.5
"2338","KAN_05_VT_B","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"VT_B","Vermont","B",6,3,1,6,2,23,29.5,6.5
"2339","KAN_05_VT_C","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"VT_C","Vermont","C",3,2,1,3,2,15,30,15
"2340","KAN_05_VT_D","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"VT_D","Vermont","D",5,50,4,5,8,7.5,22,14.5
"2341","KAN_05_VT_E","KAN_05","KAN","NH","Core",44.02235,71.47746,777,"VT_E","Vermont","E",2,63,5,2,7,21.5,31.5,10
"2342","KAN_06_MD_A","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"MD_A","Maryland","A",5,6,1,5,6,7,13,6
"2343","KAN_06_MD_B","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"MD_B","Maryland","B",5,66,5,5,9,14,16.5,2.5
"2344","KAN_06_MD_C","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"MD_C","Maryland","C",6,37,3,6,9,12,19,7
"2345","KAN_06_MD_D","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"MD_D","Maryland","D",6,25,2,6,11,27.5,30,2.5
"2346","KAN_06_MD_E","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"MD_E","Maryland","E",2,58,5,2,2,9,17,8
"2347","KAN_06_NC_A","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"NC_A","North_Carolina","A",3,6,1,3,6,15.5,27.5,12
"2348","KAN_06_NC_B","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"NC_B","North_Carolina","B",6,51,4,6,9,21,27,6
"2349","KAN_06_NC_C","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"NC_C","North_Carolina","C",6,25,2,6,11,11,20,9
"2350","KAN_06_NC_D","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"NC_D","North_Carolina","D",5,6,1,5,6,20.5,32,11.5
"2351","KAN_06_NC_E","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"NC_E","North_Carolina","E",2,58,5,2,2,21,22.5,1.5
"2352","KAN_06_VT_A","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"VT_A","Vermont","A",6,39,3,6,11,20.5,26.5,6
"2353","KAN_06_VT_B","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"VT_B","Vermont","B",3,66,5,3,9,8.5,18,9.5
"2354","KAN_06_VT_C","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"VT_C","Vermont","C",2,58,5,2,2,21.5,42.5,21
"2355","KAN_06_VT_D","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"VT_D","Vermont","D",3,6,1,3,6,6,8.5,2.5
"2356","KAN_06_VT_E","KAN_06","KAN","NH","Core",44.02168,71.49196,841,"VT_E","Vermont","E",6,23,2,6,9,19.5,21.5,2
"2357","KIL_01_MD_A","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"MD_A","Maryland","A",5,68,5,5,12,16,20.5,4.5
"2358","KIL_01_MD_B","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"MD_B","Maryland","B",3,9,1,3,8,17,22,5
"2359","KIL_01_MD_C","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"MD_C","Maryland","C",5,67,5,5,11,19,28,9
"2360","KIL_01_MD_D","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"MD_D","Maryland","D",2,4,1,2,4,15.5,18.5,3
"2361","KIL_01_MD_E","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"MD_E","Maryland","E",4,55,4,4,13,13,17,4
"2362","KIL_01_NC_A","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"NC_A","North_Carolina","A",5,63,5,5,7,22.5,28.5,6
"2363","KIL_01_NC_B","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"NC_B","North_Carolina","B",5,67,5,5,11,14.5,21.5,7
"2364","KIL_01_NC_C","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"NC_C","North_Carolina","C",2,4,1,2,4,25.5,33,7.5
"2365","KIL_01_NC_D","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"NC_D","North_Carolina","D",5,68,5,5,12,23.5,30.5,7
"2366","KIL_01_VT_A","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"VT_A","Vermont","A",6,67,5,6,11,17,33,16
"2367","KIL_01_VT_B","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"VT_B","Vermont","B",3,3,1,3,3,10.5,16,5.5
"2368","KIL_01_VT_C","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"VT_C","Vermont","C",4,41,3,4,13,5,16.5,11.5
"2369","KIL_01_VT_D","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"VT_D","Vermont","D",5,63,5,5,7,5.5,17,11.5
"2370","KIL_01_VT_E","KIL_01","KIL","VT","Core",43.60633,72.81543,1171,"VT_E","Vermont","E",3,4,1,3,4,5.5,9,3.5
"2371","KIL_02_MD_A","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"MD_A","Maryland","A",4,29,3,4,1,13,16.5,3.5
"2372","KIL_02_MD_B","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"MD_B","Maryland","B",3,48,4,3,4,8.5,8.5,0
"2373","KIL_02_MD_C","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"MD_C","Maryland","C",3,69,5,3,13,8,18,10
"2374","KIL_02_MD_D","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"MD_D","Maryland","D",2,12,1,2,12,12,15,3
"2375","KIL_02_MD_E","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"MD_E","Maryland","E",3,49,4,3,7,21.5,21.5,0
"2376","KIL_02_NC_A","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"NC_A","North_Carolina","A",3,18,2,3,4,19,21,2
"2377","KIL_02_NC_B","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"NC_B","North_Carolina","B",3,69,5,3,13,9,8,-1
"2378","KIL_02_NC_C","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"NC_C","North_Carolina","C",2,12,1,2,12,19.5,29,9.5
"2379","KIL_02_NC_D","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"NC_D","North_Carolina","D",4,15,2,4,1,6.5,10,3.5
"2380","KIL_02_VT_B","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"VT_B","Vermont","B",4,45,4,4,1,17.5,26,8.5
"2381","KIL_02_VT_C","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"VT_C","Vermont","C",3,35,3,3,7,16.5,20.5,4
"2382","KIL_02_VT_D","KIL_02","KIL","VT","Core",43.60703,72.81634,1170,"VT_D","Vermont","D",3,46,4,3,4,8,8.5,0.5
"2383","KIL_03_MD_A","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"MD_A","Maryland","A",3,7,1,3,7,8,21.5,13.5
"2384","KIL_03_MD_B","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"MD_B","Maryland","B",4,17,2,4,1,10,10.5,0.5
"2385","KIL_03_MD_D","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"MD_D","Maryland","D",5,68,5,5,12,19.5,21,1.5
"2386","KIL_03_MD_E","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"MD_E","Maryland","E",3,46,4,3,4,8,18.5,10.5
"2387","KIL_03_NC_A","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"NC_A","North_Carolina","A",4,43,4,4,1,10.5,18.5,8
"2388","KIL_03_NC_B","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"NC_B","North_Carolina","B",5,19,2,5,5,13,17,4
"2389","KIL_03_NC_C","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"NC_C","North_Carolina","C",5,68,5,5,12,21.5,41.5,20
"2390","KIL_03_NC_D","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"NC_D","North_Carolina","D",3,7,1,3,7,9.5,8,-1.5
"2391","KIL_03_VT_A","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"VT_A","Vermont","A",3,3,1,3,3,15.5,26,10.5
"2392","KIL_03_VT_B","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"VT_B","Vermont","B",5,65,5,5,8,7.5,18,10.5
"2393","KIL_03_VT_C","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"VT_C","Vermont","C",3,32,3,3,4,13.5,16.5,3
"2394","KIL_03_VT_D","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"VT_D","Vermont","D",4,15,2,4,1,12,14,2
"2395","KIL_03_VT_E","KIL_03","KIL","VT","Core",43.60837,72.8176,1145,"VT_E","Vermont","E",5,33,3,5,5,16,22,6
"2396","KIL_04_MD_A","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"MD_A","Maryland","A",5,4,1,5,4,6.5,8.5,2
"2397","KIL_04_MD_B","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"MD_B","Maryland","B",6,59,5,6,1,5,12,7
"2398","KIL_04_MD_C","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"MD_C","Maryland","C",2,58,5,2,2,8,18.5,10.5
"2399","KIL_04_MD_D","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"MD_D","Maryland","D",6,19,2,6,5,13.5,15,1.5
"2400","KIL_04_MD_E","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"MD_E","Maryland","E",2,20,2,2,6,4,4,0
"2401","KIL_04_NC_A","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"NC_A","North_Carolina","A",2,14,1,2,14,7.5,7,-0.5
"2402","KIL_04_NC_B","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"NC_B","North_Carolina","B",2,58,5,2,2,14,18.5,4.5
"2403","KIL_04_NC_C","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"NC_C","North_Carolina","C",6,19,2,6,5,19.5,26,6.5
"2404","KIL_04_NC_D","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"NC_D","North_Carolina","D",5,4,1,5,4,4.5,8,3.5
"2405","KIL_04_VT_A","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"VT_A","Vermont","A",6,33,3,6,5,8.5,15.5,7
"2406","KIL_04_VT_C","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"VT_C","Vermont","C",2,48,4,2,6,9,30,21
"2407","KIL_04_VT_D","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"VT_D","Vermont","D",2,14,1,2,14,5.5,11,5.5
"2408","KIL_04_VT_E","KIL_04","KIL","VT","Core",43.60933,72.81762,1115,"VT_E","Vermont","E",6,13,1,6,13,5.5,11.5,6
"2409","KIL_05_MD_A","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"MD_A","Maryland","A",3,31,3,3,3,16,18,2
"2410","KIL_05_MD_B","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"MD_B","Maryland","B",4,62,5,4,4,24,35.5,11.5
"2411","KIL_05_MD_C","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"MD_C","Maryland","C",2,68,5,2,12,5.5,9,3.5
"2412","KIL_05_MD_D","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"MD_D","Maryland","D",2,33,3,2,5,12.5,23.5,11
"2413","KIL_05_MD_E","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"MD_E","Maryland","E",2,33,3,2,5,24,32.5,8.5
"2414","KIL_05_NC_A","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"NC_A","North_Carolina","A",4,11,1,4,11,12,16,4
"2415","KIL_05_NC_B","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"NC_B","North_Carolina","B",2,68,5,2,12,14.5,15,0.5
"2416","KIL_05_NC_C","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"NC_C","North_Carolina","C",2,47,4,2,5,12,21,9
"2417","KIL_05_NC_D","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"NC_D","North_Carolina","D",3,17,2,3,3,8,14.5,6.5
"2418","KIL_05_NC_E","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"NC_E","North_Carolina","E",2,47,4,2,5,18,26.5,8.5
"2419","KIL_05_VT_A","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"VT_A","Vermont","A",2,47,4,2,5,15.5,17.5,2
"2420","KIL_05_VT_B","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"VT_B","Vermont","B",3,47,4,3,3,16.5,27,10.5
"2421","KIL_05_VT_C","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"VT_C","Vermont","C",2,19,2,2,5,18,35,17
"2422","KIL_05_VT_D","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"VT_D","Vermont","D",4,11,1,4,11,13,16,3
"2423","KIL_05_VT_E","KIL_05","KIL","VT","Core",43.61079,72.81821,1072,"VT_E","Vermont","E",6,3,1,6,3,6.5,19,12.5
"2424","KIL_06_MD_A","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"MD_A","Maryland","A",4,66,5,4,10,26.5,28,1.5
"2425","KIL_06_MD_B","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"MD_B","Maryland","B",4,20,2,4,4,12.5,14.5,2
"2426","KIL_06_MD_C","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"MD_C","Maryland","C",3,9,1,3,9,6.5,7.5,1
"2427","KIL_06_MD_D","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"MD_D","Maryland","D",6,44,4,6,2,12,30,18
"2428","KIL_06_MD_E","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"MD_E","Maryland","E",5,26,2,5,12,11.5,14.5,3
"2429","KIL_06_NC_A","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"NC_A","North_Carolina","A",4,46,4,4,4,13,17.5,4.5
"2430","KIL_06_NC_B","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"NC_B","North_Carolina","B",3,9,1,3,9,15,22.5,7.5
"2431","KIL_06_NC_C","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"NC_C","North_Carolina","C",6,30,3,6,2,16.5,26.5,10
"2432","KIL_06_NC_D","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"NC_D","North_Carolina","D",4,66,5,4,10,17.5,22,4.5
"2433","KIL_06_NC_E","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"NC_E","North_Carolina","E",5,40,3,5,12,11.5,18.5,7
"2434","KIL_06_VT_A","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"VT_A","Vermont","A",6,16,2,6,2,11.5,23,11.5
"2435","KIL_06_VT_B","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"VT_B","Vermont","B",4,6,1,4,5,33,34,1
"2436","KIL_06_VT_C","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"VT_C","Vermont","C",5,54,4,5,12,25,37.5,12.5
"2437","KIL_06_VT_D","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"VT_D","Vermont","D",4,18,2,4,4,22.5,27,4.5
"2438","KIL_06_VT_E","KIL_06","KIL","VT","Core",43.61229,72.8187,1047,"VT_E","Vermont","E",5,62,5,5,6,27.5,33,5.5
"2439","KOS_01_MD_A","KOS_01","KOS","WV","Edge",38.69131,79.53503,1356,"MD_A","Maryland","A",3,19,2,3,5,27.5,32.5,5
"2440","KOS_01_MD_B","KOS_01","KOS","WV","Edge",38.69131,79.53503,1356,"MD_B","Maryland","B",5,56,4,5,12,13,26,13
"2441","KOS_01_MD_C","KOS_01","KOS","WV","Edge",38.69131,79.53503,1356,"MD_C","Maryland","C",6,51,4,6,9,7.5,30.5,23
