"X","plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","mBed","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","FinalHT","Height_Fall2019","Growth","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0"
947,"CAM_02_NC_B","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"North_Carolina_B","North_Carolina","B",4,57,5,4,1,32.5,16.5,16,2.75823757492602,0.676936322442025,-9.85361058869086,-5.01016433622286,32.5,1200,37.75,53.5
948,"CAM_02_NC_C","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"North_Carolina_C","North_Carolina","C",3,10,1,3,10,35.5,22.5,13,2.75823757492602,0.676936322442025,-9.85361058869086,-5.01016433622286,32.5,1200,37.75,53.5
949,"CAM_02_NC_D","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"North_Carolina_D","North_Carolina","D",6,21,2,6,7,57.5,31.5,26,2.75823757492602,0.676936322442025,-9.85361058869086,-5.01016433622286,32.5,1200,37.75,53.5
950,"CAM_02_NC_E","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"North_Carolina_E","North_Carolina","E",6,63,5,6,7,37.5,23,14.5,2.75823757492602,0.676936322442025,-9.85361058869086,-5.01016433622286,32.5,1200,37.75,53.5
951,"CAM_02_VT_A","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"Vermont_A","Vermont","A",5,61,5,5,5,53,39,14,2.75823757492602,0.676936322442025,-3.44541897005897,-5.80837560984597,32.5,1200,39.25,531.5
952,"CAM_02_VT_B","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"Vermont_B","Vermont","B",6,49,4,6,7,31,17,14,2.75823757492602,0.676936322442025,-3.44541897005897,-5.80837560984597,32.5,1200,39.25,531.5
953,"CAM_02_VT_C","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"Vermont_C","Vermont","C",6,63,5,6,7,27.5,15.5,12,2.75823757492602,0.676936322442025,-3.44541897005897,-5.80837560984597,32.5,1200,39.25,531.5
954,"CAM_02_VT_E","CAM_02","CAM","VT","Core",44.31687,72.90208,808,"Vermont_E","Vermont","E",4,14,1,4,14,32,22,10,2.75823757492602,0.676936322442025,-3.44541897005897,-5.80837560984597,32.5,1200,39.25,531.5
955,"CAM_03_MD_A","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Maryland_A","Maryland","A",5,2,1,5,2,39.5,26,13.5,3.38077002398328,1.61466469097847,-4.79104440324931,-3.53774746780395,31.2,1297,36.4,282.5
956,"CAM_03_MD_B","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Maryland_B","Maryland","B",4,69,5,4,13,24,14.5,9.5,3.38077002398328,1.61466469097847,-4.79104440324931,-3.53774746780395,31.2,1297,36.4,282.5
957,"CAM_03_MD_C","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Maryland_C","Maryland","C",2,36,3,2,8,51,27.5,23.5,3.38077002398328,1.61466469097847,-4.79104440324931,-3.53774746780395,31.2,1297,36.4,282.5
958,"CAM_03_MD_D","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Maryland_D","Maryland","D",6,57,5,6,1,29,29,0,3.38077002398328,1.61466469097847,-4.79104440324931,-3.53774746780395,31.2,1297,36.4,282.5
959,"CAM_03_MD_E","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Maryland_E","Maryland","E",4,20,2,4,6,46,25,21,3.38077002398328,1.61466469097847,-4.79104440324931,-3.53774746780395,31.2,1297,36.4,282.5
960,"CAM_03_NC_A","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"North_Carolina_A","North_Carolina","A",4,2,1,4,2,30,28.5,1.5,3.38077002398328,1.61466469097847,-9.85361058869086,-5.01016433622286,31.2,1297,37.75,53.5
961,"CAM_03_NC_C","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"North_Carolina_C","North_Carolina","C",6,57,5,6,1,34.5,22,12.5,3.38077002398328,1.61466469097847,-9.85361058869086,-5.01016433622286,31.2,1297,37.75,53.5
962,"CAM_03_NC_D","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"North_Carolina_D","North_Carolina","D",5,2,1,5,2,46,26.5,19.5,3.38077002398328,1.61466469097847,-9.85361058869086,-5.01016433622286,31.2,1297,37.75,53.5
963,"CAM_03_NC_E","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"North_Carolina_E","North_Carolina","E",4,34,3,4,6,45,27.5,17.5,3.38077002398328,1.61466469097847,-9.85361058869086,-5.01016433622286,31.2,1297,37.75,53.5
964,"CAM_03_VT_A","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Vermont_A","Vermont","A",2,14,1,2,14,42,25.5,16.5,3.38077002398328,1.61466469097847,-3.44541897005897,-5.80837560984597,31.2,1297,39.25,531.5
965,"CAM_03_VT_B","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Vermont_B","Vermont","B",3,69,5,3,13,47.5,28.5,19,3.38077002398328,1.61466469097847,-3.44541897005897,-5.80837560984597,31.2,1297,39.25,531.5
966,"CAM_03_VT_C","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Vermont_C","Vermont","C",4,48,4,4,6,42,29.5,12.5,3.38077002398328,1.61466469097847,-3.44541897005897,-5.80837560984597,31.2,1297,39.25,531.5
967,"CAM_03_VT_D","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Vermont_D","Vermont","D",4,2,1,4,2,44.5,25.5,19,3.38077002398328,1.61466469097847,-3.44541897005897,-5.80837560984597,31.2,1297,39.25,531.5
968,"CAM_03_VT_E","CAM_03","CAM","VT","Core",44.32212,72.88999,1102,"Vermont_E","Vermont","E",2,22,2,2,8,58.5,34.5,24,3.38077002398328,1.61466469097847,-3.44541897005897,-5.80837560984597,31.2,1297,39.25,531.5
969,"CAM_04_MD_B","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"Maryland_B","Maryland","B",6,58,5,6,2,42.5,23.5,19,3.1924009347051,1.30128854823704,-4.79104440324931,-3.53774746780395,31.6,1264,36.4,282.5
970,"CAM_04_MD_C","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"Maryland_C","Maryland","C",2,17,2,2,3,26.5,13.5,13,3.1924009347051,1.30128854823704,-4.79104440324931,-3.53774746780395,31.6,1264,36.4,282.5
971,"CAM_04_MD_D","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"Maryland_D","Maryland","D",6,17,2,6,3,41,20.5,20.5,3.1924009347051,1.30128854823704,-4.79104440324931,-3.53774746780395,31.6,1264,36.4,282.5
972,"CAM_04_MD_E","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"Maryland_E","Maryland","E",4,35,3,4,7,50,33,17,3.1924009347051,1.30128854823704,-4.79104440324931,-3.53774746780395,31.6,1264,36.4,282.5
973,"CAM_04_NC_B","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"North_Carolina_B","North_Carolina","B",2,17,2,2,3,33,22.5,10.5,3.1924009347051,1.30128854823704,-9.85361058869086,-5.01016433622286,31.6,1264,37.75,53.5
974,"CAM_04_NC_C","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"North_Carolina_C","North_Carolina","C",6,17,2,6,3,46,26.5,19.5,3.1924009347051,1.30128854823704,-9.85361058869086,-5.01016433622286,31.6,1264,37.75,53.5
975,"CAM_04_NC_D","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"North_Carolina_D","North_Carolina","D",4,68,5,4,12,38,25,13,3.1924009347051,1.30128854823704,-9.85361058869086,-5.01016433622286,31.6,1264,37.75,53.5
976,"CAM_04_NC_E","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"North_Carolina_E","North_Carolina","E",4,49,4,4,7,42,28,14,3.1924009347051,1.30128854823704,-9.85361058869086,-5.01016433622286,31.6,1264,37.75,53.5
977,"CAM_04_VT_A","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"Vermont_A","Vermont","A",6,31,3,6,3,50,22.5,27.5,3.1924009347051,1.30128854823704,-3.44541897005897,-5.80837560984597,31.6,1264,39.25,531.5
978,"CAM_04_VT_B","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"Vermont_B","Vermont","B",4,3,1,4,3,29,16.5,12.5,3.1924009347051,1.30128854823704,-3.44541897005897,-5.80837560984597,31.6,1264,39.25,531.5
979,"CAM_04_VT_C","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"Vermont_C","Vermont","C",4,21,2,4,7,32.5,19.5,13,3.1924009347051,1.30128854823704,-3.44541897005897,-5.80837560984597,31.6,1264,39.25,531.5
980,"CAM_04_VT_D","CAM_04","CAM","VT","Core",44.3215,72.89375,999,"Vermont_D","Vermont","D",2,13,1,2,13,39.5,20,19.5,3.1924009347051,1.30128854823704,-3.44541897005897,-5.80837560984597,31.6,1264,39.25,531.5
981,"CAM_05_MD_A","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Maryland_A","Maryland","A",5,56,4,5,14,40.5,27,13.5,3.05132819623981,1.06721229055727,-4.79104440324931,-3.53774746780395,31.9,1240,36.4,282.5
982,"CAM_05_MD_B","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Maryland_B","Maryland","B",6,44,4,6,2,41,27.5,13.5,3.05132819623981,1.06721229055727,-4.79104440324931,-3.53774746780395,31.9,1240,36.4,282.5
983,"CAM_05_MD_C","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Maryland_C","Maryland","C",3,35,3,3,7,55.5,28,27.5,3.05132819623981,1.06721229055727,-4.79104440324931,-3.53774746780395,31.9,1240,36.4,282.5
984,"CAM_05_MD_D","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Maryland_D","Maryland","D",2,29,3,2,1,37.5,20,17.5,3.05132819623981,1.06721229055727,-4.79104440324931,-3.53774746780395,31.9,1240,36.4,282.5
985,"CAM_05_MD_E","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Maryland_E","Maryland","E",3,6,1,3,6,41,25,16,3.05132819623981,1.06721229055727,-4.79104440324931,-3.53774746780395,31.9,1240,36.4,282.5
986,"CAM_05_NC_A","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"North_Carolina_A","North_Carolina","A",6,16,2,6,2,34,20,14,3.05132819623981,1.06721229055727,-9.85361058869086,-5.01016433622286,31.9,1240,37.75,53.5
987,"CAM_05_NC_B","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"North_Carolina_B","North_Carolina","B",3,49,4,3,7,14,6.5,7.5,3.05132819623981,1.06721229055727,-9.85361058869086,-5.01016433622286,31.9,1240,37.75,53.5
988,"CAM_05_NC_C","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"North_Carolina_C","North_Carolina","C",2,43,4,2,1,34.5,25,9.5,3.05132819623981,1.06721229055727,-9.85361058869086,-5.01016433622286,31.9,1240,37.75,53.5
989,"CAM_05_NC_D","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"North_Carolina_D","North_Carolina","D",5,56,4,5,14,32,19,13,3.05132819623981,1.06721229055727,-9.85361058869086,-5.01016433622286,31.9,1240,37.75,53.5
990,"CAM_05_NC_E","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"North_Carolina_E","North_Carolina","E",3,6,1,3,6,37,30,7,3.05132819623981,1.06721229055727,-9.85361058869086,-5.01016433622286,31.9,1240,37.75,53.5
991,"CAM_05_VT_A","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Vermont_A","Vermont","A",2,43,4,2,1,52.5,31,21.5,3.05132819623981,1.06721229055727,-3.44541897005897,-5.80837560984597,31.9,1240,39.25,531.5
992,"CAM_05_VT_B","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Vermont_B","Vermont","B",5,28,2,5,14,45.5,30,15.5,3.05132819623981,1.06721229055727,-3.44541897005897,-5.80837560984597,31.9,1240,39.25,531.5
993,"CAM_05_VT_C","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Vermont_C","Vermont","C",3,6,1,3,6,52.5,30,22.5,3.05132819623981,1.06721229055727,-3.44541897005897,-5.80837560984597,31.9,1240,39.25,531.5
994,"CAM_05_VT_D","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Vermont_D","Vermont","D",6,44,4,6,2,34,26,8,3.05132819623981,1.06721229055727,-3.44541897005897,-5.80837560984597,31.9,1240,39.25,531.5
995,"CAM_05_VT_E","CAM_05","CAM","VT","Core",44.32146,72.89611,927,"Vermont_E","Vermont","E",3,21,2,3,7,35.5,17.5,18,3.05132819623981,1.06721229055727,-3.44541897005897,-5.80837560984597,31.9,1240,39.25,531.5
996,"CAM_06_MD_A","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Maryland_A","Maryland","A",6,27,2,6,13,30.5,20,10.5,3.02639736163787,1.02326457258288,-4.79104440324931,-3.53774746780395,32,1234,36.4,282.5
997,"CAM_06_MD_B","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Maryland_B","Maryland","B",2,23,2,2,9,85.5,35,50.5,3.02639736163787,1.02326457258288,-4.79104440324931,-3.53774746780395,32,1234,36.4,282.5
998,"CAM_06_MD_C","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Maryland_C","Maryland","C",3,17,2,3,3,35.5,24.5,11,3.02639736163787,1.02326457258288,-4.79104440324931,-3.53774746780395,32,1234,36.4,282.5
999,"CAM_06_MD_D","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Maryland_D","Maryland","D",2,51,4,2,9,54.5,41.5,13,3.02639736163787,1.02326457258288,-4.79104440324931,-3.53774746780395,32,1234,36.4,282.5
1000,"CAM_06_MD_E","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Maryland_E","Maryland","E",4,10,1,4,10,40.5,27,13.5,3.02639736163787,1.02326457258288,-4.79104440324931,-3.53774746780395,32,1234,36.4,282.5
1001,"CAM_06_NC_A","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"North_Carolina_A","North_Carolina","A",2,51,4,2,9,47.5,34,13.5,3.02639736163787,1.02326457258288,-9.85361058869086,-5.01016433622286,32,1234,37.75,53.5
1002,"CAM_06_NC_B","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"North_Carolina_B","North_Carolina","B",3,17,2,3,3,56,42.5,13.5,3.02639736163787,1.02326457258288,-9.85361058869086,-5.01016433622286,32,1234,37.75,53.5
1003,"CAM_06_NC_C","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"North_Carolina_C","North_Carolina","C",2,37,3,2,9,35,26.5,8.5,3.02639736163787,1.02326457258288,-9.85361058869086,-5.01016433622286,32,1234,37.75,53.5
1004,"CAM_06_NC_D","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"North_Carolina_D","North_Carolina","D",6,41,3,6,13,37.5,30,7.5,3.02639736163787,1.02326457258288,-9.85361058869086,-5.01016433622286,32,1234,37.75,53.5
1005,"CAM_06_NC_E","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"North_Carolina_E","North_Carolina","E",4,10,1,4,10,36,24,12,3.02639736163787,1.02326457258288,-9.85361058869086,-5.01016433622286,32,1234,37.75,53.5
1006,"CAM_06_VT_A","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Vermont_A","Vermont","A",2,23,2,2,9,48.5,32,16.5,3.02639736163787,1.02326457258288,-3.44541897005897,-5.80837560984597,32,1234,39.25,531.5
1007,"CAM_06_VT_B","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Vermont_B","Vermont","B",6,41,3,6,13,49,25.5,23.5,3.02639736163787,1.02326457258288,-3.44541897005897,-5.80837560984597,32,1234,39.25,531.5
1008,"CAM_06_VT_C","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Vermont_C","Vermont","C",4,10,1,4,10,46.5,37.5,9,3.02639736163787,1.02326457258288,-3.44541897005897,-5.80837560984597,32,1234,39.25,531.5
1009,"CAM_06_VT_D","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Vermont_D","Vermont","D",2,23,2,2,9,56,36,20,3.02639736163787,1.02326457258288,-3.44541897005897,-5.80837560984597,32,1234,39.25,531.5
1010,"CAM_06_VT_E","CAM_06","CAM","VT","Core",44.32074,72.89718,909,"Vermont_E","Vermont","E",3,31,3,3,3,60,41.5,18.5,3.02639736163787,1.02326457258288,-3.44541897005897,-5.80837560984597,32,1234,39.25,531.5
1011,"CRR_01_MD_A","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Maryland_A","Maryland","A",6,21,2,6,7,51.2,37,14.2,-0.813732517856299,-0.270454043264059,-4.79104440324931,-3.53774746780395,34.6,664,36.4,282.5
1012,"CRR_01_MD_B","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Maryland_B","Maryland","B",3,24,2,3,10,67.5,49.5,18,-0.813732517856299,-0.270454043264059,-4.79104440324931,-3.53774746780395,34.6,664,36.4,282.5
1013,"CRR_01_MD_C","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Maryland_C","Maryland","C",3,63,5,3,7,57.5,37.5,20,-0.813732517856299,-0.270454043264059,-4.79104440324931,-3.53774746780395,34.6,664,36.4,282.5
1014,"CRR_01_MD_D","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Maryland_D","Maryland","D",5,7,1,5,7,45,27,18,-0.813732517856299,-0.270454043264059,-4.79104440324931,-3.53774746780395,34.6,664,36.4,282.5
1015,"CRR_01_MD_E","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Maryland_E","Maryland","E",3,54,4,3,12,59,44.5,14.5,-0.813732517856299,-0.270454043264059,-4.79104440324931,-3.53774746780395,34.6,664,36.4,282.5
1016,"CRR_01_NC_A","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"North_Carolina_A","North_Carolina","A",3,52,4,3,10,49,31.5,17.5,-0.813732517856299,-0.270454043264059,-9.85361058869086,-5.01016433622286,34.6,664,37.75,53.5
1017,"CRR_01_NC_B","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"North_Carolina_B","North_Carolina","B",3,63,5,3,7,56,36,20,-0.813732517856299,-0.270454043264059,-9.85361058869086,-5.01016433622286,34.6,664,37.75,53.5
1018,"CRR_01_NC_C","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"North_Carolina_C","North_Carolina","C",5,7,1,5,7,63,39.5,23.5,-0.813732517856299,-0.270454043264059,-9.85361058869086,-5.01016433622286,34.6,664,37.75,53.5
1019,"CRR_01_NC_D","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"North_Carolina_D","North_Carolina","D",6,35,3,6,7,51,32,19,-0.813732517856299,-0.270454043264059,-9.85361058869086,-5.01016433622286,34.6,664,37.75,53.5
1020,"CRR_01_NC_E","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"North_Carolina_E","North_Carolina","E",3,26,2,3,12,49,39,10,-0.813732517856299,-0.270454043264059,-9.85361058869086,-5.01016433622286,34.6,664,37.75,53.5
1021,"CRR_01_VT_A","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Vermont_A","Vermont","A",3,64,5,3,8,57,35,22,-0.813732517856299,-0.270454043264059,-3.44541897005897,-5.80837560984597,34.6,664,39.25,531.5
1022,"CRR_01_VT_B","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Vermont_B","Vermont","B",6,35,3,6,7,48.5,27,21.5,-0.813732517856299,-0.270454043264059,-3.44541897005897,-5.80837560984597,34.6,664,39.25,531.5
1023,"CRR_01_VT_C","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Vermont_C","Vermont","C",3,40,3,3,12,60.5,45.5,15,-0.813732517856299,-0.270454043264059,-3.44541897005897,-5.80837560984597,34.6,664,39.25,531.5
1024,"CRR_01_VT_D","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Vermont_D","Vermont","D",3,24,2,3,10,46,31,15,-0.813732517856299,-0.270454043264059,-3.44541897005897,-5.80837560984597,34.6,664,39.25,531.5
1025,"CRR_01_VT_E","CRR_01","CRR","PA","Margin",41.37048,76.26347,674,"Vermont_E","Vermont","E",5,8,1,5,8,52,32.5,19.5,-0.813732517856299,-0.270454043264059,-3.44541897005897,-5.80837560984597,34.6,664,39.25,531.5
1026,"CRR_02_MD_A","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"Maryland_A","Maryland","A",5,41,3,5,13,34.5,26.5,8,-0.82832426315297,-0.316312339955358,-4.79104440324931,-3.53774746780395,34.7,663,36.4,282.5
1027,"CRR_02_MD_C","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"Maryland_C","Maryland","C",2,54,4,2,12,53.5,30.5,23,-0.82832426315297,-0.316312339955358,-4.79104440324931,-3.53774746780395,34.7,663,36.4,282.5
1028,"CRR_02_MD_E","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"Maryland_E","Maryland","E",4,65,5,4,9,51,27,24,-0.82832426315297,-0.316312339955358,-4.79104440324931,-3.53774746780395,34.7,663,36.4,282.5
1029,"CRR_02_NC_A","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"North_Carolina_A","North_Carolina","A",3,35,3,3,7,28,17.5,10.5,-0.82832426315297,-0.316312339955358,-9.85361058869086,-5.01016433622286,34.7,663,37.75,53.5
1030,"CRR_02_NC_B","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"North_Carolina_B","North_Carolina","B",2,40,3,2,12,37.5,22,15.5,-0.82832426315297,-0.316312339955358,-9.85361058869086,-5.01016433622286,34.7,663,37.75,53.5
1031,"CRR_02_NC_C","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"North_Carolina_C","North_Carolina","C",5,35,3,5,7,49.5,32.5,17,-0.82832426315297,-0.316312339955358,-9.85361058869086,-5.01016433622286,34.7,663,37.75,53.5
1032,"CRR_02_NC_D","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"North_Carolina_D","North_Carolina","D",5,27,2,5,13,64,40.5,23.5,-0.82832426315297,-0.316312339955358,-9.85361058869086,-5.01016433622286,34.7,663,37.75,53.5
1033,"CRR_02_NC_E","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"North_Carolina_E","North_Carolina","E",4,65,5,4,9,33,18,15,-0.82832426315297,-0.316312339955358,-9.85361058869086,-5.01016433622286,34.7,663,37.75,53.5
1034,"CRR_02_VT_A","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"Vermont_A","Vermont","A",5,21,2,5,7,36.5,20,16.5,-0.82832426315297,-0.316312339955358,-3.44541897005897,-5.80837560984597,34.7,663,39.25,531.5
1035,"CRR_02_VT_B","CRR_02","CRR","PA","Margin",41.37093,76.26328,668,"Vermont_B","Vermont","B",5,55,4,5,13,47.5,32,15.5,-0.82832426315297,-0.316312339955358,-3.44541897005897,-5.80837560984597,34.7,663,39.25,531.5
1036,"CR_03_MD_A","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"Maryland_A","Maryland","A",3,16,2,3,2,61,37,24,-2.81303222274112,3.7885845319669,-4.79104440324931,-3.53774746780395,30.6,308,36.4,282.5
1037,"CR_03_MD_B","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"Maryland_B","Maryland","B",5,28,2,5,14,40.5,30,10.5,-2.81303222274112,3.7885845319669,-4.79104440324931,-3.53774746780395,30.6,308,36.4,282.5
1038,"CR_03_MD_C","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"Maryland_C","Maryland","C",5,42,3,5,14,42.5,27.5,15,-2.81303222274112,3.7885845319669,-4.79104440324931,-3.53774746780395,30.6,308,36.4,282.5
1039,"CR_03_MD_D","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"Maryland_D","Maryland","D",3,44,4,3,2,48.5,36.5,12,-2.81303222274112,3.7885845319669,-4.79104440324931,-3.53774746780395,30.6,308,36.4,282.5
1040,"CR_03_MD_E","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"Maryland_E","Maryland","E",2,3,1,2,3,65,45,20,-2.81303222274112,3.7885845319669,-4.79104440324931,-3.53774746780395,30.6,308,36.4,282.5
1041,"CR_03_NC_A","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"North_Carolina_A","North_Carolina","A",5,56,4,5,14,42,31,11,-2.81303222274112,3.7885845319669,-9.85361058869086,-5.01016433622286,30.6,308,37.75,53.5
1042,"CR_03_NC_B","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"North_Carolina_B","North_Carolina","B",5,56,4,5,14,32,18.5,13.5,-2.81303222274112,3.7885845319669,-9.85361058869086,-5.01016433622286,30.6,308,37.75,53.5
1043,"CR_03_NC_C","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"North_Carolina_C","North_Carolina","C",3,30,3,3,2,40.5,25.5,15,-2.81303222274112,3.7885845319669,-9.85361058869086,-5.01016433622286,30.6,308,37.75,53.5
1044,"CR_03_NC_D","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"North_Carolina_D","North_Carolina","D",3,30,3,3,2,36.5,25.5,11,-2.81303222274112,3.7885845319669,-9.85361058869086,-5.01016433622286,30.6,308,37.75,53.5
1045,"CR_03_NC_E","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"North_Carolina_E","North_Carolina","E",2,3,1,2,3,20.5,14.5,6,-2.81303222274112,3.7885845319669,-9.85361058869086,-5.01016433622286,30.6,308,37.75,53.5
1046,"CR_03_VT_A","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"Vermont_A","Vermont","A",3,16,2,3,2,40,26,14,-2.81303222274112,3.7885845319669,-3.44541897005897,-5.80837560984597,30.6,308,39.25,531.5
1047,"CR_03_VT_B","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"Vermont_B","Vermont","B",3,30,3,3,2,76,38,38,-2.81303222274112,3.7885845319669,-3.44541897005897,-5.80837560984597,30.6,308,39.25,531.5
1048,"CR_03_VT_C","CR_03","CR","NC","Edge",35.748862,82.272246,1819,"Vermont_C","Vermont","C",2,3,1,2,3,65,47.5,17.5,-2.81303222274112,3.7885845319669,-3.44541897005897,-5.80837560984597,30.6,308,39.25,531.5
