plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudSet
IND_04_MD_A,IND_04,IND,NY,Core,42.16395,74.20231,641,Maryland,A,4,9,1,4,9,197
IND_05_VT_B,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,B,4,53,4,4,11,256
IND_05_VT_C,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,C,2,30,3,2,2,249
IND_05_VT_D,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,D,6,56,4,6,14,236
IND_05_VT_E,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,E,3,27,2,3,13,244
IND_05_MD_A,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,A,4,39,3,4,11,197
IND_05_MD_B,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,B,6,56,4,6,14,238
IND_05_MD_C,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,C,3,41,3,3,13,238
IND_05_MD_D,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,D,5,58,5,5,2,202
IND_05_NC_A,IND_05,IND,NY,Core,42.16349,74.20258,636,North_Carolina,A,6,28,2,6,14,195
IND_05_VT_A,IND_05,IND,NY,Core,42.16349,74.20258,636,Vermont,A,3,13,1,3,13,256
IND_05_MD_E,IND_05,IND,NY,Core,42.16349,74.20258,636,Maryland,E,2,44,4,2,2,214
IND_05_NC_B,IND_05,IND,NY,Core,42.16349,74.20258,636,North_Carolina,B,3,55,4,3,13,241
IND_05_NC_E,IND_05,IND,NY,Core,42.16349,74.20258,636,North_Carolina,E,2,16,2,2,2,202
IND_06_VT_A,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,A,6,60,5,6,4,200
IND_06_MD_A,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,A,6,48,4,6,6,199
IND_06_MD_B,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,B,5,23,2,5,9,199
IND_06_MD_C,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,C,2,67,5,2,11,202
IND_06_MD_D,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,D,2,11,1,2,11,205
IND_06_MD_E,IND_06,IND,NY,Core,42.16228,74.20313,637,Maryland,E,6,10,1,6,10,207
IND_06_NC_B,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,B,2,67,5,2,11,196
IND_06_NC_C,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,C,2,11,1,2,11,200
IND_06_VT_B,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,B,6,20,2,6,6,256
IND_06_VT_D,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,D,5,23,2,5,9,209
IND_06_VT_E,IND_06,IND,NY,Core,42.16228,74.20313,637,Vermont,E,6,4,1,6,4,236
IND_06_NC_D,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,D,6,48,4,6,6,197
IND_06_NC_A,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,A,5,51,4,5,9,195
IND_06_NC_E,IND_06,IND,NY,Core,42.16228,74.20313,637,North_Carolina,E,6,10,1,6,10,197
JAY_01_NC_A,JAY_01,JAY,VT,Core,44.92981,72.52965,900,North_Carolina,A,3,44,4,3,2,195
JAY_01_NC_E,JAY_01,JAY,VT,Core,44.92981,72.52965,900,North_Carolina,E,5,44,4,5,2,202
JAY_01_VT_A,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,A,3,6,1,3,6,244
JAY_01_VT_B,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,B,5,30,3,5,2,278
JAY_01_MD_B,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Maryland,B,3,16,2,3,2,204
JAY_01_MD_C,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Maryland,C,4,46,4,4,4,202
JAY_01_MD_D,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Maryland,D,5,65,5,5,9,202
JAY_01_VT_C,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,C,5,16,2,5,2,271
JAY_01_VT_D,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,D,3,16,2,3,2,271
JAY_01_VT_E,JAY_01,JAY,VT,Core,44.92981,72.52965,900,Vermont,E,4,46,4,4,4,271
JAY_02_VT_D,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,D,2,46,4,2,4,271
JAY_02_VT_E,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,E,6,54,4,6,12,249
JAY_02_VT_C,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,C,3,7,1,3,7,271
JAY_02_MD_D,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,D,3,4,1,3,4,202
JAY_02_MD_E,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,E,3,7,1,3,7,207
JAY_02_MD_A,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,A,2,37,3,2,9,237
JAY_02_NC_A,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,A,2,18,2,2,4,202
JAY_02_NC_B,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,B,6,40,3,6,12,196
JAY_02_NC_D,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,D,2,23,2,2,9,197
JAY_02_NC_E,JAY_02,JAY,VT,Core,44.9235,72.51746,897,North_Carolina,E,3,7,1,3,7,203
JAY_02_VT_A,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,A,5,67,5,5,11,222
JAY_02_VT_B,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Vermont,B,2,51,4,2,9,228
JAY_02_MD_B,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,B,2,46,4,2,4,204
JAY_02_MD_C,JAY_02,JAY,VT,Core,44.9235,72.51746,897,Maryland,C,6,54,4,6,12,210
JAY_03_VT_A,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,A,6,55,4,6,13,209
JAY_03_VT_B,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,B,6,69,5,6,13,195
JAY_03_MD_A,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,A,2,2,1,2,2,204
JAY_03_MD_B,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,B,4,7,1,4,7,216
JAY_03_VT_C,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,C,2,53,4,2,11,271
JAY_03_VT_D,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,D,4,64,5,4,8,271
JAY_03_VT_E,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Vermont,E,4,22,2,4,8,271
JAY_03_MD_C,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,C,4,36,3,4,8,201
JAY_03_MD_D,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,D,6,41,3,6,13,202
JAY_03_MD_E,JAY_03,JAY,VT,Core,44.92305,72.51562,861,Maryland,E,2,25,2,2,11,203
JAY_03_NC_C,JAY_03,JAY,VT,Core,44.92305,72.51562,861,North_Carolina,C,6,55,4,6,13,196
JAY_03_NC_D,JAY_03,JAY,VT,Core,44.92305,72.51562,861,North_Carolina,D,2,2,1,2,2,247
KAN_02_MD_E,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,E,2,11,1,2,11,237
KAN_02_NC_D,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,D,3,10,1,3,10,227
KAN_02_NC_E,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,E,2,11,1,2,11,197
KAN_02_VT_A,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,A,6,49,4,6,7,222
KAN_02_VT_C,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,C,2,11,1,2,11,222
KAN_02_VT_D,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,D,3,3,1,3,3,236
KAN_02_VT_E,KAN_02,KAN,NH,Core,44.02552,71.495,862,Vermont,E,2,5,1,2,5,209
KAN_02_MD_A,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,A,3,10,1,3,10,204
KAN_02_MD_B,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,B,5,68,5,5,12,199
KAN_02_MD_C,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,C,6,66,5,6,10,202
KAN_02_MD_D,KAN_02,KAN,NH,Core,44.02552,71.495,862,Maryland,D,6,35,3,6,7,202
KAN_02_NC_B,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,B,6,66,5,6,10,267
KAN_02_NC_C,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,C,6,49,4,6,7,196
KAN_02_NC_A,KAN_02,KAN,NH,Core,44.02552,71.495,862,North_Carolina,A,3,3,1,3,3,195
KAN_03_VT_B,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,B,6,12,1,6,12,244
KAN_03_VT_C,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,C,2,40,3,2,12,209
KAN_03_VT_D,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,D,2,34,3,2,6,222
KAN_03_VT_E,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,E,5,40,3,5,12,278
KAN_03_MD_A,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,A,2,59,5,2,3,204
KAN_03_MD_B,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,B,2,34,3,2,6,238
KAN_03_MD_C,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,C,5,26,2,5,12,201
KAN_03_MD_D,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,D,5,60,5,5,4,202
KAN_03_NC_A,KAN_03,KAN,NH,Core,44.02137,71.47896,785,North_Carolina,A,2,34,3,2,6,195
KAN_03_NC_B,KAN_03,KAN,NH,Core,44.02137,71.47896,785,North_Carolina,B,5,26,2,5,12,196
KAN_03_MD_E,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Maryland,E,2,54,4,2,12,203
KAN_03_NC_D,KAN_03,KAN,NH,Core,44.02137,71.47896,785,North_Carolina,D,2,59,5,2,3,202
KAN_03_VT_A,KAN_03,KAN,NH,Core,44.02137,71.47896,785,Vermont,A,3,11,1,3,11,215
KAN_04_VT_A,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,A,5,63,5,5,7,209
KAN_04_VT_B,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,B,5,69,5,5,13,195
KAN_04_VT_D,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,D,6,36,3,6,8,236
KAN_04_VT_E,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Vermont,E,6,14,1,6,14,209
KAN_04_MD_A,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,A,3,2,1,3,2,204
KAN_04_MD_C,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,C,2,57,5,2,1,202
KAN_04_MD_D,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,D,3,8,1,3,8,202
KAN_04_MD_E,KAN_04,KAN,NH,Core,44.02144,71.47961,787,Maryland,E,3,28,2,3,14,203
KAN_04_NC_E,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,E,3,42,3,3,14,198
KAN_04_NC_A,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,A,6,36,3,6,8,195
KAN_04_NC_B,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,B,2,57,5,2,1,196
KAN_04_NC_D,KAN_04,KAN,NH,Core,44.02144,71.47961,787,North_Carolina,D,3,2,1,3,2,197
KAN_05_VT_D,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,D,5,50,4,5,8,263
KAN_05_VT_E,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,E,2,63,5,2,7,249
KAN_05_MD_E,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,E,3,2,1,3,2,203
KAN_05_NC_E,KAN_05,KAN,NH,Core,44.02235,71.47746,777,North_Carolina,E,3,2,1,3,2,197
KAN_05_VT_A,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,A,3,44,4,3,2,215
KAN_05_VT_B,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,B,6,2,1,6,2,236
KAN_05_VT_C,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Vermont,C,3,2,1,3,2,236
KAN_05_MD_B,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,B,5,50,4,5,8,204
KAN_05_MD_A,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,A,2,69,5,2,13,199
KAN_05_MD_C,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,C,6,8,1,6,8,201
KAN_05_MD_D,KAN_05,KAN,NH,Core,44.02235,71.47746,777,Maryland,D,3,30,3,3,2,239
KAN_05_NC_D,KAN_05,KAN,NH,Core,44.02235,71.47746,777,North_Carolina,D,2,69,5,2,13,202
KAN_05_NC_A,KAN_05,KAN,NH,Core,44.02235,71.47746,777,North_Carolina,A,5,22,2,5,8,195
KAN_05_NC_C,KAN_05,KAN,NH,Core,44.02235,71.47746,777,North_Carolina,C,3,44,4,3,2,200
KAN_06_VT_B,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,B,3,65,5,3,9,222
KAN_06_VT_A,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,A,6,39,3,6,11,215
KAN_06_MD_A,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,A,5,6,1,5,6,204
KAN_06_MD_C,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,C,6,37,3,6,9,201
KAN_06_MD_D,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,D,6,25,2,6,11,202
KAN_06_NC_A,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,A,3,6,1,3,6,195
KAN_06_NC_B,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,B,6,51,4,6,9,196
KAN_06_NC_D,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,D,5,6,1,5,6,206
KAN_06_NC_E,KAN_06,KAN,NH,Core,44.02168,71.49196,841,North_Carolina,E,2,58,5,2,2,198
KAN_06_VT_C,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,C,2,58,5,2,2,222
KAN_06_VT_D,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,D,3,6,1,3,6,271
KAN_06_VT_E,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Vermont,E,6,23,2,6,9,236
KAN_06_MD_E,KAN_06,KAN,NH,Core,44.02168,71.49196,841,Maryland,E,2,58,5,2,2,214
KIL_01_VT_A,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,A,6,67,5,6,11,197
KIL_01_VT_B,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,B,3,3,1,3,3,209
KIL_01_MD_A,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,A,5,68,5,5,12,199
KIL_01_MD_B,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,B,3,8,1,3,8,199
KIL_01_MD_C,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,C,5,67,5,5,11,202
KIL_01_MD_D,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Maryland,D,2,4,1,2,4,202
KIL_01_VT_C,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,C,4,41,3,4,13,256
KIL_01_VT_D,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,D,5,63,5,5,7,249
KIL_01_VT_E,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,Vermont,E,3,4,1,3,4,244
KIL_01_NC_D,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,D,5,68,5,5,12,202
KIL_01_NC_E,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,E,4,27,2,4,13,221
KIL_01_NC_B,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,B,5,67,5,5,11,196
KIL_01_NC_A,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,A,5,63,5,5,7,195
KIL_01_NC_C,KIL_01,KIL,VT,Core,43.60633,72.81543,1171,North_Carolina,C,2,4,1,2,4,196
KIL_02_VT_D,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Vermont,D,3,46,4,3,4,271
KIL_02_NC_E,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,North_Carolina,E,3,21,2,3,7,234
KIL_02_VT_B,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Vermont,B,4,43,4,4,1,249
KIL_02_VT_C,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Vermont,C,3,35,3,3,7,222
KIL_02_MD_C,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Maryland,C,3,69,5,3,13,210
KIL_02_MD_D,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Maryland,D,2,12,1,2,12,212
KIL_02_MD_E,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,Maryland,E,3,49,4,3,7,219
KIL_02_NC_C,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,North_Carolina,C,2,12,1,2,12,200
KIL_02_NC_A,KIL_02,KIL,VT,Core,43.60703,72.81634,1170,North_Carolina,A,3,18,2,3,4,206
KIL_03_VT_B,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,B,5,64,5,5,8,256
KIL_03_VT_C,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,C,3,32,3,3,4,271
KIL_03_VT_A,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,A,3,3,1,3,3,197
KIL_03_VT_D,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,D,4,15,2,4,1,244
KIL_03_MD_D,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Maryland,D,5,68,5,5,12,212
KIL_03_MD_E,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Maryland,E,3,46,4,3,4,203
KIL_03_VT_E,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Vermont,E,5,33,3,5,5,236
KIL_03_NC_C,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,North_Carolina,C,5,68,5,5,12,196
KIL_03_MD_A,KIL_03,KIL,VT,Core,43.60837,72.8176,1145,Maryland,A,3,7,1,3,7,197
KIL_04_MD_B,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Maryland,B,6,57,5,6,1,199
KIL_04_MD_C,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Maryland,C,2,58,5,2,2,202
KIL_04_MD_D,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Maryland,D,6,19,2,6,5,202
KIL_04_VT_A,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Vermont,A,6,33,3,6,5,215
KIL_04_VT_B,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Vermont,B,3,67,5,3,11,271
KIL_04_VT_C,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Vermont,C,2,48,4,2,6,271
KIL_04_VT_D,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Vermont,D,2,14,1,2,14,271
KIL_04_NC_C,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,North_Carolina,C,6,19,2,6,5,196
KIL_04_VT_E,KIL_04,KIL,VT,Core,43.60933,72.81762,1115,Vermont,E,6,13,1,6,13,249
KIL_05_VT_D,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,Vermont,D,4,11,1,4,11,236
KIL_05_VT_E,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,Vermont,E,6,3,1,6,3,209
KIL_05_MD_B,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,Maryland,B,4,60,5,4,4,199
KIL_05_MD_C,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,Maryland,C,2,68,5,2,12,202
KIL_05_MD_D,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,Maryland,D,2,33,3,2,5,202
KIL_05_MD_E,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,Maryland,E,2,33,3,2,5,203
KIL_05_NC_B,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,North_Carolina,B,2,68,5,2,12,200
KIL_05_VT_A,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,Vermont,A,2,47,4,2,5,222
KIL_05_VT_B,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,Vermont,B,3,45,4,3,3,236
KIL_05_NC_E,KIL_05,KIL,VT,Core,43.61079,72.81821,1072,North_Carolina,E,2,47,4,2,5,198
KIL_06_VT_A,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,Vermont,A,6,16,2,6,2,188
KIL_06_VT_B,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,Vermont,B,4,5,1,4,5,195
KIL_06_VT_C,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,Vermont,C,5,54,4,5,12,228
KIL_06_NC_D,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,North_Carolina,D,4,66,5,4,10,197
KIL_06_NC_E,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,North_Carolina,E,5,40,3,5,12,198
KIL_06_VT_D,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,Vermont,D,4,18,2,4,4,228
KIL_06_VT_E,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,Vermont,E,5,62,5,5,6,209
KIL_06_MD_A,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,Maryland,A,4,66,5,4,10,199
KIL_06_MD_B,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,Maryland,B,4,18,2,4,4,199
KIL_06_MD_D,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,Maryland,D,6,44,4,6,2,202
KIL_06_NC_A,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,North_Carolina,A,4,46,4,4,4,195
KIL_06_NC_C,KIL_06,KIL,VT,Core,43.61229,72.8187,1047,North_Carolina,C,6,30,3,6,2,196
KOS_01_MD_B,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Maryland,B,5,54,4,5,12,199
KOS_01_MD_C,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Maryland,C,6,51,4,6,9,202
KOS_01_MD_D,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Maryland,D,4,53,4,4,11,202
KOS_01_MD_E,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Maryland,E,2,18,2,2,4,203
KOS_01_NC_C,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,North_Carolina,C,4,39,3,4,11,196
KOS_01_VT_A,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Vermont,A,4,25,2,4,11,228
KOS_01_VT_B,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Vermont,B,3,33,3,3,5,228
KOS_01_VT_D,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Vermont,D,5,54,4,5,12,236
KOS_01_NC_B,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,North_Carolina,B,6,37,3,6,9,196
KOS_01_NC_D,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,North_Carolina,D,3,33,3,3,5,197
KOS_01_NC_E,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,North_Carolina,E,2,32,3,2,4,198
KOS_01_VT_E,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Vermont,E,6,51,4,6,9,249
KOS_01_MD_A,KOS_01,KOS,WV,Edge,38.69131,79.53503,1356,Maryland,A,3,19,2,3,5,248
KOS_02_VT_E,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Vermont,E,2,50,4,2,8,244
KOS_02_MD_A,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Maryland,A,2,56,4,2,14,199
KOS_02_NC_D,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,North_Carolina,D,2,56,4,2,14,227
KOS_02_MD_B,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Maryland,B,5,12,1,5,12,199
KOS_02_MD_C,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Maryland,C,2,50,4,2,8,202
KOS_02_MD_D,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Maryland,D,2,17,2,2,3,205
KOS_02_MD_E,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Maryland,E,2,64,5,2,8,219
KOS_02_NC_A,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,North_Carolina,A,3,59,5,3,3,241
KOS_02_NC_B,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,North_Carolina,B,2,36,3,2,8,206
KOS_02_VT_A,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Vermont,A,2,31,3,2,3,236
KOS_02_VT_B,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Vermont,B,2,28,2,2,14,228
KOS_02_VT_C,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Vermont,C,2,64,5,2,8,236
KOS_02_VT_D,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,Vermont,D,3,59,5,3,3,249
KOS_02_NC_C,KOS_02,KOS,WV,Edge,38.6894,79.54405,1419,North_Carolina,C,2,17,2,2,3,234
KOS_03_VT_A,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Vermont,A,4,51,4,4,9,222
KOS_03_VT_D,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Vermont,D,2,24,2,2,10,236
KOS_03_VT_B,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Vermont,B,3,49,4,3,7,271
KOS_03_VT_C,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Vermont,C,6,19,2,6,5,236
KOS_03_NC_A,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,North_Carolina,A,2,52,4,2,10,195
KOS_03_NC_B,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,North_Carolina,B,5,25,2,5,11,206
KOS_03_NC_D,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,North_Carolina,D,3,21,2,3,7,197
KOS_03_NC_E,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,North_Carolina,E,6,47,4,6,5,198
KOS_03_VT_E,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Vermont,E,5,39,3,5,11,236
KOS_03_MD_C,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Maryland,C,5,25,2,5,11,201
KOS_03_MD_A,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Maryland,A,3,35,3,3,7,221
KOS_03_MD_B,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Maryland,B,2,24,2,2,10,199
KOS_03_MD_D,KOS_03,KOS,WV,Edge,38.69502,79.54109,1428,Maryland,D,4,37,3,4,9,202
KOS_04_VT_E,KOS_04,KOS,WV,Edge,38.69886,79.5338,1479,Vermont,E,3,12,1,3,12,236
KOS_04_MD_A,KOS_04,KOS,WV,Edge,38.69886,79.5338,1479,Maryland,A,4,26,2,4,12,216
KOS_04_MD_B,KOS_04,KOS,WV,Edge,38.69886,79.5338,1479,Maryland,B,3,40,3,3,12,199
KOS_04_MD_C,KOS_04,KOS,WV,Edge,38.69886,79.5338,1479,Maryland,C,5,59,5,5,3,238
