"plant_ID","Family","Population","Region","Latitude","Longitude","Elevation","Bed","mBed","Garden","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0","cGDD","BudSet","Growth"
"MAC_02_VT_D","MAC_02","MAC","Core",44.05138,73.78415,1172,"D","Vermont_D","Vermont",3.39583796502954,0.817432152301994,-3.44541897005897,-5.80837560984597,32.3,1349,39.25,531.5,554.55,197,10.5
"MAC_02_VT_C","MAC_02","MAC","Core",44.05138,73.78415,1172,"C","Vermont_C","Vermont",3.39583796502954,0.817432152301994,-3.44541897005897,-5.80837560984597,32.3,1349,39.25,531.5,554.55,222,9
"MAC_02_MD_D","MAC_02","MAC","Core",44.05138,73.78415,1172,"D","Maryland_D","Maryland",3.39583796502954,0.817432152301994,-4.79104440324931,-3.53774746780395,32.3,1349,36.4,282.5,662.4,202,17.5
"MAC_02_MD_C","MAC_02","MAC","Core",44.05138,73.78415,1172,"C","Maryland_C","Maryland",3.39583796502954,0.817432152301994,-4.79104440324931,-3.53774746780395,32.3,1349,36.4,282.5,642.5,201,15
"MAC_03_VT_D","MAC_03","MAC","Core",44.05165,73.78802,1036,"D","Vermont_D","Vermont",3.31951872145797,0.420098452763273,-3.44541897005897,-5.80837560984597,32.7,1324,39.25,531.5,554.55,256,3
"MAC_03_VT_E","MAC_03","MAC","Core",44.05165,73.78802,1036,"E","Vermont_E","Vermont",3.31951872145797,0.420098452763273,-3.44541897005897,-5.80837560984597,32.7,1324,39.25,531.5,554.55,271,20.5
"MAC_03_MD_D","MAC_03","MAC","Core",44.05165,73.78802,1036,"D","Maryland_D","Maryland",3.31951872145797,0.420098452763273,-4.79104440324931,-3.53774746780395,32.7,1324,36.4,282.5,662.4,235,16.5
"MAC_03_VT_A","MAC_03","MAC","Core",44.05165,73.78802,1036,"A","Vermont_A","Vermont",3.31951872145797,0.420098452763273,-3.44541897005897,-5.80837560984597,32.7,1324,39.25,531.5,568.5,256,10.5
"MAC_03_VT_C","MAC_03","MAC","Core",44.05165,73.78802,1036,"C","Vermont_C","Vermont",3.31951872145797,0.420098452763273,-3.44541897005897,-5.80837560984597,32.7,1324,39.25,531.5,554.55,236,18
"MAC_03_VT_B","MAC_03","MAC","Core",44.05165,73.78802,1036,"B","Vermont_B","Vermont",3.31951872145797,0.420098452763273,-3.44541897005897,-5.80837560984597,32.7,1324,39.25,531.5,554.55,188,15
"MAC_03_NC_C","MAC_03","MAC","Core",44.05165,73.78802,1036,"C","North_Carolina_C","North_Carolina",3.31951872145797,0.420098452763273,-9.85361058869086,-5.01016433622286,32.7,1324,37.75,53.5,634.4,221,14
"MAC_03_MD_B","MAC_03","MAC","Core",44.05165,73.78802,1036,"B","Maryland_B","Maryland",3.31951872145797,0.420098452763273,-4.79104440324931,-3.53774746780395,32.7,1324,36.4,282.5,579.6,216,8.5
"MAC_03_MD_A","MAC_03","MAC","Core",44.05165,73.78802,1036,"A","Maryland_A","Maryland",3.31951872145797,0.420098452763273,-4.79104440324931,-3.53774746780395,32.7,1324,36.4,282.5,642.5,204,19
"MAC_03_NC_A","MAC_03","MAC","Core",44.05165,73.78802,1036,"A","North_Carolina_A","North_Carolina",3.31951872145797,0.420098452763273,-9.85361058869086,-5.01016433622286,32.7,1324,37.75,53.5,750.9,195,9
"MAC_04_NC_B","MAC_04","MAC","Core",44.05131,73.78914,1014,"B","North_Carolina_B","North_Carolina",3.27981809219809,0.393223252058532,-9.85361058869086,-5.01016433622286,32.7,1320,37.75,53.5,684.95,196,14.5
"MAC_04_VT_E","MAC_04","MAC","Core",44.05131,73.78914,1014,"E","Vermont_E","Vermont",3.27981809219809,0.393223252058532,-3.44541897005897,-5.80837560984597,32.7,1320,39.25,531.5,523.95,236,11.5
"MAC_04_VT_C","MAC_04","MAC","Core",44.05131,73.78914,1014,"C","Vermont_C","Vermont",3.27981809219809,0.393223252058532,-3.44541897005897,-5.80837560984597,32.7,1320,39.25,531.5,554.55,228,19
"MAC_04_NC_E","MAC_04","MAC","Core",44.05131,73.78914,1014,"E","North_Carolina_E","North_Carolina",3.27981809219809,0.393223252058532,-9.85361058869086,-5.01016433622286,32.7,1320,37.75,53.5,634.4,198,10
"MAC_04_NC_D","MAC_04","MAC","Core",44.05131,73.78914,1014,"D","North_Carolina_D","North_Carolina",3.27981809219809,0.393223252058532,-9.85361058869086,-5.01016433622286,32.7,1320,37.75,53.5,684.95,202,10
"MAC_04_VT_A","MAC_04","MAC","Core",44.05131,73.78914,1014,"A","Vermont_A","Vermont",3.27981809219809,0.393223252058532,-3.44541897005897,-5.80837560984597,32.7,1320,39.25,531.5,568.5,236,24.5
"MAC_04_MD_A","MAC_04","MAC","Core",44.05131,73.78914,1014,"A","Maryland_A","Maryland",3.27981809219809,0.393223252058532,-4.79104440324931,-3.53774746780395,32.7,1320,36.4,282.5,629.9,199,11.5
"MAC_04_VT_D","MAC_04","MAC","Core",44.05131,73.78914,1014,"D","Vermont_D","Vermont",3.27981809219809,0.393223252058532,-3.44541897005897,-5.80837560984597,32.7,1320,39.25,531.5,568.5,236,12
"MAC_04_VT_B","MAC_04","MAC","Core",44.05131,73.78914,1014,"B","Vermont_B","Vermont",3.27981809219809,0.393223252058532,-3.44541897005897,-5.80837560984597,32.7,1320,39.25,531.5,554.55,222,18
"MAC_04_MD_D","MAC_04","MAC","Core",44.05131,73.78914,1014,"D","Maryland_D","Maryland",3.27981809219809,0.393223252058532,-4.79104440324931,-3.53774746780395,32.7,1320,36.4,282.5,642.5,202,13
"MAC_04_MD_C","MAC_04","MAC","Core",44.05131,73.78914,1014,"C","Maryland_C","Maryland",3.27981809219809,0.393223252058532,-4.79104440324931,-3.53774746780395,32.7,1320,36.4,282.5,642.5,202,10.5
"MAC_04_MD_E","MAC_04","MAC","Core",44.05131,73.78914,1014,"E","Maryland_E","Maryland",3.27981809219809,0.393223252058532,-4.79104440324931,-3.53774746780395,32.7,1320,36.4,282.5,662.4,203,15
"MAC_05_MD_D","MAC_05","MAC","Core",44.05025,73.78994,969,"D","Maryland_D","Maryland",3.20758245976246,0.258042487478676,-4.79104440324931,-3.53774746780395,32.9,1310,36.4,282.5,662.4,212,27.5
"MAC_05_NC_E","MAC_05","MAC","Core",44.05025,73.78994,969,"E","North_Carolina_E","North_Carolina",3.20758245976246,0.258042487478676,-9.85361058869086,-5.01016433622286,32.9,1310,37.75,53.5,634.4,198,10
"MAC_05_MD_E","MAC_05","MAC","Core",44.05025,73.78994,969,"E","Maryland_E","Maryland",3.20758245976246,0.258042487478676,-4.79104440324931,-3.53774746780395,32.9,1310,36.4,282.5,669.6,203,12
"MAC_05_MD_C","MAC_05","MAC","Core",44.05025,73.78994,969,"C","Maryland_C","Maryland",3.20758245976246,0.258042487478676,-4.79104440324931,-3.53774746780395,32.9,1310,36.4,282.5,665.65,202,13.5
"MAC_05_MD_A","MAC_05","MAC","Core",44.05025,73.78994,969,"A","Maryland_A","Maryland",3.20758245976246,0.258042487478676,-4.79104440324931,-3.53774746780395,32.9,1310,36.4,282.5,674.8,204,12.5
"MAC_05_NC_C","MAC_05","MAC","Core",44.05025,73.78994,969,"C","North_Carolina_C","North_Carolina",3.20758245976246,0.258042487478676,-9.85361058869086,-5.01016433622286,32.9,1310,37.75,53.5,634.4,196,11.5
"MAC_05_VT_E","MAC_05","MAC","Core",44.05025,73.78994,969,"E","Vermont_E","Vermont",3.20758245976246,0.258042487478676,-3.44541897005897,-5.80837560984597,32.9,1310,39.25,531.5,568.5,236,7.5
"MAC_05_VT_A","MAC_05","MAC","Core",44.05025,73.78994,969,"A","Vermont_A","Vermont",3.20758245976246,0.258042487478676,-3.44541897005897,-5.80837560984597,32.9,1310,39.25,531.5,568.5,215,14
"MAC_05_NC_B","MAC_05","MAC","Core",44.05025,73.78994,969,"B","North_Carolina_B","North_Carolina",3.20758245976246,0.258042487478676,-9.85361058869086,-5.01016433622286,32.9,1310,37.75,53.5,684.95,234,14
"MAC_05_VT_B","MAC_05","MAC","Core",44.05025,73.78994,969,"B","Vermont_B","Vermont",3.20758245976246,0.258042487478676,-3.44541897005897,-5.80837560984597,32.9,1310,39.25,531.5,554.55,249,15
"MAC_05_NC_A","MAC_05","MAC","Core",44.05025,73.78994,969,"A","North_Carolina_A","North_Carolina",3.20758245976246,0.258042487478676,-9.85361058869086,-5.01016433622286,32.9,1310,37.75,53.5,684.95,195,13
"MAC_05_MD_B","MAC_05","MAC","Core",44.05025,73.78994,969,"B","Maryland_B","Maryland",3.20758245976246,0.258042487478676,-4.79104440324931,-3.53774746780395,32.9,1310,36.4,282.5,674.8,238,34.5
"MAC_05_VT_D","MAC_05","MAC","Core",44.05025,73.78994,969,"D","Vermont_D","Vermont",3.20758245976246,0.258042487478676,-3.44541897005897,-5.80837560984597,32.9,1310,39.25,531.5,591.2,236,15.5
"MAC_05_VT_C","MAC_05","MAC","Core",44.05025,73.78994,969,"C","Vermont_C","Vermont",3.20758245976246,0.258042487478676,-3.44541897005897,-5.80837560984597,32.9,1310,39.25,531.5,554.55,236,16
"MMF_13_VT_B","MMF_13","MMF","Core",44.51382,72.79353,737,"B","Vermont_B","Vermont",2.63459276227189,1.08622800905045,-3.44541897005897,-5.80837560984597,32.8,1194,39.25,531.5,538.3,236,9
"MMF_13_NC_D","MMF_13","MMF","Core",44.51382,72.79353,737,"D","North_Carolina_D","North_Carolina",2.63459276227189,1.08622800905045,-9.85361058869086,-5.01016433622286,32.8,1194,37.75,53.5,750.9,197,9
"MMF_13_MD_D","MMF_13","MMF","Core",44.51382,72.79353,737,"D","Maryland_D","Maryland",2.63459276227189,1.08622800905045,-4.79104440324931,-3.53774746780395,32.8,1194,36.4,282.5,662.4,202,16
"MMF_13_VT_D","MMF_13","MMF","Core",44.51382,72.79353,737,"D","Vermont_D","Vermont",2.63459276227189,1.08622800905045,-3.44541897005897,-5.80837560984597,32.8,1194,39.25,531.5,554.55,236,12
"MMF_13_VT_E","MMF_13","MMF","Core",44.51382,72.79353,737,"E","Vermont_E","Vermont",2.63459276227189,1.08622800905045,-3.44541897005897,-5.80837560984597,32.8,1194,39.25,531.5,554.55,249,21
"MMF_13_MD_C","MMF_13","MMF","Core",44.51382,72.79353,737,"C","Maryland_C","Maryland",2.63459276227189,1.08622800905045,-4.79104440324931,-3.53774746780395,32.8,1194,36.4,282.5,613.55,202,10
"MMF_13_MD_A","MMF_13","MMF","Core",44.51382,72.79353,737,"A","Maryland_A","Maryland",2.63459276227189,1.08622800905045,-4.79104440324931,-3.53774746780395,32.8,1194,36.4,282.5,665.65,204,21.5
"MMF_13_NC_E","MMF_13","MMF","Core",44.51382,72.79353,737,"E","North_Carolina_E","North_Carolina",2.63459276227189,1.08622800905045,-9.85361058869086,-5.01016433622286,32.8,1194,37.75,53.5,684.95,227,11.5
"MMF_13_VT_D","MMF_13","MMF","Core",44.51382,72.79353,737,"D","Vermont_D","Vermont",2.63459276227189,1.08622800905045,-3.44541897005897,-5.80837560984597,32.8,1194,39.25,531.5,568.5,236,12
"MMF_13_VT_A","MMF_13","MMF","Core",44.51382,72.79353,737,"A","Vermont_A","Vermont",2.63459276227189,1.08622800905045,-3.44541897005897,-5.80837560984597,32.8,1194,39.25,531.5,568.5,215,14
"MMF_13_MD_B","MMF_13","MMF","Core",44.51382,72.79353,737,"B","Maryland_B","Maryland",2.63459276227189,1.08622800905045,-4.79104440324931,-3.53774746780395,32.8,1194,36.4,282.5,642.5,199,8
"MMF_13_NC_B","MMF_13","MMF","Core",44.51382,72.79353,737,"B","North_Carolina_B","North_Carolina",2.63459276227189,1.08622800905045,-9.85361058869086,-5.01016433622286,32.8,1194,37.75,53.5,595.95,234,36.5
"MMF_24_NC_A","MMF_24","MMF","Core",44.51411,72.79349,737,"A","North_Carolina_A","North_Carolina",2.642442291361,1.09200251943945,-9.85361058869086,-5.01016433622286,32.8,1195,37.75,53.5,684.95,195,19
"MMF_24_VT_A","MMF_24","MMF","Core",44.51411,72.79349,737,"A","Vermont_A","Vermont",2.642442291361,1.09200251943945,-3.44541897005897,-5.80837560984597,32.8,1195,39.25,531.5,538.3,209,19.5
"MMF_24_VT_B","MMF_24","MMF","Core",44.51411,72.79349,737,"B","Vermont_B","Vermont",2.642442291361,1.09200251943945,-3.44541897005897,-5.80837560984597,32.8,1195,39.25,531.5,568.5,222,26.5
"MMF_24_MD_B","MMF_24","MMF","Core",44.51411,72.79349,737,"B","Maryland_B","Maryland",2.642442291361,1.09200251943945,-4.79104440324931,-3.53774746780395,32.8,1195,36.4,282.5,642.5,238,37
"MMF_24_VT_D","MMF_24","MMF","Core",44.51411,72.79349,737,"D","Vermont_D","Vermont",2.642442291361,1.09200251943945,-3.44541897005897,-5.80837560984597,32.8,1195,39.25,531.5,554.55,249,11
"MMF_24_VT_E","MMF_24","MMF","Core",44.51411,72.79349,737,"E","Vermont_E","Vermont",2.642442291361,1.09200251943945,-3.44541897005897,-5.80837560984597,32.8,1195,39.25,531.5,554.55,222,31.5
"MMF_24_NC_E","MMF_24","MMF","Core",44.51411,72.79349,737,"E","North_Carolina_E","North_Carolina",2.642442291361,1.09200251943945,-9.85361058869086,-5.01016433622286,32.8,1195,37.75,53.5,634.4,198,14
"MMF_24_VT_D","MMF_24","MMF","Core",44.51411,72.79349,737,"D","Vermont_D","Vermont",2.642442291361,1.09200251943945,-3.44541897005897,-5.80837560984597,32.8,1195,39.25,531.5,568.5,249,11
"MMF_24_MD_E","MMF_24","MMF","Core",44.51411,72.79349,737,"E","Maryland_E","Maryland",2.642442291361,1.09200251943945,-4.79104440324931,-3.53774746780395,32.8,1195,36.4,282.5,669.6,207,23.5
"MMF_24_MD_D","MMF_24","MMF","Core",44.51411,72.79349,737,"D","Maryland_D","Maryland",2.642442291361,1.09200251943945,-4.79104440324931,-3.53774746780395,32.8,1195,36.4,282.5,674.8,212,12
"MMF_24_MD_A","MMF_24","MMF","Core",44.51411,72.79349,737,"A","Maryland_A","Maryland",2.642442291361,1.09200251943945,-4.79104440324931,-3.53774746780395,32.8,1195,36.4,282.5,657.5,243,16
"MMF_24_MD_C","MMF_24","MMF","Core",44.51411,72.79349,737,"C","Maryland_C","Maryland",2.642442291361,1.09200251943945,-4.79104440324931,-3.53774746780395,32.8,1195,36.4,282.5,665.65,202,16
"MMF_24_NC_D","MMF_24","MMF","Core",44.51411,72.79349,737,"D","North_Carolina_D","North_Carolina",2.642442291361,1.09200251943945,-9.85361058869086,-5.01016433622286,32.8,1195,37.75,53.5,750.9,234,22
"MPG_01_NC_B","MPG_01","MPG","Core",44.72913,72.03024,826,"B","North_Carolina_B","North_Carolina",2.73452128232997,-0.446312292330502,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,684.95,196,12
"MPG_01_VT_B","MPG_01","MPG","Core",44.72913,72.03024,826,"B","Vermont_B","Vermont",2.73452128232997,-0.446312292330502,-3.44541897005897,-5.80837560984597,34.5,1230,39.25,531.5,554.55,236,11.5
"MPG_01_NC_E","MPG_01","MPG","Core",44.72913,72.03024,826,"E","North_Carolina_E","North_Carolina",2.73452128232997,-0.446312292330502,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,634.4,198,10
"MPG_01_MD_C","MPG_01","MPG","Core",44.72913,72.03024,826,"C","Maryland_C","Maryland",2.73452128232997,-0.446312292330502,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,665.65,224,28.5
"MPG_01_MD_E","MPG_01","MPG","Core",44.72913,72.03024,826,"E","Maryland_E","Maryland",2.73452128232997,-0.446312292330502,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,662.4,203,15
"MPG_01_VT_D","MPG_01","MPG","Core",44.72913,72.03024,826,"D","Vermont_D","Vermont",2.73452128232997,-0.446312292330502,-3.44541897005897,-5.80837560984597,34.5,1230,39.25,531.5,568.5,249,5
"MPG_01_NC_C","MPG_01","MPG","Core",44.72913,72.03024,826,"C","North_Carolina_C","North_Carolina",2.73452128232997,-0.446312292330502,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,634.4,200,11.5
"MPG_01_NC_A","MPG_01","MPG","Core",44.72913,72.03024,826,"A","North_Carolina_A","North_Carolina",2.73452128232997,-0.446312292330502,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,626.35,195,13.5
"MPG_01_MD_D","MPG_01","MPG","Core",44.72913,72.03024,826,"D","Maryland_D","Maryland",2.73452128232997,-0.446312292330502,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,NA,202,16.5
"MPG_01_VT_E","MPG_01","MPG","Core",44.72913,72.03024,826,"E","Vermont_E","Vermont",2.73452128232997,-0.446312292330502,-3.44541897005897,-5.80837560984597,34.5,1230,39.25,531.5,554.55,222,13.5
"MPG_01_VT_A","MPG_01","MPG","Core",44.72913,72.03024,826,"A","Vermont_A","Vermont",2.73452128232997,-0.446312292330502,-3.44541897005897,-5.80837560984597,34.5,1230,39.25,531.5,538.3,244,9.5
"MPG_01_MD_A","MPG_01","MPG","Core",44.72913,72.03024,826,"A","Maryland_A","Maryland",2.73452128232997,-0.446312292330502,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,613.55,199,8.2
"MPG_01_MD_B","MPG_01","MPG","Core",44.72913,72.03024,826,"B","Maryland_B","Maryland",2.73452128232997,-0.446312292330502,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,549.55,210,13.5
"MPG_01_NC_D","MPG_01","MPG","Core",44.72913,72.03024,826,"D","North_Carolina_D","North_Carolina",2.73452128232997,-0.446312292330502,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,634.4,197,9.5
"MPG_02_VT_A","MPG_02","MPG","Core",44.7312,72.03259,820,"A","Vermont_A","Vermont",2.65066534259916,-0.51662543371696,-3.44541897005897,-5.80837560984597,34.5,1229,39.25,531.5,591.2,244,14.5
"MPG_02_MD_E","MPG_02","MPG","Core",44.7312,72.03259,820,"E","Maryland_E","Maryland",2.65066534259916,-0.51662543371696,-4.79104440324931,-3.53774746780395,34.5,1229,36.4,282.5,679.3,214,20.5
"MPG_02_MD_D","MPG_02","MPG","Core",44.7312,72.03259,820,"D","Maryland_D","Maryland",2.65066534259916,-0.51662543371696,-4.79104440324931,-3.53774746780395,34.5,1229,36.4,282.5,683.5,235,32.5
"MPG_02_VT_B","MPG_02","MPG","Core",44.7312,72.03259,820,"B","Vermont_B","Vermont",2.65066534259916,-0.51662543371696,-3.44541897005897,-5.80837560984597,34.5,1229,39.25,531.5,610.9,236,13
"MPG_02_MD_A","MPG_02","MPG","Core",44.7312,72.03259,820,"A","Maryland_A","Maryland",2.65066534259916,-0.51662543371696,-4.79104440324931,-3.53774746780395,34.5,1229,36.4,282.5,642.5,204,11.5
"MPG_02_VT_E","MPG_02","MPG","Core",44.7312,72.03259,820,"E","Vermont_E","Vermont",2.65066534259916,-0.51662543371696,-3.44541897005897,-5.80837560984597,34.5,1229,39.25,531.5,568.5,249,11
"MPG_02_MD_B","MPG_02","MPG","Core",44.7312,72.03259,820,"B","Maryland_B","Maryland",2.65066534259916,-0.51662543371696,-4.79104440324931,-3.53774746780395,34.5,1229,36.4,282.5,657.5,204,18.5
"MPG_02_MD_C","MPG_02","MPG","Core",44.7312,72.03259,820,"C","Maryland_C","Maryland",2.65066534259916,-0.51662543371696,-4.79104440324931,-3.53774746780395,34.5,1229,36.4,282.5,665.65,202,19
"MPG_02_VT_D","MPG_02","MPG","Core",44.7312,72.03259,820,"D","Vermont_D","Vermont",2.65066534259916,-0.51662543371696,-3.44541897005897,-5.80837560984597,34.5,1229,39.25,531.5,523.95,249,3
"MPG_02_NC_A","MPG_02","MPG","Core",44.7312,72.03259,820,"A","North_Carolina_A","North_Carolina",2.65066534259916,-0.51662543371696,-9.85361058869086,-5.01016433622286,34.5,1229,37.75,53.5,684.95,195,18
"MPG_02_NC_E","MPG_02","MPG","Core",44.7312,72.03259,820,"E","North_Carolina_E","North_Carolina",2.65066534259916,-0.51662543371696,-9.85361058869086,-5.01016433622286,34.5,1229,37.75,53.5,725.5,206,8
"MPG_02_NC_D","MPG_02","MPG","Core",44.7312,72.03259,820,"D","North_Carolina_D","North_Carolina",2.65066534259916,-0.51662543371696,-9.85361058869086,-5.01016433622286,34.5,1229,37.75,53.5,634.4,197,23.5
"MPG_03_MD_A","MPG_03","MPG","Core",44.73103,72.03169,830,"A","Maryland_A","Maryland",2.66493687586016,-0.46843497299154,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,674.8,199,18
"MPG_03_NC_D","MPG_03","MPG","Core",44.73103,72.03169,830,"D","North_Carolina_D","North_Carolina",2.66493687586016,-0.46843497299154,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,684.95,197,20.5
"MPG_03_MD_C","MPG_03","MPG","Core",44.73103,72.03169,830,"C","Maryland_C","Maryland",2.66493687586016,-0.46843497299154,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,579.6,210,11.5
"MPG_03_NC_C","MPG_03","MPG","Core",44.73103,72.03169,830,"C","North_Carolina_C","North_Carolina",2.66493687586016,-0.46843497299154,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,684.95,196,15
"MPG_03_NC_A","MPG_03","MPG","Core",44.73103,72.03169,830,"A","North_Carolina_A","North_Carolina",2.66493687586016,-0.46843497299154,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,684.95,195,16.5
"MPG_03_VT_C","MPG_03","MPG","Core",44.73103,72.03169,830,"C","Vermont_C","Vermont",2.66493687586016,-0.46843497299154,-3.44541897005897,-5.80837560984597,34.5,1230,39.25,531.5,601.1,200,11.5
"MPG_03_VT_A","MPG_03","MPG","Core",44.73103,72.03169,830,"A","Vermont_A","Vermont",2.66493687586016,-0.46843497299154,-3.44541897005897,-5.80837560984597,34.5,1230,39.25,531.5,591.2,195,14
"MPG_03_MD_D","MPG_03","MPG","Core",44.73103,72.03169,830,"D","Maryland_D","Maryland",2.66493687586016,-0.46843497299154,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,629.9,212,8
"MPG_03_NC_E","MPG_03","MPG","Core",44.73103,72.03169,830,"E","North_Carolina_E","North_Carolina",2.66493687586016,-0.46843497299154,-9.85361058869086,-5.01016433622286,34.5,1230,37.75,53.5,684.95,206,7.5
"MPG_03_VT_D","MPG_03","MPG","Core",44.73103,72.03169,830,"D","Vermont_D","Vermont",2.66493687586016,-0.46843497299154,-3.44541897005897,-5.80837560984597,34.5,1230,39.25,531.5,591.2,188,11
"MPG_03_VT_E","MPG_03","MPG","Core",44.73103,72.03169,830,"E","Vermont_E","Vermont",2.66493687586016,-0.46843497299154,-3.44541897005897,-5.80837560984597,34.5,1230,39.25,531.5,591.2,256,22
"MPG_03_MD_E","MPG_03","MPG","Core",44.73103,72.03169,830,"E","Maryland_E","Maryland",2.66493687586016,-0.46843497299154,-4.79104440324931,-3.53774746780395,34.5,1230,36.4,282.5,642.5,207,18
"MPG_04_MD_D","MPG_04","MPG","Core",44.72968,72.02951,820,"D","Maryland_D","Maryland",2.75029657738852,-0.464131460158966,-4.79104440324931,-3.53774746780395,34.5,1228,36.4,282.5,662.4,202,16
"MPG_04_VT_C","MPG_04","MPG","Core",44.72968,72.02951,820,"C","Vermont_C","Vermont",2.75029657738852,-0.464131460158966,-3.44541897005897,-5.80837560984597,34.5,1228,39.25,531.5,554.55,249,17
"MPG_04_NC_D","MPG_04","MPG","Core",44.72968,72.02951,820,"D","North_Carolina_D","North_Carolina",2.75029657738852,-0.464131460158966,-9.85361058869086,-5.01016433622286,34.5,1228,37.75,53.5,750.9,202,9
"MPG_04_NC_A","MPG_04","MPG","Core",44.72968,72.02951,820,"A","North_Carolina_A","North_Carolina",2.75029657738852,-0.464131460158966,-9.85361058869086,-5.01016433622286,34.5,1228,37.75,53.5,684.95,213,10
"MPG_05_NC_E","MPG_05","MPG","Core",44.72948,72.02926,824,"E","North_Carolina_E","North_Carolina",2.772384381101,-0.445886195808107,-9.85361058869086,-5.01016433622286,34.5,1228,37.75,53.5,595.95,234,15.5
