plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudBreak,cGDD,mBed,pPC1,pPC2,gPC1,gPC2,pEXT,pDD_0,gEXT,gDD_0
ALB_05_MD_A,ALB_05,ALB,ME,Core,44.30182,70.83729,573,Maryland,A,4,58,5,4,2,144,687.4,Maryland_A,1.414202721,-1.303884059,-4.791044403,-3.537747468,34.1,968,36.4,282.5
ALB_05_NC_E,ALB_05,ALB,ME,Core,44.30182,70.83729,573,North_Carolina,E,6,45,4,6,3,111,684.95,North_Carolina_E,1.414202721,-1.303884059,-9.853610589,-5.010164336,34.1,968,37.75,53.5
ALB_05_MD_E,ALB_05,ALB,ME,Core,44.30182,70.83729,573,Maryland,E,6,31,3,6,3,145,693.8,Maryland_E,1.414202721,-1.303884059,-4.791044403,-3.537747468,34.1,968,36.4,282.5
ALB_05_NC_B,ALB_05,ALB,ME,Core,44.30182,70.83729,573,North_Carolina,B,6,61,5,6,5,111,684.95,North_Carolina_B,1.414202721,-1.303884059,-9.853610589,-5.010164336,34.1,968,37.75,53.5
ALB_05_VT_D,ALB_05,ALB,ME,Core,44.30182,70.83729,573,Vermont,D,5,40,3,5,12,141,554.55,Vermont_D,1.414202721,-1.303884059,-3.44541897,-5.80837561,34.1,968,39.25,531.5
ALB_06_NC_D,ALB_06,ALB,ME,Core,44.30061,70.83641,589,North_Carolina,D,4,41,3,4,13,111,684.95,North_Carolina_D,1.435010092,-1.239084137,-9.853610589,-5.010164336,34,970,37.75,53.5
ALB_06_VT_E,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Vermont,E,4,42,3,4,14,141,554.55,Vermont_E,1.435010092,-1.239084137,-3.44541897,-5.80837561,34,970,39.25,531.5
ALB_06_VT_C,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Vermont,C,3,69,5,3,13,141,554.55,Vermont_C,1.435010092,-1.239084137,-3.44541897,-5.80837561,34,970,39.25,531.5
ALB_06_NC_A,ALB_06,ALB,ME,Core,44.30061,70.83641,589,North_Carolina,A,2,28,2,2,14,111,684.95,North_Carolina_A,1.435010092,-1.239084137,-9.853610589,-5.010164336,34,970,37.75,53.5
ALB_06_NC_B,ALB_06,ALB,ME,Core,44.30061,70.83641,589,North_Carolina,B,4,28,2,4,14,122,750.9,North_Carolina_B,1.435010092,-1.239084137,-9.853610589,-5.010164336,34,970,37.75,53.5
ALB_06_VT_B,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Vermont,B,4,41,3,4,13,143,568.5,Vermont_B,1.435010092,-1.239084137,-3.44541897,-5.80837561,34,970,39.25,531.5
ALB_06_NC_C,ALB_06,ALB,ME,Core,44.30061,70.83641,589,North_Carolina,C,6,63,5,6,7,111,684.95,North_Carolina_C,1.435010092,-1.239084137,-9.853610589,-5.010164336,34,970,37.75,53.5
ALB_06_MD_E,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Maryland,E,3,69,5,3,13,138,662.4,Maryland_E,1.435010092,-1.239084137,-4.791044403,-3.537747468,34,970,36.4,282.5
ALB_06_MD_A,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Maryland,A,4,27,2,4,13,141,674.8,Maryland_A,1.435010092,-1.239084137,-4.791044403,-3.537747468,34,970,36.4,282.5
ALB_06_MD_C,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Maryland,C,4,28,2,4,14,139,665.65,Maryland_C,1.435010092,-1.239084137,-4.791044403,-3.537747468,34,970,36.4,282.5
ALB_06_VT_A,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Vermont,A,2,8,1,2,8,146,591.2,Vermont_A,1.435010092,-1.239084137,-3.44541897,-5.80837561,34,970,39.25,531.5
ALB_06_MD_B,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Maryland,B,2,56,4,2,14,135,642.5,Maryland_B,1.435010092,-1.239084137,-4.791044403,-3.537747468,34,970,36.4,282.5
ALB_06_VT_D,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Vermont,D,2,56,4,2,14,143,568.5,Vermont_D,1.435010092,-1.239084137,-3.44541897,-5.80837561,34,970,39.25,531.5
ALB_06_MD_D,ALB_06,ALB,ME,Core,44.30061,70.83641,589,Maryland,D,6,63,5,6,7,133,629.9,Maryland_D,1.435010092,-1.239084137,-4.791044403,-3.537747468,34,970,36.4,282.5
ALB_06_NC_E,ALB_06,ALB,ME,Core,44.30061,70.83641,589,North_Carolina,E,3,69,5,3,13,118,725.5,North_Carolina_E,1.435010092,-1.239084137,-9.853610589,-5.010164336,34,970,37.75,53.5
APP_01_VT_E,APP_01,APP,VT,Core,44.20933,72.9295,743,Vermont,E,6,44,4,6,2,146,591.2,Vermont_E,2.4827294,0.69711535,-3.44541897,-5.80837561,32.8,1175,39.25,531.5
APP_01_VT_D,APP_01,APP,VT,Core,44.20933,72.9295,743,Vermont,D,5,19,2,5,5,141,554.55,Vermont_D,2.4827294,0.69711535,-3.44541897,-5.80837561,32.8,1175,39.25,531.5
APP_01_MD_D,APP_01,APP,VT,Core,44.20933,72.9295,743,Maryland,D,5,12,1,5,12,133,629.9,Maryland_D,2.4827294,0.69711535,-4.791044403,-3.537747468,32.8,1175,36.4,282.5
APP_01_MD_A,APP_01,APP,VT,Core,44.20933,72.9295,743,Maryland,A,6,37,3,6,9,141,674.8,Maryland_A,2.4827294,0.69711535,-4.791044403,-3.537747468,32.8,1175,36.4,282.5
APP_01_NC_C,APP_01,APP,VT,Core,44.20933,72.9295,743,North_Carolina,C,5,12,1,5,12,118,725.5,North_Carolina_C,2.4827294,0.69711535,-9.853610589,-5.010164336,32.8,1175,37.75,53.5
APP_01_NC_B,APP_01,APP,VT,Core,44.20933,72.9295,743,North_Carolina,B,6,30,3,6,2,122,750.9,North_Carolina_B,2.4827294,0.69711535,-9.853610589,-5.010164336,32.8,1175,37.75,53.5
APP_01_MD_B,APP_01,APP,VT,Core,44.20933,72.9295,743,Maryland,B,5,19,2,5,5,143,683.5,Maryland_B,2.4827294,0.69711535,-4.791044403,-3.537747468,32.8,1175,36.4,282.5
APP_01_MD_C,APP_01,APP,VT,Core,44.20933,72.9295,743,Maryland,C,6,44,4,6,2,139,665.65,Maryland_C,2.4827294,0.69711535,-4.791044403,-3.537747468,32.8,1175,36.4,282.5
APP_01_VT_B,APP_01,APP,VT,Core,44.20933,72.9295,743,Vermont,B,6,51,4,6,9,146,591.2,Vermont_B,2.4827294,0.69711535,-3.44541897,-5.80837561,32.8,1175,39.25,531.5
APP_01_VT_C,APP_01,APP,VT,Core,44.20933,72.9295,743,Vermont,C,6,9,1,6,9,139,538.3,Vermont_C,2.4827294,0.69711535,-3.44541897,-5.80837561,32.8,1175,39.25,531.5
APP_01_NC_A,APP_01,APP,VT,Core,44.20933,72.9295,743,North_Carolina,A,5,47,4,5,5,104,626.35,North_Carolina_A,2.4827294,0.69711535,-9.853610589,-5.010164336,32.8,1175,37.75,53.5
APP_01_VT_A,APP_01,APP,VT,Core,44.20933,72.9295,743,Vermont,A,3,59,5,3,3,146,591.2,Vermont_A,2.4827294,0.69711535,-3.44541897,-5.80837561,32.8,1175,39.25,531.5
APP_01_MD_E,APP_01,APP,VT,Core,44.20933,72.9295,743,Maryland,E,6,9,1,6,9,140,669.6,Maryland_E,2.4827294,0.69711535,-4.791044403,-3.537747468,32.8,1175,36.4,282.5
APP_01_NC_D,APP_01,APP,VT,Core,44.20933,72.9295,743,North_Carolina,D,6,23,2,6,9,111,684.95,North_Carolina_D,2.4827294,0.69711535,-9.853610589,-5.010164336,32.8,1175,37.75,53.5
APP_02_MD_D,APP_02,APP,VT,Core,44.21172,72.92999,780,Maryland,D,3,21,2,3,7,143,683.5,Maryland_D,2.4951424,0.827465846,-4.791044403,-3.537747468,32.7,1183,36.4,282.5
APP_02_VT_C,APP_02,APP,VT,Core,44.21172,72.92999,780,Vermont,C,2,27,2,2,13,146,591.2,Vermont_C,2.4951424,0.827465846,-3.44541897,-5.80837561,32.7,1183,39.25,531.5
APP_02_VT_A,APP_02,APP,VT,Core,44.21172,72.92999,780,Vermont,A,3,35,3,3,7,146,591.2,Vermont_A,2.4951424,0.827465846,-3.44541897,-5.80837561,32.7,1183,39.25,531.5
APP_02_MD_B,APP_02,APP,VT,Core,44.21172,72.92999,780,Maryland,B,5,41,3,5,13,141,674.8,Maryland_B,2.4951424,0.827465846,-4.791044403,-3.537747468,32.7,1183,36.4,282.5
APP_02_NC_A,APP_02,APP,VT,Core,44.21172,72.92999,780,North_Carolina,A,5,41,3,5,13,101,604.35,North_Carolina_A,2.4951424,0.827465846,-9.853610589,-5.010164336,32.7,1183,37.75,53.5
APP_02_VT_D,APP_02,APP,VT,Core,44.21172,72.92999,780,Vermont,D,5,41,3,5,13,146,591.2,Vermont_D,2.4951424,0.827465846,-3.44541897,-5.80837561,32.7,1183,39.25,531.5
APP_02_MD_E,APP_02,APP,VT,Core,44.21172,72.92999,780,Maryland,E,2,41,3,2,13,145,693.8,Maryland_E,2.4951424,0.827465846,-4.791044403,-3.537747468,32.7,1183,36.4,282.5
APP_02_NC_D,APP_02,APP,VT,Core,44.21172,72.92999,780,North_Carolina,D,5,61,5,5,5,111,684.95,North_Carolina_D,2.4951424,0.827465846,-9.853610589,-5.010164336,32.7,1183,37.75,53.5
APP_02_VT_B,APP_02,APP,VT,Core,44.21172,72.92999,780,Vermont,B,3,10,1,3,10,146,591.2,Vermont_B,2.4951424,0.827465846,-3.44541897,-5.80837561,32.7,1183,39.25,531.5
APP_02_MD_A,APP_02,APP,VT,Core,44.21172,72.92999,780,Maryland,A,5,61,5,5,5,139,665.65,Maryland_A,2.4951424,0.827465846,-4.791044403,-3.537747468,32.7,1183,36.4,282.5
APP_02_NC_E,APP_02,APP,VT,Core,44.21172,72.92999,780,North_Carolina,E,2,55,4,2,13,122,750.9,North_Carolina_E,2.4951424,0.827465846,-9.853610589,-5.010164336,32.7,1183,37.75,53.5
APP_02_MD_C,APP_02,APP,VT,Core,44.21172,72.92999,780,Maryland,C,4,56,4,4,14,139,665.65,Maryland_C,2.4951424,0.827465846,-4.791044403,-3.537747468,32.7,1183,36.4,282.5
APP_02_NC_B,APP_02,APP,VT,Core,44.21172,72.92999,780,North_Carolina,B,4,42,3,4,14,111,684.95,North_Carolina_B,2.4951424,0.827465846,-9.853610589,-5.010164336,32.7,1183,37.75,53.5
APP_02_VT_E,APP_02,APP,VT,Core,44.21172,72.92999,780,Vermont,E,4,56,4,4,14,146,591.2,Vermont_E,2.4951424,0.827465846,-3.44541897,-5.80837561,32.7,1183,39.25,531.5
APP_02_NC_C,APP_02,APP,VT,Core,44.21172,72.92999,780,North_Carolina,C,3,21,2,3,7,118,725.5,North_Carolina_C,2.4951424,0.827465846,-9.853610589,-5.010164336,32.7,1183,37.75,53.5
APP_03_VT_A,APP_03,APP,VT,Core,44.22097,72.92639,896,Vermont,A,4,45,4,4,3,139,538.3,Vermont_A,2.664059689,1.212266782,-3.44541897,-5.80837561,32.1,1218,39.25,531.5
APP_03_NC_A,APP_03,APP,VT,Core,44.22097,72.92639,896,North_Carolina,A,3,53,4,3,11,111,684.95,North_Carolina_A,2.664059689,1.212266782,-9.853610589,-5.010164336,32.1,1218,37.75,53.5
APP_03_MD_C,APP_03,APP,VT,Core,44.22097,72.92639,896,Maryland,C,4,12,1,4,12,141,674.8,Maryland_C,2.664059689,1.212266782,-4.791044403,-3.537747468,32.1,1218,36.4,282.5
APP_03_MD_B,APP_03,APP,VT,Core,44.22097,72.92639,896,Maryland,B,3,25,2,3,11,137,657.5,Maryland_B,2.664059689,1.212266782,-4.791044403,-3.537747468,32.1,1218,36.4,282.5
APP_03_NC_B,APP_03,APP,VT,Core,44.22097,72.92639,896,North_Carolina,B,4,12,1,4,12,111,684.95,North_Carolina_B,2.664059689,1.212266782,-9.853610589,-5.010164336,32.1,1218,37.75,53.5
APP_03_MD_A,APP_03,APP,VT,Core,44.22097,72.92639,896,Maryland,A,3,8,1,3,8,137,657.5,Maryland_A,2.664059689,1.212266782,-4.791044403,-3.537747468,32.1,1218,36.4,282.5
APP_03_NC_D,APP_03,APP,VT,Core,44.22097,72.92639,896,North_Carolina,D,3,8,1,3,8,122,750.9,North_Carolina_D,2.664059689,1.212266782,-9.853610589,-5.010164336,32.1,1218,37.75,53.5
APP_03_VT_C,APP_03,APP,VT,Core,44.22097,72.92639,896,Vermont,C,3,3,1,3,3,146,591.2,Vermont_C,2.664059689,1.212266782,-3.44541897,-5.80837561,32.1,1218,39.25,531.5
APP_03_MD_D,APP_03,APP,VT,Core,44.22097,72.92639,896,Maryland,D,4,31,3,4,3,138,662.4,Maryland_D,2.664059689,1.212266782,-4.791044403,-3.537747468,32.1,1218,36.4,282.5
APP_03_VT_D,APP_03,APP,VT,Core,44.22097,72.92639,896,Vermont,D,3,25,2,3,11,136,523.95,Vermont_D,2.664059689,1.212266782,-3.44541897,-5.80837561,32.1,1218,39.25,531.5
APP_03_VT_E,APP_03,APP,VT,Core,44.22097,72.92639,896,Vermont,E,4,59,5,4,3,141,554.55,Vermont_E,2.664059689,1.212266782,-3.44541897,-5.80837561,32.1,1218,39.25,531.5
APP_03_NC_E,APP_03,APP,VT,Core,44.22097,72.92639,896,North_Carolina,E,3,3,1,3,3,122,750.9,North_Carolina_E,2.664059689,1.212266782,-9.853610589,-5.010164336,32.1,1218,37.75,53.5
APP_03_MD_E,APP_03,APP,VT,Core,44.22097,72.92639,896,Maryland,E,3,3,1,3,3,135,642.5,Maryland_E,2.664059689,1.212266782,-4.791044403,-3.537747468,32.1,1218,36.4,282.5
APP_04_MD_A,APP_04,APP,VT,Core,44.2114,72.93122,741,Maryland,A,4,17,2,4,3,141,674.8,Maryland_A,2.480424924,0.667743334,-4.791044403,-3.537747468,32.8,1171,36.4,282.5
APP_04_VT_C,APP_04,APP,VT,Core,44.2114,72.93122,741,Vermont,C,4,49,4,4,7,136,523.95,Vermont_C,2.480424924,0.667743334,-3.44541897,-5.80837561,32.8,1171,39.25,531.5
APP_04_NC_B,APP_04,APP,VT,Core,44.2114,72.93122,741,North_Carolina,B,5,30,3,5,2,105,634.4,North_Carolina_B,2.480424924,0.667743334,-9.853610589,-5.010164336,32.8,1171,37.75,53.5
APP_04_VT_B,APP_04,APP,VT,Core,44.2114,72.93122,741,Vermont,B,4,31,3,4,3,139,538.3,Vermont_B,2.480424924,0.667743334,-3.44541897,-5.80837561,32.8,1171,39.25,531.5
APP_04_VT_D,APP_04,APP,VT,Core,44.2114,72.93122,741,Vermont,D,6,11,1,6,11,141,554.55,Vermont_D,2.480424924,0.667743334,-3.44541897,-5.80837561,32.8,1171,39.25,531.5
APP_04_MD_B,APP_04,APP,VT,Core,44.2114,72.93122,741,Maryland,B,2,60,5,2,4,137,657.5,Maryland_B,2.480424924,0.667743334,-4.791044403,-3.537747468,32.8,1171,36.4,282.5
APP_04_MD_D,APP_04,APP,VT,Core,44.2114,72.93122,741,Maryland,D,6,33,3,6,5,143,683.5,Maryland_D,2.480424924,0.667743334,-4.791044403,-3.537747468,32.8,1171,36.4,282.5
APP_04_VT_A,APP_04,APP,VT,Core,44.2114,72.93122,741,Vermont,A,6,47,4,6,5,146,591.2,Vermont_A,2.480424924,0.667743334,-3.44541897,-5.80837561,32.8,1171,39.25,531.5
APP_04_VT_A,APP_04,APP,VT,Core,44.2114,72.93122,741,Vermont,A,6,47,4,6,5,139,538.3,Vermont_A,2.480424924,0.667743334,-3.44541897,-5.80837561,32.8,1171,39.25,531.5
APP_04_NC_C,APP_04,APP,VT,Core,44.2114,72.93122,741,North_Carolina,C,6,47,4,6,5,122,750.9,North_Carolina_C,2.480424924,0.667743334,-9.853610589,-5.010164336,32.8,1171,37.75,53.5
APP_04_MD_C,APP_04,APP,VT,Core,44.2114,72.93122,741,Maryland,C,5,44,4,5,2,139,665.65,Maryland_C,2.480424924,0.667743334,-4.791044403,-3.537747468,32.8,1171,36.4,282.5
APP_04_NC_A,APP_04,APP,VT,Core,44.2114,72.93122,741,North_Carolina,A,6,11,1,6,11,125,777.7,North_Carolina_A,2.480424924,0.667743334,-9.853610589,-5.010164336,32.8,1171,37.75,53.5
APP_04_MD_E,APP_04,APP,VT,Core,44.2114,72.93122,741,Maryland,E,4,21,2,4,7,135,642.5,Maryland_E,2.480424924,0.667743334,-4.791044403,-3.537747468,32.8,1171,36.4,282.5
APP_04_NC_E,APP_04,APP,VT,Core,44.2114,72.93122,741,North_Carolina,E,4,35,3,4,7,111,684.95,North_Carolina_E,2.480424924,0.667743334,-9.853610589,-5.010164336,32.8,1171,37.75,53.5
APP_04_VT_E,APP_04,APP,VT,Core,44.2114,72.93122,741,Vermont,E,5,44,4,5,2,141,554.55,Vermont_E,2.480424924,0.667743334,-3.44541897,-5.80837561,32.8,1171,39.25,531.5
APP_05_VT_E,APP_05,APP,VT,Core,44.21034,72.93051,733,Vermont,E,6,61,5,6,5,146,591.2,Vermont_E,2.477441296,0.631294836,-3.44541897,-5.80837561,32.9,1170,39.25,531.5
APP_05_VT_B,APP_05,APP,VT,Core,44.21034,72.93051,733,Vermont,B,6,45,4,6,3,139,538.3,Vermont_B,2.477441296,0.631294836,-3.44541897,-5.80837561,32.9,1170,39.25,531.5
APP_05_VT_D,APP_05,APP,VT,Core,44.21034,72.93051,733,Vermont,D,6,41,3,6,13,143,568.5,Vermont_D,2.477441296,0.631294836,-3.44541897,-5.80837561,32.9,1170,39.25,531.5
APP_05_MD_C,APP_05,APP,VT,Core,44.21034,72.93051,733,Maryland,C,2,10,1,2,10,146,696.9,Maryland_C,2.477441296,0.631294836,-4.791044403,-3.537747468,32.9,1170,36.4,282.5
APP_05_MD_E,APP_05,APP,VT,Core,44.21034,72.93051,733,Maryland,E,5,55,4,5,13,135,642.5,Maryland_E,2.477441296,0.631294836,-4.791044403,-3.537747468,32.9,1170,36.4,282.5
APP_05_MD_A,APP_05,APP,VT,Core,44.21034,72.93051,733,Maryland,A,6,31,3,6,3,135,642.5,Maryland_A,2.477441296,0.631294836,-4.791044403,-3.537747468,32.9,1170,36.4,282.5
APP_05_VT_C,APP_05,APP,VT,Core,44.21034,72.93051,733,Vermont,C,5,41,3,5,13,146,591.2,Vermont_C,2.477441296,0.631294836,-3.44541897,-5.80837561,32.9,1170,39.25,531.5
APP_05_NC_B,APP_05,APP,VT,Core,44.21034,72.93051,733,North_Carolina,B,2,10,1,2,10,111,684.95,North_Carolina_B,2.477441296,0.631294836,-9.853610589,-5.010164336,32.9,1170,37.75,53.5
APP_05_NC_D,APP_05,APP,VT,Core,44.21034,72.93051,733,North_Carolina,D,6,17,2,6,3,122,750.9,North_Carolina_D,2.477441296,0.631294836,-9.853610589,-5.010164336,32.9,1170,37.75,53.5
APP_05_NC_C,APP_05,APP,VT,Core,44.21034,72.93051,733,North_Carolina,C,6,27,2,6,13,118,725.5,North_Carolina_C,2.477441296,0.631294836,-9.853610589,-5.010164336,32.9,1170,37.75,53.5
APP_05_MD_B,APP_05,APP,VT,Core,44.21034,72.93051,733,Maryland,B,6,41,3,6,13,137,657.5,Maryland_B,2.477441296,0.631294836,-4.791044403,-3.537747468,32.9,1170,36.4,282.5
APP_05_MD_D,APP_05,APP,VT,Core,44.21034,72.93051,733,Maryland,D,6,27,2,6,13,141,674.8,Maryland_D,2.477441296,0.631294836,-4.791044403,-3.537747468,32.9,1170,36.4,282.5
APP_05_NC_E,APP_05,APP,VT,Core,44.21034,72.93051,733,North_Carolina,E,5,27,2,5,13,118,725.5,North_Carolina_E,2.477441296,0.631294836,-9.853610589,-5.010164336,32.9,1170,37.75,53.5
APP_05_VT_A,APP_05,APP,VT,Core,44.21034,72.93051,733,Vermont,A,6,41,3,6,13,139,538.3,Vermont_A,2.477441296,0.631294836,-3.44541897,-5.80837561,32.9,1170,39.25,531.5
APP_05_NC_A,APP_05,APP,VT,Core,44.21034,72.93051,733,North_Carolina,A,6,41,3,6,13,122,750.9,North_Carolina_A,2.477441296,0.631294836,-9.853610589,-5.010164336,32.9,1170,37.75,53.5
APP_06_MD_C,APP_06,APP,VT,Core,44.21235,72.93502,658,Maryland,C,6,48,4,6,6,139,665.65,Maryland_C,2.246947342,0.405263469,-4.791044403,-3.537747468,33.2,1142,36.4,282.5
APP_06_NC_A,APP_06,APP,VT,Core,44.21235,72.93502,658,North_Carolina,A,4,29,3,4,1,104,626.35,North_Carolina_A,2.246947342,0.405263469,-9.853610589,-5.010164336,33.2,1142,37.75,53.5
APP_06_MD_A,APP_06,APP,VT,Core,44.21235,72.93502,658,Maryland,A,5,53,4,5,11,125,585.4,Maryland_A,2.246947342,0.405263469,-4.791044403,-3.537747468,33.2,1142,36.4,282.5
APP_06_VT_D,APP_06,APP,VT,Core,44.21235,72.93502,658,Vermont,D,4,29,3,4,1,141,554.55,Vermont_D,2.246947342,0.405263469,-3.44541897,-5.80837561,33.2,1142,39.25,531.5
APP_06_VT_B,APP_06,APP,VT,Core,44.21235,72.93502,658,Vermont,B,5,25,2,5,11,143,568.5,Vermont_B,2.246947342,0.405263469,-3.44541897,-5.80837561,33.2,1142,39.25,531.5
APP_06_VT_A,APP_06,APP,VT,Core,44.21235,72.93502,658,Vermont,A,5,50,4,5,8,143,568.5,Vermont_A,2.246947342,0.405263469,-3.44541897,-5.80837561,33.2,1142,39.25,531.5
APP_06_NC_D,APP_06,APP,VT,Core,44.21235,72.93502,658,North_Carolina,D,5,53,4,5,11,105,634.4,North_Carolina_D,2.246947342,0.405263469,-9.853610589,-5.010164336,33.2,1142,37.75,53.5
APP_06_MD_E,APP_06,APP,VT,Core,44.21235,72.93502,658,Maryland,E,3,35,3,3,7,135,642.5,Maryland_E,2.246947342,0.405263469,-4.791044403,-3.537747468,33.2,1142,36.4,282.5
APP_06_NC_E,APP_06,APP,VT,Core,44.21235,72.93502,658,North_Carolina,E,3,49,4,3,7,105,634.4,North_Carolina_E,2.246947342,0.405263469,-9.853610589,-5.010164336,33.2,1142,37.75,53.5
APP_06_VT_C,APP_06,APP,VT,Core,44.21235,72.93502,658,Vermont,C,3,21,2,3,7,139,538.3,Vermont_C,2.246947342,0.405263469,-3.44541897,-5.80837561,33.2,1142,39.25,531.5
APP_06_MD_B,APP_06,APP,VT,Core,44.21235,72.93502,658,Maryland,B,4,29,3,4,1,143,683.5,Maryland_B,2.246947342,0.405263469,-4.791044403,-3.537747468,33.2,1142,36.4,282.5
APP_06_NC_B,APP_06,APP,VT,Core,44.21235,72.93502,658,North_Carolina,B,6,34,3,6,6,105,634.4,North_Carolina_B,2.246947342,0.405263469,-9.853610589,-5.010164336,33.2,1142,37.75,53.5
APP_06_MD_D,APP_06,APP,VT,Core,44.21235,72.93502,658,Maryland,D,5,36,3,5,8,141,674.8,Maryland_D,2.246947342,0.405263469,-4.791044403,-3.537747468,33.2,1142,36.4,282.5
APP_06_NC_C,APP_06,APP,VT,Core,44.21235,72.93502,658,North_Carolina,C,5,50,4,5,8,100,595.95,North_Carolina_C,2.246947342,0.405263469,-9.853610589,-5.010164336,33.2,1142,37.75,53.5
ASC_01_NC_C,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,C,5,29,3,5,1,105,634.4,North_Carolina_C,1.525566225,-0.222111192,-9.853610589,-5.010164336,33.4,936,37.75,53.5
ASC_01_VT_B,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Vermont,B,6,57,5,6,1,146,591.2,Vermont_B,1.525566225,-0.222111192,-3.44541897,-5.80837561,33.4,936,39.25,531.5
ASC_01_NC_A,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,A,2,69,5,2,13,100,595.95,North_Carolina_A,1.525566225,-0.222111192,-9.853610589,-5.010164336,33.4,936,37.75,53.5
ASC_01_NC_B,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,B,3,64,5,3,8,122,750.9,North_Carolina_B,1.525566225,-0.222111192,-9.853610589,-5.010164336,33.4,936,37.75,53.5
ASC_01_VT_C,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Vermont,C,5,36,3,5,8,141,554.55,Vermont_C,1.525566225,-0.222111192,-3.44541897,-5.80837561,33.4,936,39.25,531.5
ASC_01_VT_E,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Vermont,E,5,7,1,5,7,146,591.2,Vermont_E,1.525566225,-0.222111192,-3.44541897,-5.80837561,33.4,936,39.25,531.5
ASC_01_NC_E,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,E,5,22,2,5,8,122,750.9,North_Carolina_E,1.525566225,-0.222111192,-9.853610589,-5.010164336,33.4,936,37.75,53.5
ASC_01_MD_A,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Maryland,A,2,14,1,2,14,130,613.55,Maryland_A,1.525566225,-0.222111192,-4.791044403,-3.537747468,33.4,936,36.4,282.5
ASC_01_MD_E,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Maryland,E,5,50,4,5,8,130,613.55,Maryland_E,1.525566225,-0.222111192,-4.791044403,-3.537747468,33.4,936,36.4,282.5
ASC_01_VT_A,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Vermont,A,5,15,2,5,1,139,538.3,Vermont_A,1.525566225,-0.222111192,-3.44541897,-5.80837561,33.4,936,39.25,531.5
ASC_01_VT_D,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Vermont,D,2,69,5,2,13,141,554.55,Vermont_D,1.525566225,-0.222111192,-3.44541897,-5.80837561,33.4,936,39.25,531.5
ASC_01_MD_B,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Maryland,B,6,2,1,6,2,149,715.1,Maryland_B,1.525566225,-0.222111192,-4.791044403,-3.537747468,33.4,936,36.4,282.5
ASC_01_NC_D,ASC_01,ASC,VT,Core,43.43787,72.45218,883,North_Carolina,D,2,14,1,2,14,122,750.9,North_Carolina_D,1.525566225,-0.222111192,-9.853610589,-5.010164336,33.4,936,37.75,53.5
ASC_01_MD_C,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Maryland,C,3,64,5,3,8,124,579.6,Maryland_C,1.525566225,-0.222111192,-4.791044403,-3.537747468,33.4,936,36.4,282.5
ASC_01_MD_D,ASC_01,ASC,VT,Core,43.43787,72.45218,883,Maryland,D,5,43,4,5,1,149,715.1,Maryland_D,1.525566225,-0.222111192,-4.791044403,-3.537747468,33.4,936,36.4,282.5
ASC_02_NC_B,ASC_02,ASC,VT,Core,43.43983,72.45328,847,North_Carolina,B,2,6,1,2,6,118,725.5,North_Carolina_B,1.626659204,-0.447391984,-9.853610589,-5.010164336,33.6,931,37.75,53.5
ASC_02_VT_A,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Vermont,A,3,26,2,3,12,143,568.5,Vermont_A,1.626659204,-0.447391984,-3.44541897,-5.80837561,33.6,931,39.25,531.5
ASC_02_NC_E,ASC_02,ASC,VT,Core,43.43983,72.45328,847,North_Carolina,E,2,46,4,2,4,111,684.95,North_Carolina_E,1.626659204,-0.447391984,-9.853610589,-5.010164336,33.6,931,37.75,53.5
ASC_02_MD_E,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Maryland,E,2,32,3,2,4,138,662.4,Maryland_E,1.626659204,-0.447391984,-4.791044403,-3.537747468,33.6,931,36.4,282.5
ASC_02_MD_A,ASC_02,ASC,VT,Core,43.43983,72.45328,847,Maryland,A,3,57,5,3,1,141,674.8,Maryland_A,1.626659204,-0.447391984,-4.791044403,-3.537747468,33.6,931,36.4,282.5
ASC_02_NC_A,ASC_02,ASC,VT,Core,43.43983,72.45328,847,North_Carolina,A,2,19,2,2,5,111,684.95,North_Carolina_A,1.626659204,-0.447391984,-9.853610589,-5.010164336,33.6,931,37.75,53.5
